UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Last_Lowest_Ranking,Label
10564,华南农业大学,12.2,广东,6779224,10724,632.1544199925,2015,63.52,0.0360374415,文科,1354,11509,24
10564,华南农业大学,12.2,广东,6779224,10724,632.1544199925,2015,63.52,0.0360374415,理科,4996,43106,33
10564,华南农业大学,12.2,广东,6216397,10644,584.0282788425,2014,62.4,0.0391233766,理科,4754,40420,31
10564,华南农业大学,12.2,广东,5321028,10505,506.5233698239,2012,6.15,0.032326284,理科,5259,30392,25
10564,华南农业大学,12.2,广东,5706792,10594,538.6815178403,2013,5.48,0.0311435523,文科,1080,10000,19
10564,华南农业大学,12.2,广东,4601306,10440.94,440.6984428605,2011,6.25,0.04048583,理科,5324,29550,24
10564,华南农业大学,12.2,广东,5706792,10594,538.6815178403,2013,5.48,0.0311435523,理科,5622,29207,26
10574,华南师范大学,36.5,广东,4601306,10440.94,440.6984428605,2011,6.61,0.0522267206,文科,1265,9417,21
10574,华南师范大学,36.5,广东,5706792,10594,538.6815178403,2013,6.15,0.0496350365,文科,1386,8255,18
10574,华南师范大学,36.5,广东,6779224,10724,632.1544199925,2015,64.09,0.0550702028,文科,1171,8820,21
10574,华南师范大学,36.5,广东,5706792,10594,538.6815178403,2013,6.15,0.0496350365,理科,1838,20245,21
10574,华南师范大学,36.5,广东,6779224,10724,632.1544199925,2015,64.09,0.0550702028,理科,1779,26286,26
10574,华南师范大学,36.5,广东,6216397,10644,584.0282788425,2014,62.66,0.0649350649,理科,1891,22242,26
10574,华南师范大学,36.5,广东,5321028,10505,506.5233698239,2012,6.64,0.0504531722,理科,1810,19956,21
10574,华南师范大学,36.5,广东,5321028,10505,506.5233698239,2012,6.64,0.0504531722,文科,1192,8116,20
10574,华南师范大学,36.5,广东,6216397,10644,584.0282788425,2014,62.66,0.0649350649,文科,1280,8692,18
10574,华南师范大学,36.5,广东,4601306,10440.94,440.6984428605,2011,6.61,0.0522267206,理科,1874,22895,20
10561,华南理工大学,11.9,广东,5321028,10505,506.5233698239,2012,16.73,0.083081571,文科,258,3844,14
10561,华南理工大学,11.9,广东,6216397,10644,584.0282788425,2014,67.61,0.1001623377,理科,2663,9052,16
10561,华南理工大学,11.9,广东,5321028,10505,506.5233698239,2012,16.73,0.083081571,理科,2731,9473,14
10561,华南理工大学,11.9,广东,5706792,10594,538.6815178403,2013,16.98,0.0888077859,文科,238,3538,13
10561,华南理工大学,11.9,广东,4601306,10440.94,440.6984428605,2011,16.47,0.0748987854,理科,2880,10589,14
10561,华南理工大学,11.9,广东,4601306,10440.94,440.6984428605,2011,16.47,0.0748987854,文科,205,6262,16
10561,华南理工大学,11.9,广东,6779224,10724,632.1544199925,2015,68.38,0.0895475819,理科,2657,8925,18
10561,华南理工大学,11.9,广东,5706792,10594,538.6815178403,2013,16.98,0.0888077859,理科,2662,9024,13
10561,华南理工大学,11.9,广东,6216397,10644,584.0282788425,2014,67.61,0.1001623377,文科,193,3587,11
10561,华南理工大学,11.9,广东,6779224,10724,632.1544199925,2015,68.38,0.0895475819,文科,182,2910,15
10300,南京信息工程大学,1366,江苏,4142548,7869.34,526.4161924634,2011,1.15,0,理科,12,29252,24
10300,南京信息工程大学,1366,江苏,5405822,7919.98,682.555006452,2013,1.59,0,文科,7,10000,19
10300,南京信息工程大学,1366,江苏,5405822,7919.98,682.555006452,2013,1.59,0,理科,11,28711,24
10300,南京信息工程大学,1366,江苏,6508832,7960,817.6924623116,2015,61.96,0,文科,4,14000,26
10300,南京信息工程大学,1366,江苏,5916175,7939.49,745.1580643089,2014,60.72,0,文科,3,12924,21
10300,南京信息工程大学,1366,江苏,4142548,7869.34,526.4161924634,2011,1.15,0,文科,6,10522,23
10300,南京信息工程大学,1366,江苏,6508832,7960,817.6924623116,2015,61.96,0,理科,26,39042,33
10300,南京信息工程大学,1366,江苏,4911027,7898.8006682342,621.7433767825,2012,1.24,0,理科,12,30392,25
10300,南京信息工程大学,1366,江苏,4911027,7898.8006682342,621.7433767825,2012,1.24,0,文科,6,10919,21
10300,南京信息工程大学,1366,江苏,5916175,7939.49,745.1580643089,2014,60.72,0,理科,15,27613,30
10307,南京农业大学,1388,江苏,5405822,7919.98,682.555006452,2013,9.16,0,理科,83,29207,26
10307,南京农业大学,1388,江苏,4911027,7898.8006682342,621.7433767825,2012,9.25,0,理科,71,30392,25
10307,南京农业大学,1388,江苏,5916175,7939.49,745.1580643089,2014,63.59,0,理科,81,40420,31
10307,南京农业大学,1388,江苏,6508832,7960,817.6924623116,2015,65.37,0,文科,10,10777,23
10307,南京农业大学,1388,江苏,4142548,7869.34,526.4161924634,2011,8.49,0.027611336,理科,69,27677,24
10307,南京农业大学,1388,江苏,6508832,7960,817.6924623116,2015,65.37,0,理科,77,43106,32
10307,南京农业大学,1388,江苏,5916175,7939.49,745.1580643089,2014,63.59,0,文科,6,12924,19
10284,南京大学,1380,江苏,5405822,7919.98,682.555006452,2013,45.01,0.1778588808,文科,19,240,5
10284,南京大学,1380,江苏,5916175,7939.49,745.1580643089,2014,78.71,0.2029220779,理科,65,793,6
10284,南京大学,1380,江苏,4911027,7898.8006682342,621.7433767825,2012,42.9,0.16918429,理科,46,780,4
10284,南京大学,1380,江苏,6508832,7960,817.6924623116,2015,78.3,0.1950078003,文科,27,306,6
10284,南京大学,1380,江苏,4142548,7869.34,526.4161924634,2011,42.47,0.1550607287,文科,18,267,6
10284,南京大学,1380,江苏,5405822,7919.98,682.555006452,2013,45.01,0.1778588808,理科,58,803,5
10284,南京大学,1380,江苏,5916175,7939.49,745.1580643089,2014,78.71,0.2029220779,文科,24,260,6
10284,南京大学,1380,江苏,4911027,7898.8006682342,621.7433767825,2012,42.9,0.16918429,文科,16,267,4
10284,南京大学,1380,江苏,6508832,7960,817.6924623116,2015,78.3,0.1950078003,理科,75,873,8
10284,南京大学,1380,江苏,4142548,7869.34,526.4161924634,2011,42.47,0.1550607287,理科,47,839,5
10291,南京工业大学,1345,江苏,6508832,7960,817.6924623116,2015,63.14,0,理科,30,43106,32
10291,南京工业大学,1345,江苏,5405822,7919.98,682.555006452,2013,4.46,0.0230170316,理科,30,29083,25
10291,南京工业大学,1345,江苏,5916175,7939.49,745.1580643089,2014,61.94,0,理科,32,30620,31
10291,南京工业大学,1345,江苏,4142548,7869.34,526.4161924634,2011,4.97,0,理科,40,24600,22
10291,南京工业大学,1345,江苏,5916175,7939.49,745.1580643089,2014,61.94,0,文科,10,12924,21
10291,南京工业大学,1345,江苏,5405822,7919.98,682.555006452,2013,4.46,0.0230170316,文科,10,10000,19
10291,南京工业大学,1345,江苏,6508832,7960,817.6924623116,2015,63.14,0,文科,10,14000,26
10291,南京工业大学,1345,江苏,4911027,7898.8006682342,621.7433767825,2012,4.77,0.0241087613,理科,31,24635,25
10319,南京师范大学,1379,江苏,6508832,7960,817.6924623116,2015,65.1,0.063650546,理科,5,31880,29
10288,南京理工大学,1387,江苏,4142548,7869.34,526.4161924634,2011,10.68,0.0258704453,理科,41,14372,17
10288,南京理工大学,1387,江苏,6508832,7960,817.6924623116,2015,65.22,0.0321372855,理科,55,18628,22
10288,南京理工大学,1387,江苏,5405822,7919.98,682.555006452,2013,9.7,0,理科,47,14754,18
10288,南京理工大学,1387,江苏,4911027,7898.8006682342,621.7433767825,2012,9.85,0,理科,43,15341,18
10288,南京理工大学,1387,江苏,5916175,7939.49,745.1580643089,2014,63.89,0,理科,52,16681,22
10287,南京航空航天大学,1383,江苏,5405822,7919.98,682.555006452,2013,10.13,0,理科,64,16496,17
10287,南京航空航天大学,1383,江苏,6508832,7960,817.6924623116,2015,64.85,0.0360374415,理科,67,15160,21
10287,南京航空航天大学,1383,江苏,4911027,7898.8006682342,621.7433767825,2012,9.3,0,理科,54,22894,19
10287,南京航空航天大学,1383,江苏,5916175,7939.49,745.1580643089,2014,63.96,0,理科,64,14395,20
10287,南京航空航天大学,1383,江苏,4142548,7869.34,526.4161924634,2011,10.46,0,理科,42,12011,21
10293,南京邮电大学,1384,江苏,4142548,7869.34,526.4161924634,2011,1.45,0,文科,4,9732,21
10293,南京邮电大学,1384,江苏,4911027,7898.8006682342,621.7433767825,2012,1.76,0,理科,46,17781,19
10293,南京邮电大学,1384,江苏,5405822,7919.98,682.555006452,2013,1.81,0,文科,23,10000,19
10293,南京邮电大学,1384,江苏,5916175,7939.49,745.1580643089,2014,60.7,0,文科,28,12924,21
10293,南京邮电大学,1384,江苏,6508832,7960,817.6924623116,2015,62.12,0,理科,109,38206,29
10293,南京邮电大学,1384,江苏,4142548,7869.34,526.4161924634,2011,1.45,0,理科,46,18188,19
10293,南京邮电大学,1384,江苏,5405822,7919.98,682.555006452,2013,1.81,0,理科,107,18136,26
10293,南京邮电大学,1384,江苏,6508832,7960,817.6924623116,2015,62.12,0,文科,31,14000,25
10293,南京邮电大学,1384,江苏,4911027,7898.8006682342,621.7433767825,2012,1.76,0,文科,4,8640,21
10293,南京邮电大学,1384,江苏,5916175,7939.49,745.1580643089,2014,60.7,0,理科,104,40420,29
10555,南华大学,530,湖南,2704846,6737,401.4911681757,2015,61.78,0,理科,180,43106,34
10055,南开大学,2090,天津,1289388,1413.15,912.4211867105,2013,27.91,0.1571776156,理科,33,1893,7
10055,南开大学,2090,天津,922446,1299.29,709.9615944093,2011,29.16,0.1732793522,文科,11,656,21
10055,南开大学,2090,天津,1437016,1472.21,976.0944430482,2014,71.96,0.1785714286,文科,19,1639,10
10055,南开大学,2090,天津,1130728,1354.58,834.7443488018,2012,27.84,0.1522960725,文科,12,7968,11
10055,南开大学,2090,天津,1437016,1472.21,976.0944430482,2014,71.96,0.1785714286,理科,38,2041,11
10055,南开大学,2090,天津,1289388,1413.15,912.4211867105,2013,27.91,0.1571776156,文科,18,1776,9
10055,南开大学,2090,天津,922446,1299.29,709.9615944093,2011,29.16,0.1732793522,理科,28,1753,8
10055,南开大学,2090,天津,1130728,1354.58,834.7443488018,2012,27.84,0.1522960725,理科,31,2032,7
10055,南开大学,2090,天津,1572247,1517,1036.418589321,2015,72.67,0.1716068643,理科,53,2863,12
10055,南开大学,2090,天津,1572247,1517,1036.418589321,2015,72.67,0.1716068643,文科,27,1668,13
12121,南方医科大学,14.5,广东,5321028,10505,506.5233698239,2012,4.36,0,理科,1500,30392,25
12121,南方医科大学,14.5,广东,5321028,10505,506.5233698239,2012,4.36,0,文科,60,10919,21
12121,南方医科大学,14.5,广东,6779224,10724,632.1544199925,2015,63.23,0,文科,50,10896,24
12121,南方医科大学,14.5,广东,6216397,10644,584.0282788425,2014,62.04,0,理科,1128,26823,25
12121,南方医科大学,14.5,广东,4601306,10440.94,440.6984428605,2011,5.27,0,理科,1899,29546,24
12121,南方医科大学,14.5,广东,5706792,10594,538.6815178403,2013,4.73,0,文科,58,10000,19
12121,南方医科大学,14.5,广东,6216397,10644,584.0282788425,2014,62.04,0,文科,38,12924,19
12121,南方医科大学,14.5,广东,6779224,10724,632.1544199925,2015,63.23,0,理科,1522,25510,30
12121,南方医科大学,14.5,广东,4601306,10440.94,440.6984428605,2011,5.27,0,文科,266,10673,23
12121,南方医科大学,14.5,广东,5706792,10594,538.6815178403,2013,4.73,0,理科,1262,29207,23
10403,南昌大学,775,江西,1294888,4503.9321,287.5016699297,2013,6.38,0.0413625304,理科,42,25229,26
10403,南昌大学,775,江西,945126,4462.2489,211.8048592045,2011,6.91,0.0388259109,文科,11,9384,23
10403,南昌大学,775,江西,945126,4462.2489,211.8048592045,2011,6.91,0.0388259109,理科,20,29057,23
10403,南昌大学,775,江西,1170282,4488.4367,260.7326510809,2012,6.61,0.0407854985,文科,10,10162,20
10403,南昌大学,775,江西,1433850,4522.15,317.0726313811,2014,62.87,0.0456168831,理科,49,40420,29
10403,南昌大学,775,江西,1433850,4522.15,317.0726313811,2014,62.87,0.0456168831,文科,14,12924,20
10403,南昌大学,775,江西,1294888,4503.9321,287.5016699297,2013,6.38,0.0413625304,文科,14,8675,19
10403,南昌大学,775,江西,1170282,4488.4367,260.7326510809,2012,6.61,0.0407854985,理科,19,27066,23
10403,南昌大学,775,江西,1570859,4542,345.8518273888,2015,63.94,0,理科,74,36401,29
10403,南昌大学,775,江西,1570859,4542,345.8518273888,2015,63.94,0,文科,19,11558,22
10384,厦门大学,686,福建,1756018,3720,472.0478494624,2012,25.42,0.1465256798,理科,91,7331,12
10384,厦门大学,686,福建,1970178,3748,525.6611526147,2013,24.63,0.1377128954,理科,111,7122,11
10384,厦门大学,686,福建,2405576,3806,632.0483447189,2015,71.66,0.1762870515,理科,107,7157,16
10384,厦门大学,686,福建,1970178,3748,525.6611526147,2013,24.63,0.1377128954,文科,27,1677,8
10384,厦门大学,686,福建,1756018,3720,472.0478494624,2012,25.42,0.1465256798,文科,23,1995,11
10384,厦门大学,686,福建,2175964,3774,576.5670376259,2014,70.43,0.1818181818,理科,97,6777,15
10384,厦门大学,686,福建,2175964,3774,576.5670376259,2014,70.43,0.1818181818,文科,18,1474,10
10384,厦门大学,686,福建,1473712,3693,399.0555104251,2011,26.03,0.1708502024,文科,25,1620,13
10384,厦门大学,686,福建,2405576,3806,632.0483447189,2015,71.66,0.1762870515,文科,17,1599,12
10384,厦门大学,686,福建,1473712,3693,399.0555104251,2011,26.03,0.1708502024,理科,87,12248,13
60384,厦门大学(中外合作办学专业),686,福建,2405576,3806,632.0483447189,2015,71.66,0.1762870515,文科,10,5967,17
60384,厦门大学(中外合作办学专业),686,福建,2405576,3806,632.0483447189,2015,71.66,0.1762870515,理科,16,27591,23
10359,合肥工业大学,1212,安徽,2084875,6083,342.7379582443,2015,64.31,0,理科,90,28966,28
10359,合肥工业大学,1212,安徽,1530065,5968,256.3781836461,2012,8.02,0,理科,50,29912,22
10359,合肥工业大学,1212,安徽,1235933,5956.7,207.4861920191,2011,7.28,0,文科,10,10869,23
10359,合肥工业大学,1212,安徽,1235933,5956.7,207.4861920191,2011,7.28,0,理科,105,23190,24
10359,合肥工业大学,1212,安徽,1903887,6029.8,315.7462934094,2014,63.22,0,理科,86,29635,27
10359,合肥工业大学,1212,安徽,1721205,5988,287.4423847695,2013,7.89,0,理科,67,21962,24
10359,合肥工业大学,1212,安徽,1903887,6029.8,315.7462934094,2014,63.22,0,文科,2,12924,21
19359,合肥工业大学(宣城校区),1212,安徽,1721205,5988,287.4423847695,2013,7.89,0,理科,80,29207,26
19359,合肥工业大学(宣城校区),1212,安徽,1903887,6029.8,315.7462934094,2014,63.22,0,理科,64,40420,31
19359,合肥工业大学(宣城校区),1212,安徽,2084875,6083,342.7379582443,2015,64.31,0,理科,64,43106,34
10183,吉林大学,3064,吉林,1298146,2751.28,471.833473874,2014,74.95,0.1030844156,文科,24,3648,14
10183,吉林大学,3064,吉林,866758,2746.6,315.5748925945,2011,35.41,0.0680161943,理科,100,19526,20
10183,吉林大学,3064,吉林,1298146,2751.28,471.833473874,2014,74.95,0.1030844156,理科,174,17854,21
10183,吉林大学,3064,吉林,1380381,2752,501.5919331395,2015,76.03,0.1001560062,文科,41,5235,17
10183,吉林大学,3064,吉林,1056883,2749.41,384.4035629462,2012,33.68,0.0752265861,理科,108,19965,22
10183,吉林大学,3064,吉林,1380381,2752,501.5919331395,2015,76.03,0.1001560062,理科,254,18078,23
10183,吉林大学,3064,吉林,1193924,2750.4,434.0910413031,2013,34,0.0729927007,文科,8,3778,13
10183,吉林大学,3064,吉林,1193924,2750.4,434.0910413031,2013,34,0.0729927007,理科,152,22234,19
10183,吉林大学,3064,吉林,866758,2746.6,315.5748925945,2011,35.41,0.0680161943,文科,10,7931,18
10183,吉林大学,3064,吉林,1056883,2749.41,384.4035629462,2012,33.68,0.0752265861,文科,12,5655,15
10247,同济大学,1475,上海,2356094,2426,971.1846661171,2015,70.14,0.1700468019,理科,94,1895,10
10247,同济大学,1475,上海,2018172,2380.43,847.8182513243,2013,21.52,0.1654501217,理科,98,1751,6
10247,同济大学,1475,上海,1716598,2302.66,745.4847871592,2011,21.63,0.1453441296,理科,80,2040,7
10247,同济大学,1475,上海,1919569,2347.46,817.7217077181,2012,21.1,0.1640483384,理科,81,1555,7
10247,同济大学,1475,上海,2160212,2415.15,894.4421671532,2014,68.92,0.1704545455,理科,94,1444,10
10226,哈尔滨医科大学,3315,黑龙江,1258200,3834.01,328.1681581425,2012,3.88,0,理科,18,30392,25
10226,哈尔滨医科大学,3315,黑龙江,1503938,3833,392.3657709366,2015,63.25,0,文科,3,14000,26
10226,哈尔滨医科大学,3315,黑龙江,1369158,3834.04,357.1058204922,2013,4.67,0,理科,18,29207,25
10226,哈尔滨医科大学,3315,黑龙江,1036860,3833.35,270.4840413737,2011,3.89,0,理科,18,28616,24
10226,哈尔滨医科大学,3315,黑龙江,1503938,3833,392.3657709366,2015,63.25,0,理科,27,43106,34
10226,哈尔滨医科大学,3315,黑龙江,1438293,3835.02,375.0418511507,2014,61.94,0,理科,44,33020,31
10213,哈尔滨工业大学,3297,黑龙江,1438293,3835.02,375.0418511507,2014,70.68,0.0909090909,理科,74,9004,16
10213,哈尔滨工业大学,3297,黑龙江,1369158,3834.04,357.1058204922,2013,25.8,0.0472019465,理科,74,9387,13
10213,哈尔滨工业大学,3297,黑龙江,1258200,3834.01,328.1681581425,2012,27.27,0.0424773414,理科,65,27812,14
10213,哈尔滨工业大学,3297,黑龙江,1503938,3833,392.3657709366,2015,71.59,0.1218408736,理科,75,9223,19
10213,哈尔滨工业大学,3297,黑龙江,1438293,3835.02,375.0418511507,2014,70.68,0.0909090909,文科,6,10492,15
10213,哈尔滨工业大学,3297,黑龙江,1036860,3833.35,270.4840413737,2011,27.82,0.0765182186,理科,75,7458,23
19213,哈尔滨工业大学(威海),3297,山东,5001324,9684.87,516.4058990983,2013,25.8,0.0472019465,理科,30,18600,18
19213,哈尔滨工业大学(威海),3297,山东,4536185,9637.27,470.691907563,2012,27.27,0.0424773414,理科,25,26327,20
19213,哈尔滨工业大学(威海),3297,山东,5942659,9789,607.0751864338,2015,71.59,0.1218408736,理科,42,21134,24
19213,哈尔滨工业大学(威海),3297,山东,5468433,9733.39,561.8220373375,2014,70.68,0.0909090909,理科,35,17062,23
10217,哈尔滨工程大学,3301,黑龙江,1258200,3834.01,328.1681581425,2012,8.48,0,理科,25,21667,25
10217,哈尔滨工程大学,3301,黑龙江,1036860,3833.35,270.4840413737,2011,9.83,0,理科,20,26000,21
10217,哈尔滨工程大学,3301,黑龙江,1369158,3834.04,357.1058204922,2013,7.42,0,理科,33,29207,23
10217,哈尔滨工程大学,3301,黑龙江,1503938,3833,392.3657709366,2015,64.9,0,理科,40,35645,28
10217,哈尔滨工程大学,3301,黑龙江,1438293,3835.02,375.0418511507,2014,63.22,0,理科,33,27213,29
10626,四川农业大学,1574,四川,2626077,8107,323.927100037,2014,61.42,0,理科,10,40420,31
10626,四川农业大学,1574,四川,2853666,8140,350.5732186732,2015,62.96,0,理科,10,43106,34
10610,四川大学,1581,四川,2853666,8140,350.5732186732,2015,74.05,0.1269890796,文科,13,2477,15
10610,四川大学,1581,四川,2102668,8050,261.2009937888,2012,32.23,0.1362537764,理科,86,15640,16
10610,四川大学,1581,四川,2102668,8050,261.2009937888,2012,32.23,0.1362537764,文科,16,3237,13
10610,四川大学,1581,四川,2626077,8107,323.927100037,2014,72.31,0.1452922078,理科,103,15834,19
10610,四川大学,1581,四川,2387280,8076.2,295.5944627424,2013,30,0.1352798054,文科,16,2635,12
10610,四川大学,1581,四川,1718548,8044.92,213.6190291513,2011,33.37,0.1396761134,理科,93,14285,17
10610,四川大学,1581,四川,1718548,8044.92,213.6190291513,2011,33.37,0.1396761134,文科,20,3955,15
10610,四川大学,1581,四川,2387280,8076.2,295.5944627424,2013,30,0.1352798054,理科,94,12524,18
10610,四川大学,1581,四川,2853666,8140,350.5732186732,2015,74.05,0.1269890796,理科,107,13913,19
10610,四川大学,1581,四川,2626077,8107,323.927100037,2014,72.31,0.1452922078,文科,17,3118,11
10246,复旦大学,1473,上海,1716598,2302.66,745.4847871592,2011,54.89,0.4696356275,理科,36,429,1
10246,复旦大学,1473,上海,1919569,2347.46,817.7217077181,2012,55.57,0.4531722054,文科,12,81,2
10246,复旦大学,1473,上海,2160212,2415.15,894.4421671532,2014,82.51,0.4350649351,理科,28,236,2
10246,复旦大学,1473,上海,2356094,2426,971.1846661171,2015,80.92,0.4477379095,理科,12,225,2
10246,复旦大学,1473,上海,1919569,2347.46,817.7217077181,2012,55.57,0.4531722054,理科,40,260,3
10246,复旦大学,1473,上海,2160212,2415.15,894.4421671532,2014,82.51,0.4350649351,文科,21,69,3
10246,复旦大学,1473,上海,1716598,2302.66,745.4847871592,2011,54.89,0.4696356275,文科,16,89,3
10246,复旦大学,1473,上海,2018172,2380.43,847.8182513243,2013,55.87,0.4890510949,理科,26,601,1
10246,复旦大学,1473,上海,2018172,2380.43,847.8182513243,2013,55.87,0.4890510949,文科,15,59,3
19246,复旦大学医学,1473,上海,2160212,2415.15,894.4421671532,2014,82.51,0.4350649351,理科,11,599,7
19246,复旦大学医学,1473,上海,2356094,2426,971.1846661171,2015,80.92,0.4477379095,理科,5,1241,3
10246,复旦大学,1473,上海,2356094,2426,971.1846661171,2015,80.92,0.4477379095,文科,13,92,3
10151,大连海事大学,2259,辽宁,2222670,4383,507.1115674196,2012,3.37,0,文科,14,9861,18
10151,大连海事大学,2259,辽宁,2707765,4390,616.8029612756,2014,61.27,0,文科,16,12924,21
10151,大连海事大学,2259,辽宁,1845727,4375,421.8804571429,2011,3.28,0,文科,12,7594,22
10151,大连海事大学,2259,辽宁,2484643,4389,566.1068580542,2013,3.18,0,理科,100,28425,26
10151,大连海事大学,2259,辽宁,2862658,4391,651.9375996356,2015,62.53,0,文科,17,14000,23
10151,大连海事大学,2259,辽宁,2222670,4383,507.1115674196,2012,3.37,0,理科,77,27389,25
10151,大连海事大学,2259,辽宁,2484643,4389,566.1068580542,2013,3.18,0,文科,16,6861,19
10151,大连海事大学,2259,辽宁,2862658,4391,651.9375996356,2015,62.53,0,理科,104,43106,32
10151,大连海事大学,2259,辽宁,2707765,4390,616.8029612756,2014,61.27,0,理科,104,36644,31
10151,大连海事大学,2259,辽宁,1845727,4375,421.8804571429,2011,3.28,0,理科,78,29032,23
10141,大连理工大学,2259,辽宁,1845727,4375,421.8804571429,2011,17.8,0.0267611336,理科,30,11656,16
10141,大连理工大学,2259,辽宁,2862658,4391,651.9375996356,2015,67.81,0.0361934477,理科,52,13426,20
10141,大连理工大学,2259,辽宁,2707765,4390,616.8029612756,2014,67.77,0,理科,47,11390,19
19141,大连理工大学(盘锦校区),2259,辽宁,2862658,4391,651.9375996356,2015,67.81,0.0361934477,理科,15,37487,31
10141,大连理工大学,2259,辽宁,2222670,4383,507.1115674196,2012,17.34,0.0252567976,理科,35,13424,17
10141,大连理工大学,2259,辽宁,2484643,4389,566.1068580542,2013,18.82,0.0253041363,理科,42,13157,15
10062,天津医科大学,2102,天津,922446,1299.29,709.9615944093,2011,3.77,0,理科,5,27798,22
10056,天津大学,2090,天津,1289388,1413.15,912.4211867105,2013,20.99,0.0720194647,理科,45,10825,13
10056,天津大学,2090,天津,1437016,1472.21,976.0944430482,2014,68.56,0.0933441558,理科,51,8421,29
10056,天津大学,2090,天津,1572247,1517,1036.418589321,2015,70.03,0.0845553822,理科,57,35316,18
10056,天津大学,2090,天津,922446,1299.29,709.9615944093,2011,21.98,0.075708502,理科,33,6611,16
10056,天津大学,2090,天津,1130728,1354.58,834.7443488018,2012,22.17,0.0731117825,理科,40,12966,15
10070,天津财经大学,2103,天津,1437016,1472.21,976.0944430482,2014,60.58,0,理科,21,26286,24
10070,天津财经大学,2103,天津,1130728,1354.58,834.7443488018,2012,1.51,0,理科,21,18793,19
10070,天津财经大学,2103,天津,1572247,1517,1036.418589321,2015,61.97,0,理科,30,22571,26
10070,天津财经大学,2103,天津,1130728,1354.58,834.7443488018,2012,1.51,0,文科,15,5863,17
10070,天津财经大学,2103,天津,1289388,1413.15,912.4211867105,2013,1.52,0,文科,19,5384,17
10070,天津财经大学,2103,天津,1437016,1472.21,976.0944430482,2014,60.58,0,文科,16,8113,17
10070,天津财经大学,2103,天津,1289388,1413.15,912.4211867105,2013,1.52,0,理科,26,17585,23
10070,天津财经大学,2103,天津,1572247,1517,1036.418589321,2015,61.97,0,文科,20,7847,22
10070,天津财经大学,2103,天津,922446,1299.29,709.9615944093,2011,1.39,0,理科,23,16829,19
10070,天津财经大学,2103,天津,922446,1299.29,709.9615944093,2011,1.39,0,文科,18,4224,18
10112,太原理工大学,1865,山西,1123755,3593.28,312.7379441624,2012,5.63,0,理科,30,30392,25
10112,太原理工大学,1865,山西,920086,3574.11,257.4308009546,2011,5.42,0,理科,30,25698,24
10112,太原理工大学,1865,山西,1211283,3610.83,335.4583295253,2013,4.88,0,理科,30,29207,26
10112,太原理工大学,1865,山西,1260224,3629.8,347.1882748361,2014,62.08,0,理科,30,40420,31
10112,太原理工大学,1865,山西,1275944,3648,349.7653508772,2015,63.48,0,理科,30,43106,33
10366,安徽医科大学,1215,安徽,1903887,6029.8,315.7462934094,2014,60.89,0,理科,8,23805,27
10366,安徽医科大学,1215,安徽,1721205,5988,287.4423847695,2013,2.15,0,理科,8,25590,22
10366,安徽医科大学,1215,安徽,2084875,6083,342.7379582443,2015,62.24,0,理科,8,30735,34
10357,安徽大学,1253,安徽,1235933,5956.7,207.4861920191,2011,5,0,文科,10,10835,22
10357,安徽大学,1253,安徽,2084875,6083,342.7379582443,2015,63.46,0.0410296412,理科,25,33427,30
10357,安徽大学,1253,安徽,2084875,6083,342.7379582443,2015,63.46,0.0410296412,文科,20,9109,24
10357,安徽大学,1253,安徽,1721205,5988,287.4423847695,2013,4.42,0.0265206813,文科,15,9172,18
10357,安徽大学,1253,安徽,1530065,5968,256.3781836461,2012,4.75,0.0264350453,文科,16,9896,20
10357,安徽大学,1253,安徽,1903887,6029.8,315.7462934094,2014,62.04,0.0368506494,理科,20,33314,28
10357,安徽大学,1253,安徽,1235933,5956.7,207.4861920191,2011,5,0,理科,10,22420,24
10357,安徽大学,1253,安徽,1530065,5968,256.3781836461,2012,4.75,0.0264350453,理科,14,30392,25
10357,安徽大学,1253,安徽,1903887,6029.8,315.7462934094,2014,62.04,0.0368506494,文科,15,8977,18
10357,安徽大学,1253,安徽,1721205,5988,287.4423847695,2013,4.42,0.0265206813,理科,20,29207,26
10036,对外经济贸易大学,2136,北京,1411358,1961.9,719.3832509302,2011,3.85,0.0481781377,理科,32,2513,9
10036,对外经济贸易大学,2136,北京,1411358,1961.9,719.3832509302,2011,3.85,0.0481781377,文科,33,520,8
10036,对外经济贸易大学,2136,北京,1625193,2018.6,805.1089864262,2012,3.89,0.0450151057,文科,33,672,8
10036,对外经济贸易大学,2136,北京,2133083,2152,991.2095724907,2015,63.09,0.0496099844,理科,49,3875,12
10036,对外经济贸易大学,2136,北京,2133083,2152,991.2095724907,2015,63.09,0.0496099844,文科,32,1396,10
10036,对外经济贸易大学,2136,北京,1950056,2114.8,922.0994893134,2014,61.63,0.0488636364,理科,44,2770,12
10036,对外经济贸易大学,2136,北京,1787940,2069.3,864.0313149374,2013,3.88,0.0457420925,文科,38,843,18
10036,对外经济贸易大学,2136,北京,1950056,2114.8,922.0994893134,2014,61.63,0.0488636364,文科,36,8898,9
10036,对外经济贸易大学,2136,北京,1787940,2069.3,864.0313149374,2013,3.88,0.0457420925,理科,38,2136,8
10036,对外经济贸易大学,2136,北京,1625193,2018.6,805.1089864262,2012,3.89,0.0450151057,理科,33,2261,8
10422,山东大学,1803,山东,4536185,9637.27,470.691907563,2012,27.49,0.1027190332,理科,81,14621,25
