"","Year","Province","University_Name_Location","University_Name","UniversityNo","Topic","Plan_Number","Lowest_Ranking","Score","Ranking_Scores","Media_Impact","GDP","Population","Student_Population"
"736","2013","内蒙古","内蒙古大学","内蒙古大学","10126","理科","7","40420","574","5.38",NA,"1588058","2489.85",72.7
"737","2013","北京","北京体育大学","北京体育大学","10043","理科","16","40420","574",NA,NA,"1787940","2069.3",72.7
"738","2013","北京","北京大学","北京大学","10001","理科","18","114","681","100","1","1787940","2069.3",72.7
"739","2013","北京","北京理工大学","北京理工大学","10007","理科","74","9832","615","14.04","0.0778588807785888","1787940","2069.3",72.7
"740","2013","北京","中央民族大学","中央民族大学","10052","文科","11","6581","605","5.22","0.0369829683698297","1787940","2069.3",72.7
"741","2013","北京","北京邮电大学(宏福校区)","北京邮电大学","19013","理科","24","28237","583","7.69","0.0788321167883212","1787940","2069.3",72.7
"742","2013","北京","北京航空航天大学","北京航空航天大学","10006","理科","55","1854","647","19.81","0.0600973236009732","1787940","2069.3",72.7
"743","2013","北京","北京化工大学","北京化工大学","10010","文科","12","9723","596","8.77",NA,"1787940","2069.3",72.7
"744","2013","北京","华北电力大学(北京)","华北电力大学","10054","文科","10","12924","594","4.44",NA,"1787940","2069.3",72.7
"745","2013","北京","中国传媒大学","中国传媒大学","10033","理科","26","9143","617",NA,NA,"1787940","2069.3",72.7
"746","2013","北京","北京体育大学","北京体育大学","10043","文科","10","12924","594",NA,NA,"1787940","2069.3",72.7
"747","2013","北京","北京科技大学","北京科技大学","10008","理科","56","14460","605","13","0.0576642335766423","1787940","2069.3",72.7
"748","2013","北京","中央财经大学","中央财经大学","10034","理科","72","2714","641","4.46","0.245742092457421","1787940","2069.3",72.7
"749","2013","北京","中国政法大学","中国政法大学","10053","理科","42","3870","635","5.8","0.169099756690998","1787940","2069.3",72.7
"750","2013","北京","华北电力大学(北京)","华北电力大学","10054","理科","86","40420","574","4.44",NA,"1787940","2069.3",72.7
"751","2013","北京","中国人民大学","中国人民大学","10002","文科","39","139","655","28.36","0.557177615571776","1787940","2069.3",72.7
"752","2013","北京","北京第二外国语学院","北京第二外国语学院","10031","理科","18","18670","597",NA,NA,"1787940","2069.3",72.7
"753","2013","北京","北京工业大学","北京工业大学","10005","理科","12","20054","595","6.71","0.0394160583941606","1787940","2069.3",72.7
"754","2013","北京","北京交通大学","北京交通大学","10004","理科","88","17279","599","9.31","0.0532846715328467","1787940","2069.3",72.7
"755","2013","北京","中国农业大学","中国农业大学","10019","文科","6","6739","604","18.1","0.119221411192214","1787940","2069.3",72.7
"756","2013","北京","中国矿业大学(北京)","中国矿业大学","11413","理科","10","33507","577","10.71","0.0233576642335766","1787940","2069.3",72.7
"757","2013","北京","中国政法大学","中国政法大学","10053","文科","55","8725","599","5.8","0.169099756690998","1787940","2069.3",72.7
"758","2013","北京","中央民族大学","中央民族大学","10052","理科","9","24486","588","5.22","0.0369829683698297","1787940","2069.3",72.7
"759","2013","北京","北京林业大学","北京林业大学","10022","理科","87","28470","583","6.85","0.0228467153284672","1787940","2069.3",72.7
"760","2013","北京","北京工业大学","北京工业大学","10005","文科","6","12924","594","6.71","0.0394160583941606","1787940","2069.3",72.7
"761","2013","北京","中国地质大学(北京)","中国地质大学","11415","理科","34","31160","580","11.87","0.0360097323600973","1787940","2069.3",72.7
"762","2013","北京","北京化工大学","北京化工大学","10010","理科","59","23362","590","8.77",NA,"1787940","2069.3",72.7
"763","2013","北京","中国石油大学(北京)","中国石油大学","11414","文科","4","9575","597","9.95","0.054014598540146","1787940","2069.3",72.7
"764","2013","北京","北京大学医学部","北京大学","19001","理科","18","229","674","100","1","1787940","2069.3",72.7
"765","2013","北京","北京林业大学","北京林业大学","10022","文科","14","7367","602","6.85","0.0228467153284672","1787940","2069.3",72.7
"766","2013","北京","中央财经大学","中央财经大学","10034","文科","28","8302","600","4.46","0.245742092457421","1787940","2069.3",72.7
"767","2013","北京","对外经济贸易大学","对外经济贸易大学","10036","文科","38","8898","598","3.88","0.0457420924574209","1787940","2069.3",72.7
"768","2013","北京","北京第二外国语学院","北京第二外国语学院","10031","文科","13","2537","621",NA,NA,"1787940","2069.3",72.7
"769","2013","北京","北京中医药大学","北京中医药大学","10026","理科","10","7497","621","4.08","0.0289537712895377","1787940","2069.3",72.7
"770","2013","北京","北京邮电大学","北京邮电大学","10013","理科","101","6720","623","7.69","0.0788321167883212","1787940","2069.3",72.7
"771","2013","北京","中国农业大学","中国农业大学","10019","理科","49","19521","596","18.1","0.119221411192214","1787940","2069.3",72.7
"772","2013","北京","清华大学","清华大学","10003","理科","63","111","681","96.81","0.975669099756691","1787940","2069.3",72.7
"773","2013","北京","北京理工大学","北京理工大学","10007","文科","8","12924","594","14.04","0.0778588807785888","1787940","2069.3",72.7
"774","2013","北京","对外经济贸易大学","对外经济贸易大学","10036","理科","38","2770","641","3.88","0.0457420924574209","1787940","2069.3",72.7
"775","2013","北京","中国传媒大学","中国传媒大学","10033","文科","18","2074","624",NA,NA,"1787940","2069.3",72.7
"776","2013","北京","北京外国语大学","北京外国语大学","10030","理科","8","3805","635","3.22","0.0360097323600973","1787940","2069.3",72.7
"777","2013","北京","北京交通大学","北京交通大学","10004","文科","6","12924","594","9.31","0.0532846715328467","1787940","2069.3",72.7
"778","2013","北京","北京大学","北京大学","10001","文科","18","30","668","100","1","1787940","2069.3",72.7
"779","2013","北京","北京语言大学","北京语言大学","10032","文科","19","3459","616","1.11",NA,"1787940","2069.3",72.7
"780","2013","北京","北京外国语大学","北京外国语大学","10030","文科","7","453","643","3.22","0.0360097323600973","1787940","2069.3",72.7
"781","2013","北京","北京航空航天大学","北京航空航天大学","10006","文科","3","1626","627","19.81","0.0600973236009732","1787940","2069.3",72.7
"782","2013","北京","中国石油大学(北京)","中国石油大学","11414","理科","19","27089","585","9.95","0.054014598540146","1787940","2069.3",72.7
"783","2013","北京","中国人民大学","中国人民大学","10002","理科","38","613","663","28.36","0.557177615571776","1787940","2069.3",72.7
"784","2013","北京","清华大学","清华大学","10003","文科","4","14","672","96.81","0.975669099756691","1787940","2069.3",72.7
"785","2013","吉林","延边大学","延边大学","10184","文科","4","12924","594","3.16",NA,"1193924","2750.4",72.7
"786","2013","吉林","延边大学","延边大学","10184","理科","6","40420","574","3.16",NA,"1193924","2750.4",72.7
"787","2013","吉林","东北师范大学","东北师范大学","10200","文科","13","10176","595","12.73","0.0250608272506083","1193924","2750.4",72.7
"788","2013","吉林","吉林大学","吉林大学","10183","理科","152","17854","598","34","0.072992700729927","1193924","2750.4",72.7
"789","2013","吉林","吉林大学","吉林大学","10183","文科","8","3648","615","34","0.072992700729927","1193924","2750.4",72.7
"790","2013","吉林","东北师范大学","东北师范大学","10200","理科","22","40420","574","12.73","0.0250608272506083","1193924","2750.4",72.7
"791","2013","四川","西南财经大学","西南财经大学","10651","理科","63","13048","608","4.26","0.0389294403892944","2387280","8076.2",72.7
"792","2013","四川","电子科技大学","电子科技大学","10614","理科","150","14479","605","10.06","0.0574209245742092","2387280","8076.2",72.7
"793","2013","四川","四川农业大学","四川农业大学","10626","理科","20","40420","574","3.61",NA,"2387280","8076.2",72.7
"794","2013","四川","西南财经大学","西南财经大学","10651","文科","27","3903","614","4.26","0.0389294403892944","2387280","8076.2",72.7
"795","2013","四川","西南交通大学","西南交通大学","10613","理科","112","21190","593","9.61","0.0277372262773723","2387280","8076.2",72.7
"796","2013","四川","四川大学","四川大学","10610","文科","16","3118","618","30","0.135279805352798","2387280","8076.2",72.7
"797","2013","四川","四川大学","四川大学","10610","理科","94","15834","602","30","0.135279805352798","2387280","8076.2",72.7
"798","2013","四川","电子科技大学(沙河校区)","电子科技大学","19614","理科","30","22943","591","10.06","0.0574209245742092","2387280","8076.2",72.7
"799","2013","四川","西南交通大学","西南交通大学","10613","文科","12","10964","594","9.61","0.0277372262773723","2387280","8076.2",72.7
"800","2013","天津","南开大学","南开大学","10055","文科","18","1639","627","27.91","0.157177615571776","1289388","1413.15",72.7
"801","2013","天津","天津大学","天津大学","10056","理科","45","8421","618","20.99","0.0720194647201946","1289388","1413.15",72.7
"802","2013","天津","天津财经大学","天津财经大学","10070","理科","26","26286","586","1.52",NA,"1289388","1413.15",72.7
"803","2013","天津","天津财经大学","天津财经大学","10070","文科","19","8113","600","1.52",NA,"1289388","1413.15",72.7
"804","2013","天津","南开大学","南开大学","10055","理科","33","2041","646","27.91","0.157177615571776","1289388","1413.15",72.7
"805","2013","安徽","安徽大学","安徽大学","10357","理科","20","33314","577","4.42","0.0265206812652068","1721205","5988",72.7
"806","2013","安徽","安徽医科大学","安徽医科大学","10366","理科","8","23805","589","2.15",NA,"1721205","5988",72.7
"807","2013","安徽","安徽大学","安徽大学","10357","文科","15","8977","598","4.42","0.0265206812652068","1721205","5988",72.7
"808","2013","安徽","合肥工业大学","合肥工业大学","10359","文科","2","12924","594","7.89",NA,"1721205","5988",72.7
"809","2013","安徽","合肥工业大学","合肥工业大学","10359","理科","67","29635","582","7.89",NA,"1721205","5988",72.7
"810","2013","安徽","合肥工业大学(宣城校区)","合肥工业大学","19359","理科","80","40420","574","7.89",NA,"1721205","5988",72.7
"811","2013","安徽","中国科学技术大学","中国科学技术大学","10358","理科","38","727","661",NA,NA,"1721205","5988",72.7
"812","2013","山东","山东大学","山东大学","10422","理科","104","15693","602","28.09","0.122141119221411","5001324","9684.87",72.7
"813","2013","山东","中国海洋大学","中国海洋大学","10423","文科","27","5397","608","10.18","0.0304136253041363","5001324","9684.87",72.7
"814","2013","山东","山东大学威海分校","山东大学","19422","理科","48","27034","585","28.09","0.122141119221411","5001324","9684.87",72.7
"815","2013","山东","山东大学威海分校","山东大学","19422","文科","22","7877","601","28.09","0.122141119221411","5001324","9684.87",72.7
"816","2013","山东","山东大学","山东大学","10422","文科","28","4280","612","28.09","0.122141119221411","5001324","9684.87",72.7
"817","2013","山东","哈尔滨工业大学(威海)","哈尔滨工业大学","19213","理科","30","17062","600","25.8","0.0472019464720195","5001324","9684.87",72.7
"818","2013","山东","中国海洋大学","中国海洋大学","10423","理科","111","21843","592","10.18","0.0304136253041363","5001324","9684.87",72.7
"819","2013","山东","中国石油大学(华东)","中国石油大学","10425","理科","48","40420","574","9.95","0.054014598540146","5001324","9684.87",72.7
"820","2013","山西","太原理工大学","太原理工大学","10112","理科","30","40420","574","4.88",NA,"1211283","3610.83",72.7
"821","2013","广东","暨南大学","暨南大学","10559","文科","596","2531","621","7.58","0.0815085158150852","5706792","10594",72.7
"822","2013","广东","华南农业大学","华南农业大学","10564","文科","1080","10980","594","5.48","0.0311435523114355","5706792","10594",72.7
"823","2013","广东","华南师范大学","华南师范大学","10574","理科","1838","22242","592","6.15","0.0496350364963504","5706792","10594",72.7
"824","2013","广东","华南农业大学","华南农业大学","10564","理科","5622","40420","574","5.48","0.0311435523114355","5706792","10594",72.7
"825","2013","广东","华南理工大学","华南理工大学","10561","理科","2662","9052","617","16.98","0.0888077858880779","5706792","10594",72.7
"826","2013","广东","中山大学","中山大学","10558","理科","2710","6309","625","37.85","0.253041362530414","5706792","10594",72.7
"827","2013","广东","广州大学","广州大学","11078","理科","767","40420","574","1.68","0.0608272506082725","5706792","10594",72.7
"828","2013","广东","广东外语外语大学","广东外语外语大学","11846","文科","1971","6675","604",NA,NA,"5706792","10594",72.7
"829","2013","广东","汕头大学","汕头大学","10560","理科","664","31117","580","2.57",NA,"5706792","10594",72.7
"830","2013","广东","深圳大学","深圳大学","10590","理科","620","25130","588","3.35","0.0700729927007299","5706792","10594",72.7
"831","2013","广东","汕头大学","汕头大学","10560","文科","305","10280","595","2.57",NA,"5706792","10594",72.7
"832","2013","广东","中山大学","中山大学","10558","文科","837","1506","629","37.85","0.253041362530414","5706792","10594",72.7
"833","2013","广东","南方医科大学","南方医科大学","12121","文科","58","12924","594","4.73",NA,"5706792","10594",72.7
"834","2013","广东","汕头大学（汕头大学医学）","汕头大学","80001","理科","242","18412","598","2.57",NA,"5706792","10594",72.7
"835","2013","广东","广东工业大学","广东工业大学","11845","理科","4949","40420","574","1.68",NA,"5706792","10594",72.7
"836","2013","广东","华南师范大学","华南师范大学","10574","文科","1386","8692","599","6.15","0.0496350364963504","5706792","10594",72.7
"837","2013","广东","华南理工大学","华南理工大学","10561","文科","238","3587","615","16.98","0.0888077858880779","5706792","10594",72.7
"838","2013","广东","南方医科大学","南方医科大学","12121","理科","1262","26823","585","4.73",NA,"5706792","10594",72.7
"839","2013","广东","广州医科大学","广州医科大学","10570","理科","441","28802","583","1.41",NA,"5706792","10594",72.7
"840","2013","广东","广东外语外贸大学","广东外语外贸大学","11846","理科","1821","17668","599","1.16","0.0279805352798054","5706792","10594",72.7
"841","2013","广东","广州中医药大学","广州中医药大学","10572","理科","1322","40420","574","2.84",NA,"5706792","10594",72.7
"842","2013","广东","暨南大学","暨南大学","10559","理科","1418","11843","610","7.58","0.0815085158150852","5706792","10594",72.7
"843","2013","广东","广州中医药大学","广州中医药大学","10572","文科","681","12924","594","2.84",NA,"5706792","10594",72.7
"844","2013","广西","广西医科大学","广西医科大学","10598","理科","10","25725","587","1.41",NA,"1303510","4682",72.7
"845","2013","广西","广西大学","广西大学","10593","理科","7","40420","574","4.79","0.0272506082725061","1303510","4682",72.7
"846","2013","广西","广西大学","广西大学","10593","文科","6","12924","594","4.79","0.0272506082725061","1303510","4682",72.7
"847","2013","新疆","新疆大学","新疆大学","10755","理科","4","40420","574","5.38",NA,"750531","2232.78",72.7
"848","2013","江苏","河海大学","河海大学","10294","理科","102","25049","588","8.33",NA,"5405822","7919.98",72.7
"849","2013","江苏","南京大学","南京大学","10284","理科","58","793","660","45.01","0.177858880778589","5405822","7919.98",72.7
"850","2013","江苏","苏州大学","苏州大学","10285","理科","33","20487","594","8.82","0.0274939172749392","5405822","7919.98",72.7
"851","2013","江苏","南京信息工程大学","南京信息工程大学","10300","理科","11","27613","584","1.59",NA,"5405822","7919.98",72.7
"852","2013","江苏","中国矿业大学","中国矿业大学","10290","理科","94","31855","579","10.71","0.0233576642335766","5405822","7919.98",72.7
"853","2013","江苏","中国矿业大学","中国矿业大学","10290","文科","2","8860","598","10.71","0.0233576642335766","5405822","7919.98",72.7
"854","2013","江苏","河海大学","河海大学","10294","文科","10","9495","597","8.33",NA,"5405822","7919.98",72.7
"855","2013","江苏","江苏大学","江苏大学","10299","理科","40","40420","574","3.82",NA,"5405822","7919.98",72.7
"856","2013","江苏","苏州大学","苏州大学","10285","文科","10","4030","613","8.82","0.0274939172749392","5405822","7919.98",72.7
"857","2013","江苏","南京工业大学","南京工业大学","10291","理科","30","30620","581","4.46","0.0230170316301703","5405822","7919.98",72.7
"858","2013","江苏","南京农业大学","南京农业大学","10307","理科","83","40420","574","9.16",NA,"5405822","7919.98",72.7
"859","2013","江苏","南京理工大学","南京理工大学","10288","理科","47","16681","600","9.7",NA,"5405822","7919.98",72.7
"860","2013","江苏","中国药科大学","中国药科大学","10316","文科","2","8032","600","3.42",NA,"5405822","7919.98",72.7
"861","2013","江苏","东南大学","东南大学","10286","理科","65","8187","619","21.17","0.0793187347931874","5405822","7919.98",72.7
"862","2013","江苏","江南大学","江南大学","10295","理科","46","27181","585","6.2",NA,"5405822","7919.98",72.7
"863","2013","江苏","中国药科大学","中国药科大学","10316","理科","24","26507","586","3.42",NA,"5405822","7919.98",72.7
"864","2013","江苏","南京邮电大学","南京邮电大学","10293","文科","23","12924","594","1.81",NA,"5405822","7919.98",72.7
"865","2013","江苏","中国人民大学(苏州校区)","中国人民大学","19002","理科","6","2579","642","28.36","0.557177615571776","5405822","7919.98",72.7
"866","2013","江苏","南京邮电大学","南京邮电大学","10293","理科","107","40420","574","1.81",NA,"5405822","7919.98",72.7
"867","2013","江苏","中国人民大学(苏州校区)","中国人民大学","19002","文科","6","1491","629","28.36","0.557177615571776","5405822","7919.98",72.7
"868","2013","江苏","南京航空航天大学","南京航空航天大学","10287","理科","64","14395","605","10.13",NA,"5405822","7919.98",72.7
"869","2013","江苏","南京农业大学","南京农业大学","10307","文科","2","12924","594","9.16",NA,"5405822","7919.98",72.7
"870","2013","江苏","南京工业大学","南京工业大学","10291","文科","10","12924","594","4.46","0.0230170316301703","5405822","7919.98",72.7
"871","2013","江苏","南京信息工程大学","南京信息工程大学","10300","文科","7","12924","594","1.59",NA,"5405822","7919.98",72.7
"872","2013","江苏","江南大学","江南大学","10295","文科","5","7238","603","6.2",NA,"5405822","7919.98",72.7
"873","2013","江苏","南京大学","南京大学","10284","文科","19","260","649","45.01","0.177858880778589","5405822","7919.98",72.7
"874","2013","江西","南昌大学","南昌大学","10403","理科","42","40420","574","6.38","0.0413625304136253","1294888","4503.9321",72.7
"875","2013","江西","南昌大学","南昌大学","10403","文科","14","12924","594","6.38","0.0413625304136253","1294888","4503.9321",72.7
"876","2013","河北","华北电力大学(保定)","华北电力大学","10079","理科","79","26956","585","4.44",NA,"2657501","7287.51",72.7
"877","2013","河北","石家庄铁道大学","石家庄铁道大学","10107","理科","5","40420","574","1",NA,"2657501","7287.51",72.7
"878","2013","河北","华北电力大学(保定)","华北电力大学","10079","文科","6","12924","594","4.44",NA,"2657501","7287.51",72.7
"879","2013","河北","东北大学秦皇岛分校","东北大学","19145","理科","60","40420","574","13.67","0.0316301703163017","2657501","7287.51",72.7
"880","2013","河北","河北工业大学","河北工业大学","10080","理科","20","40420","574","2.96",NA,"2657501","7287.51",72.7
"881","2013","河北","燕山大学","燕山大学","10216","理科","5","25212","587","4.36",NA,"2657501","7287.51",72.7
"882","2013","河南","郑州大学","郑州大学","10459","理科","60","32048","579","8.47","0.0688564476885645","2959931","9406.2",72.7
"883","2013","河南","郑州大学","郑州大学","10459","文科","20","10885","594","8.47","0.0688564476885645","2959931","9406.2",72.7
"884","2013","浙江","浙江大学","浙江大学","10335","文科","17","248","649","54.27","0.282238442822384","3466533","5477",72.7
"885","2013","浙江","浙江大学","浙江大学","10335","理科","88","527","665","54.27","0.282238442822384","3466533","5477",72.7
"886","2013","浙江","温州医科大学","温州医科大学","10343","理科","15","33929","577","1.76",NA,"3466533","5477",72.7
"887","2013","海南","海南大学","海南大学","10589","文科","43","12924","594","3.99","0.0454987834549878","285554","886.55",72.7
"888","2013","海南","海南大学","海南大学","10589","理科","119","40420","574","3.99","0.0454987834549878","285554","886.55",72.7
"889","2013","湖北","华中科技大学","华中科技大学","10487","文科","23","2937","619","32.05","0.155231143552311","2225045","5779",72.7
"890","2013","湖北","华中师范大学","华中师范大学","10511","文科","39","6066","606","11.06","0.0647201946472019","2225045","5779",72.7
"891","2013","湖北","华中科技大学","华中科技大学","10487","理科","170","9385","616","32.05","0.155231143552311","2225045","5779",72.7
"892","2013","湖北","武汉大学","武汉大学","10486","理科","202","7178","622","37.06","0.219951338199513","2225045","5779",72.7
"893","2013","湖北","华中农业大学","华中农业大学","10504","理科","38","40420","574","10.56","0.029683698296837","2225045","5779",72.7
"894","2013","湖北","华中师范大学","华中师范大学","10511","理科","54","25396","587","11.06","0.0647201946472019","2225045","5779",72.7
"895","2013","湖北","中国地质大学(武汉)","中国地质大学","10491","理科","84","40420","574","11.87","0.0360097323600973","2225045","5779",72.7
"896","2013","湖北","华中农业大学","华中农业大学","10504","文科","12","12924","594","10.56","0.029683698296837","2225045","5779",72.7
"897","2013","湖北","武汉大学","武汉大学","10486","文科","41","1303","630","37.06","0.219951338199513","2225045","5779",72.7
"898","2013","湖北","武汉理工大学","武汉理工大学","10497","理科","237","18663","597","9.85","0.0347931873479319","2225045","5779",72.7
"899","2013","湖北","中国地质大学(武汉)","中国地质大学","10491","文科","15","10080","595","11.87","0.0360097323600973","2225045","5779",72.7
"900","2013","湖北","武汉理工大学","武汉理工大学","10497","文科","21","9038","598","9.85","0.0347931873479319","2225045","5779",72.7
"901","2013","湖北","中南财经政法大学","中南财经政法大学","10520","文科","110","3947","614","5.13","0.0469586374695864","2225045","5779",72.7
"902","2013","湖北","中南财经政法大学","中南财经政法大学","10520","理科","136","14695","604","5.13","0.0469586374695864","2225045","5779",72.7
"903","2013","湖南","湖南大学","湖南大学","10532","理科","176","14004","606","14.31","0.0549878345498783","2215423","6638.93",72.7
"904","2013","湖南","湘潭大学","湘潭大学","10530","理科","33","40420","574","3.84","0.022992700729927","2215423","6638.93",72.7
"905","2013","湖南","湖南师范大学","湖南师范大学","10542","理科","24","26722","585","7.79","0.0326034063260341","2215423","6638.93",72.7
"906","2013","湖南","湖南大学","湖南大学","10532","文科","25","3987","614","14.31","0.0549878345498783","2215423","6638.93",72.7
"907","2013","湖南","湘潭大学","湘潭大学","10530","文科","25","12924","594","3.84","0.022992700729927","2215423","6638.93",72.7
"908","2013","湖南","湖南师范大学","湖南师范大学","10542","文科","26","8742","599","7.79","0.0326034063260341","2215423","6638.93",72.7
"909","2013","湖南","湖南中医药大学","湖南中医药大学","10541","理科","10","36434","574","0.89",NA,"2215423","6638.93",72.7
"910","2013","湖南","中南大学","中南大学","10533","理科","293","13974","606","26.1","0.0695863746958637","2215423","6638.93",72.7
"911","2013","湖南","中南大学","中南大学","10533","文科","27","4715","611","26.1","0.0695863746958637","2215423","6638.93",72.7
"912","2013","甘肃","兰州大学","兰州大学","10730","文科","31","10350","595","15.6","0.0498783454987835","565020","2577.55",72.7
"913","2013","甘肃","兰州大学","兰州大学","10730","理科","65","26321","586","15.6","0.0498783454987835","565020","2577.55",72.7
"914","2013","福建","厦门大学","厦门大学","10384","文科","27","1474","629","24.63","0.137712895377129","1970178","3748",72.7
"915","2013","福建","厦门大学","厦门大学","10384","理科","111","6777","623","24.63","0.137712895377129","1970178","3748",72.7
"916","2013","福建","华侨大学","华侨大学","10385","理科","165","40420","574","1.95","0.0335766423357664","1970178","3748",72.7
"917","2013","福建","华侨大学","华侨大学","10385","文科","55","12924","594","1.95","0.0335766423357664","1970178","3748",72.7
"918","2013","福建","福州大学","福州大学","10386","文科","6","10616","594","6.4","0.0257907542579075","1970178","3748",72.7
"919","2013","福建","福州大学","福州大学","10386","理科","16","20219","595","6.4","0.0257907542579075","1970178","3748",72.7
"920","2013","贵州","贵州大学","贵州大学","10657","理科","14","40420","574","4.5",NA,"685220","3484.07",72.7
"921","2013","贵州","贵州大学","贵州大学","10657","文科","6","12924","594","4.5",NA,"685220","3484.07",72.7
"922","2013","辽宁","东北财经大学","东北财经大学","10173","文科","29","12924","594","3.15",NA,"2484643","4389",72.7
"923","2013","辽宁","沈阳药科大学","沈阳药科大学","10163","理科","12","40420","574","1.81",NA,"2484643","4389",72.7
"924","2013","辽宁","辽宁工程技术大学","辽宁工程技术大学","10147","理科","23","40420","574","1.59",NA,"2484643","4389",72.7
"925","2013","辽宁","东北大学","东北大学","10145","理科","119","23508","590","13.67","0.0316301703163017","2484643","4389",72.7
"926","2013","辽宁","大连海事大学","大连海事大学","10151","文科","16","12924","594","3.18",NA,"2484643","4389",72.7
"927","2013","辽宁","大连理工大学","大连理工大学","10141","理科","42","11390","611","18.82","0.0253041362530414","2484643","4389",72.7
"928","2013","辽宁","东北财经大学","东北财经大学","10173","理科","31","26520","586","3.15",NA,"2484643","4389",72.7
"929","2013","辽宁","辽宁大学","辽宁大学","10140","理科","18","40420","574","4.44",NA,"2484643","4389",72.7
"930","2013","辽宁","大连理工大学盘锦校区","大连理工大学","19141","理科","13","40420","574","18.82","0.0253041362530414","2484643","4389",72.7
"931","2013","辽宁","辽宁大学","辽宁大学","10140","文科","50","12924","594","4.44",NA,"2484643","4389",72.7
"932","2013","辽宁","中国医科大学","中国医科大学","10159","理科","47","28119","584","4.37",NA,"2484643","4389",72.7
"933","2013","辽宁","大连海事大学","大连海事大学","10151","理科","100","36644","574","3.18",NA,"2484643","4389",72.7
"934","2013","重庆","西南大学","西南大学","10635","文科","13","8830","598","10.32","0.0515815085158151","1140960","2945",72.7
"935","2013","重庆","重庆大学","重庆大学","10611","文科","11","5421","608","13.76","0.0712895377128954","1140960","2945",72.7
"936","2013","重庆","西南政法大学","西南政法大学","10652","文科","69","4279","612","3.36","0.0401459854014599","1140960","2945",72.7
"937","2013","重庆","西南大学","西南大学","10635","理科","45","28065","584","10.32","0.0515815085158151","1140960","2945",72.7
"938","2013","重庆","重庆大学","重庆大学","10611","理科","109","16541","601","13.76","0.0712895377128954","1140960","2945",72.7
"939","2013","重庆","西南政法大学","西南政法大学","10652","理科","63","22561","591","3.36","0.0401459854014599","1140960","2945",72.7
"940","2013","陕西","西安外国语大学","西安外国语大学","10724","文科","19","9510","597",NA,NA,"1445368","3753",72.7
"941","2013","陕西","西北农林科技大学","西北农林科技大学","10712","理科","16","40420","574","8.02",NA,"1445368","3753",72.7
"942","2013","陕西","西北农林科技大学","西北农林科技大学","10712","文科","2","12924","594","8.02",NA,"1445368","3753",72.7
"943","2013","陕西","西安外国语大学","西安外国语大学","10724","理科","6","26479","586",NA,NA,"1445368","3753",72.7
"944","2013","陕西","西安建筑科技大学","西安建筑科技大学","10703","理科","5","16639","601","2.65",NA,"1445368","3753",72.7
"945","2013","陕西","长安大学","长安大学","10710","理科","50","29200","582","9.91",NA,"1445368","3753",72.7
"946","2013","陕西","西北大学","西北大学","10697","理科","4","29104","582","10.79","0.0467153284671533","1445368","3753",72.7
"947","2013","陕西","西北大学","西北大学","10697","文科","2","6875","604","10.79","0.0467153284671533","1445368","3753",72.7
"948","2013","陕西","西北工业大学","西北工业大学","10699","文科","4","9415","597","14.41","0.0248175182481752","1445368","3753",72.7
"949","2013","陕西","陕西师范大学","陕西师范大学","10718","理科","68","40420","574","6.19",NA,"1445368","3753",72.7
"950","2013","陕西","西安交通大学","西安交通大学","10698","文科","2","3996","614","25.59","0.0664233576642336","1445368","3753",72.7
"951","2013","陕西","西安交通大学","西安交通大学","10698","理科","38","6376","625","25.59","0.0664233576642336","1445368","3753",72.7
"952","2013","陕西","陕西科技大学","陕西科技大学","10708","理科","6","40420","574","1.1",NA,"1445368","3753",72.7
"953","2013","陕西","西北工业大学","西北工业大学","10699","理科","30","14545","605","14.41","0.0248175182481752","1445368","3753",72.7
"954","2013","陕西","陕西师范大学","陕西师范大学","10718","文科","25","10921","594","6.19",NA,"1445368","3753",72.7
"955","2013","陕西","西安电子科技大学","西安电子科技大学","10701","理科","110","26199","586","8.68",NA,"1445368","3753",72.7
"956","2013","陕西","西安理工大学","西安理工大学","10700","理科","45","40420","574","2.84",NA,"1445368","3753",72.7
"957","2013","黑龙江","东北林业大学","东北林业大学","10225","文科","4","12924","594","4.21",NA,"1369158","3834.04",72.7
"958","2013","黑龙江","东北石油大学","东北石油大学","10220","理科","60","40420","574","1.86",NA,"1369158","3834.04",72.7
"959","2013","黑龙江","哈尔滨医科大学","哈尔滨医科大学","10226","理科","18","33020","578","4.67",NA,"1369158","3834.04",72.7
"960","2013","黑龙江","东北农业大学","东北农业大学","10224","文科","21","12924","594","3.35",NA,"1369158","3834.04",72.7
"961","2013","黑龙江","东北林业大学","东北林业大学","10225","理科","26","40420","574","4.21",NA,"1369158","3834.04",72.7
"962","2013","黑龙江","东北农业大学","东北农业大学","10224","理科","79","40420","574","3.35",NA,"1369158","3834.04",72.7
"963","2013","黑龙江","哈尔滨工业大学","哈尔滨工业大学","10213","文科","6","10492","595","25.8","0.0472019464720195","1369158","3834.04",72.7
"964","2013","黑龙江","哈尔滨工业大学","哈尔滨工业大学","10213","理科","74","9004","617","25.8","0.0472019464720195","1369158","3834.04",72.7
"965","2013","黑龙江","哈尔滨工程大学","哈尔滨工程大学","10217","理科","33","27213","585","7.42",NA,"1369158","3834.04",72.7
"966","2013","黑龙江","石家庄铁道大学","石家庄铁道大学","10107","理科","5","40420","574","1",NA,"1369158","3834.04",72.7
"967","2014","上海","上海大学","上海大学","10280","文科","2","1876","619","63.49","0.0761363636363636","2160212","2415.15",75.6
