University_Name_Location,年份,最低,最高,平均,录取人数,录取批次,Topic
齐齐哈尔大学,2013,509,526,514,70,第二批,理科
齐齐哈尔大学,2012,519,576,526,25,第二批,理科
齐齐哈尔大学,2011,499,536,508,25,第二批,理科
齐齐哈尔大学,2010,567,597,577,19,第二批,理科
齐齐哈尔大学,2009,503,513,505,35,第二批,理科
齐齐哈尔大学,2008,507,528,514,14,提前批,理科
齐齐哈尔大学,2014,532,,533,,第二批,文科
齐齐哈尔大学,2013,544,556,549,15,第二批,文科
齐齐哈尔大学,2012,543,562,551,5,第二批,文科
齐齐哈尔大学,2011,534,552,543,5,第二批,文科
齐齐哈尔大学,2010,565,589,571,9,第二批,文科
齐齐哈尔大学,2009,479,494,484,5,第二批,文科
齐齐哈尔大学,2008,533,544,539,6,提前批,文科
黑龙江八一农垦大学,2013,486,518,508,38,第二批,理科
黑龙江八一农垦大学,2009,495,522,499,25,第二批,理科
黑龙江八一农垦大学,2013,540,545,542,7,第二批,文科
黑龙江八一农垦大学,2009,479,486,481,6,第二批,文科
黑龙江中医药大学,2014,,,513,,第二批,理科
黑龙江中医药大学,2013,516,557,525,30,第二批,理科
黑龙江中医药大学,2012,521,567,539,15,第二批,理科
黑龙江中医药大学,2011,488,546,516,7,第二批,理科
黑龙江中医药大学,2010,569,607,584,8,第二批,理科
黑龙江中医药大学,2009,506,543,522,15,第二批,理科
黑龙江中医药大学,2008,500,526,511,8,提前批,理科
黑龙江中医药大学,2014,,,552,,第二批,文科
黑龙江中医药大学,2011,553,566,560,6,第二批,文科
黑龙江中医药大学,2010,572,585,577,7,第二批,文科
黑龙江中医药大学,2009,481,512,494,5,第二批,文科
黑龙江中医药大学,2008,534,565,545,7,提前批,文科
牡丹江医学院,2014,,,514,,第二批,理科
牡丹江医学院,2013,507,526,515,30,第二批,理科
牡丹江医学院,2012,522,525,523,5,第二批,理科
牡丹江医学院,2011,501,504,503,5,第二批,理科
牡丹江医学院,2010,568,594,581,4,第二批,理科
牡丹江医学院,2009,495,510,500,10,第二批,理科
牡丹江医学院,2008,502,525,507,10,提前批,理科
牡丹江医学院,2010,326,466,395,56,第三批,文科
哈尔滨师范大学,2014,,,513,,第二批,理科
哈尔滨师范大学,2013,511,555,525,27,第二批,理科
哈尔滨师范大学,2012,520,541,525,12,第二批,理科
哈尔滨师范大学,2011,506,533,517,9,第二批,理科
哈尔滨师范大学,2010,567,597,579,14,第二批,理科
哈尔滨师范大学,2009,506,539,518,17,第二批,理科
哈尔滨师范大学,2014,,,548,,第二批,文科
哈尔滨师范大学,2013,551,572,560,39,第二批,文科
哈尔滨师范大学,2012,546,574,556,13,第二批,文科
哈尔滨师范大学,2011,548,576,557,15,第二批,文科
哈尔滨师范大学,2010,560,568,563,15,第二批,文科
哈尔滨师范大学,2009,491,507,497,3,第二批,文科
牡丹江师范学院,2014,,,496,,第二批,理科
牡丹江师范学院,2013,508,515,511,4,第二批,理科
牡丹江师范学院,2010,507,522,513,16,第二批,理科
牡丹江师范学院,2009,495,537,500,37,第二批,理科
绥化学院,2009,498,509,501,8,第二批,理科
绥化学院,2010,492,521,504,5,第二批,文科
绥化学院,2009,478,498,488,6,第二批,文科
绥化学院,2008,514,521,517,5,提前批,文科
哈尔滨商业大学,2014,504,,517,,第二批,理科
哈尔滨商业大学,2013,518,562,531,29,第二批,理科
哈尔滨商业大学,2012,517,559,533,17,第二批,理科
哈尔滨商业大学,2011,511,540,522,20,第二批,理科
哈尔滨商业大学,2010,567,604,578,18,第二批,理科
哈尔滨商业大学,2009,511,539,520,18,第二批,理科
哈尔滨商业大学,2008,511,537,522,10,提前批,理科
哈尔滨商业大学,2014,535,,551,,第二批,文科
哈尔滨商业大学,2013,563,576,568,10,第二批,文科
哈尔滨商业大学,2012,558,569,562,10,第二批,文科
哈尔滨商业大学,2011,542,561,547,11,第二批,文科
哈尔滨商业大学,2010,560,592,570,12,第二批,文科
哈尔滨商业大学,2009,499,511,504,12,第二批,文科
哈尔滨商业大学,2008,532,557,543,10,提前批,文科
哈尔滨体育学院,2014,,,494,,第二批,理科
哈尔滨体育学院,2014,,,527,,第二批,文科
哈尔滨体育学院,2009,491,501,496,2,第二批,文科
上海理工大学,2014,579,,585,,第一批,理科
上海理工大学,2013,575,611,592,70,第一批,理科
上海理工大学,2012,599,613,603,57,第一批,理科
上海理工大学,2011,562,599,585,57,第一批,理科
上海理工大学,2010,629,650,635,51,第一批,理科
上海理工大学,2009,544,575,556,68,第一批,理科
上海理工大学,2008,566,603,578,43,第一批,理科
上海理工大学,2010,532,572,541,32,第一批,文科
上海电力学院,2014,,,559,,第二批,理科
上海电力学院,2013,554,594,566,48,第二批,理科
上海电力学院,2012,545,605,573,38,第二批,理科
上海电力学院,2011,547,572,558,36,第二批,理科
上海电力学院,2010,607,633,617,25,第二批,理科
上海电力学院,2009,534,567,546,25,第二批,理科
上海电力学院,2008,545,571,555,25,提前批,理科
上海电力学院,2010,519,535,524,20,第二批,文科
上海水产大学,2014,552,,558,,第一批,理科
上海水产大学,2013,552,570,557,44,第二批,理科
上海水产大学,2012,548,570,558,32,第二批,理科
上海水产大学,2011,536,563,546,23,第二批,理科
上海水产大学,2014,578,,583,,第一批,文科
上海水产大学,2013,579,592,583,8,第二批,文科
上海水产大学,2012,571,581,576,8,第二批,文科
上海水产大学,2011,565,571,568,7,第二批,文科
上海师范大学,2014,,,561,,第二批,理科
上海师范大学,2013,523,580,559,52,第二批,理科
上海师范大学,2012,541,587,568,49,第二批,理科
上海师范大学,2011,537,565,545,25,第二批,理科
上海师范大学,2010,591,622,603,25,第二批,理科
上海师范大学,2009,528,553,536,40,第二批,理科
上海师范大学,2014,,,577,,第二批,文科
上海师范大学,2013,546,597,576,44,第二批,文科
上海师范大学,2012,566,593,584,28,第二批,文科
上海师范大学,2011,554,581,573,18,第二批,文科
上海师范大学,2010,583,593,587,23,第二批,文科
上海师范大学,2009,505,530,518,32,第二批,文科
上海对外经贸大学,2009,546,580,560,17,第一批,理科
上海对外经贸大学,2009,518,556,536,7,第一批,文科
华东政法大学,2015,620,,,16,第一批,理科
华东政法大学,2014,,,596,,第一批,理科
华东政法大学,2013,591,613,599,34,第一批,理科
华东政法大学,2012,584,628,606,27,第一批,理科
华东政法大学,2011,577,610,585,28,第一批,理科
华东政法大学,2010,618,630,624,16,第二批,理科
华东政法大学,2009,553,581,568,13,第一批,理科
华东政法大学,2008,563,607,574,14,提前批,理科
华东政法大学,2015,609,,,15,第一批,文科
华东政法大学,2014,,,612,,第一批,文科
华东政法大学,2013,609,632,621,27,第一批,文科
华东政法大学,2012,608,619,612,24,第一批,文科
华东政法大学,2011,586,616,603,23,第一批,文科
华东政法大学,2010,594,617,602,16,第二批,文科
华东政法大学,2009,535,553,538,12,第一批,文科
华东政法大学,2008,524,606,559,16,提前批,文科
上海体育学院,2014,,,541,,第二批,理科
上海体育学院,2013,533,549,542,6,第二批,理科
上海体育学院,2012,540,542,541,2,第二批,理科
上海体育学院,2011,516,550,533,2,第二批,理科
上海体育学院,2010,570,601,585,5,第二批,理科
上海体育学院,2008,515,556,542,4,提前批,理科
上海体育学院,2014,,,559,,第二批,文科
上海体育学院,2013,561,581,569,4,第二批,文科
上海体育学院,2012,568,586,578,4,第二批,文科
上海体育学院,2011,544,574,557,5,第二批,文科
上海体育学院,2010,564,586,575,6,第二批,文科
上海体育学院,2008,540,547,543,3,提前批,文科
上海音乐学院,2013,550,565,558,2,第二批,理科
上海音乐学院,2012,567,576,572,2,第二批,理科
上海音乐学院,2010,587,591,589,2,第一批,理科
上海音乐学院,2008,576,576,576,1,提前批,理科
上海音乐学院,2014,,,568,,第二批,文科
上海音乐学院,2013,590,608,601,3,第二批,文科
上海音乐学院,2012,563,588,573,3,第二批,文科
上海音乐学院,2010,577,593,587,5,第一批,文科
上海音乐学院,2008,488,555,526,4,提前批,文科
南京工业大学,2014,,,575,,第一批,理科
南京工业大学,2013,575,602,588,30,第一批,理科
南京工业大学,2012,585,609,594,29,第一批,理科
南京工业大学,2011,574,589,579,40,第一批,理科
南京工业大学,2010,626,648,630,40,第一批,理科
南京工业大学,2009,544,575,552,45,第一批,理科
南京工业大学,2008,547,559,554,10,提前批,理科
南京工业大学,2014,,,583,,第一批,文科
南京工业大学,2013,596,611,603,8,第一批,文科
南京工业大学,2012,590,605,594,9,第一批,文科
南京工业大学,2010,578,596,582,7,第一批,文科
江苏工业学院,2014,,,520,,第二批,理科
江苏工业学院,2013,517,562,542,11,第二批,理科
江苏工业学院,2012,542,565,552,6,第二批,理科
江苏工业学院,2011,509,536,519,6,第二批,理科
江苏工业学院,2008,503,542,523,8,提前批,理科
江苏工业学院,2014,,,539,,第二批,文科
江苏工业学院,2013,556,562,559,4,第二批,文科
江苏工业学院,2012,546,568,557,2,第二批,文科
江苏工业学院,2011,547,563,555,2,第二批,文科
江苏工业学院,2008,520,551,535,2,提前批,文科
南京林业大学,2014,,,538,,第二批,理科
南京林业大学,2013,536,571,546,26,第二批,理科
南京林业大学,2012,533,563,545,12,第二批,理科
南京林业大学,2011,513,557,529,12,第二批,理科
南京林业大学,2010,,606,591,16,第二批,理科
南京林业大学,2009,528,542,533,26,第二批,理科
南京林业大学,2008,517,557,528,20,提前批,理科
南京林业大学,2014,,,563,,第二批,文科
南京林业大学,2013,579,581,580,2,第二批,文科
南京林业大学,2012,554,586,570,2,第二批,文科
南京林业大学,2011,567,569,568,2,第二批,文科
南京林业大学,2010,,583,576,2,第二批,文科
南京林业大学,2009,496,517,510,4,第二批,文科
南京林业大学,2008,544,548,546,2,提前批,文科
江苏大学,2014,,,569,,第一批,理科
江苏大学,2013,561,595,582,40,第一批,理科
江苏大学,2012,585,613,594,37,第一批,理科
江苏大学,2011,568,588,576,40,第一批,理科
江苏大学,2010,624,641,629,40,第一批,理科
江苏大学,2009,544,565,551,53,第一批,理科
江苏大学,2008,564,589,573,24,第一批,理科
江苏大学,2010,578,602,587,7,第一批,文科
江苏大学,2009,518,535,525,7,第一批,文科
江苏大学,2008,574,583,579,5,第一批,文科
盐城工学院,2014,,,505,,第二批,理科
盐城工学院,2013,515,529,518,5,第二批,理科
盐城工学院,2012,522,537,528,5,第二批,理科
盐城工学院,2011,501,527,511,5,第二批,理科
盐城工学院,2010,573,609,593,4,第二批,理科
盐城工学院,2009,498,512,503,5,第二批,理科
盐城工学院,2008,506,535,515,3,提前批,理科
盐城工学院,2010,490,520,502,9,第二批,文科
盐城工学院,2008,523,535,529,2,提前批,文科
南京医科大学,2010,565,573,568,20,第二批,理科
南京医科大学,2010,565,573,568,20,第二批,文科
徐州医学院,2010,536,565,557,16,第二批,理科
徐州医学院,2009,499,539,516,18,第二批,理科
徐州医学院,2010,482,520,494,5,第二批,文科
南京中医药大学,2014,,,528,,第二批,理科
南京中医药大学,2010,542,584,555,11,第二批,理科
南京中医药大学,2008,520,539,531,20,提前批,理科
南京中医药大学,2014,,,547,,第二批,文科
南京中医药大学,2010,582,608,590,5,第二批,文科
徐州师范大学,2013,462,485,476,10,第二批,理科
徐州师范大学,2009,497,532,512,14,第二批,理科
徐州师范大学,2013,492,533,506,18,第二批,文科
徐州师范大学,2009,490,516,497,6,第二批,文科
盐城师范学院,2014,,,503,,第二批,理科
盐城师范学院,2013,511,532,515,15,第二批,理科
盐城师范学院,2012,498,522,517,10,第二批,理科
盐城师范学院,2011,491,500,494,5,第二批,理科
盐城师范学院,2010,578,578,578,1,第二批,理科
盐城师范学院,2009,495,530,504,10,第二批,理科
盐城师范学院,2014,,,533,,第二批,文科
盐城师范学院,2013,554,585,567,5,第二批,文科
盐城师范学院,2011,530,533,531,5,第二批,文科
盐城师范学院,2010,541,547,544,,第二批,文科
盐城师范学院,2009,479,486,481,5,第二批,文科
盐城师范学院,2008,515,544,526,10,提前批,文科
南京艺术学院,2014,,,561,,第二批,文科
常熟理工学院,2014,,,515,,第二批,理科
常熟理工学院,2014,,,536,,第二批,文科
浙江工业大学,2014,,,564,,第二批,理科
浙江工业大学,2013,570,588,574,30,第二批,理科
浙江工业大学,2012,570,587,577,31,第二批,理科
浙江工业大学,2011,554,577,562,30,第二批,理科
浙江工业大学,2010,617,623,619,33,第二批,理科
浙江工业大学,2009,528,564,545,35,第二批,理科
浙江工业大学,2008,554,605,563,33,提前批,理科
浙江工业大学,2010,514,530,523,6,第二批,文科
浙江理工大学,2014,,,567,,第一批,理科
浙江理工大学,2013,562,578,566,103,第二批,理科
浙江理工大学,2012,558,595,571,105,第二批,理科
浙江理工大学,2011,539,564,550,37,第二批,理科
浙江理工大学,2010,606,627,612,30,第二批,理科
浙江理工大学,2009,541,567,549,30,第一批,理科
浙江理工大学,2008,531,554,539,26,提前批,理科
浙江理工大学,2014,,,585,,第一批,文科
浙江理工大学,2010,536,549,538,16,第一批,文科
浙江海洋学院,2014,,,523,,第二批,理科
浙江海洋学院,2013,523,534,526,20,第二批,理科
浙江海洋学院,2012,525,565,548,20,第二批,理科
浙江海洋学院,2009,510,532,520,14,第二批,理科
浙江海洋学院,2009,497,534,513,9,提前批,理科
浙江海洋学院,2009,489,506,492,12,第二批,文科
浙江林学院,2008,517,534,524,5,提前批,理科
浙江林学院,2008,531,547,539,5,提前批,文科
温州医科大学,2014,,,582,,第一批,理科
温州医科大学,2013,577,596,587,13,第一批,理科
温州医科大学,2012,586,612,593,11,第一批,理科
温州医科大学,2011,568,597,576,14,第一批,理科
温州医科大学,2010,,640,629,17,第一批,理科
温州医科大学,2008,570,579,575,3,第一批,理科
温州医科大学,2008,525,560,541,19,提前批,理科
浙江中医药大学,2009,506,572,520,20,第二批,理科
浙江师范大学,2009,520,532,524,7,第二批,理科
浙江师范大学,2009,508,520,513,8,第二批,文科
杭州师范大学,2014,,,547,,第二批,理科
杭州师范大学,2013,531,562,552,28,第二批,理科
杭州师范大学,2012,553,569,557,11,第二批,理科
杭州师范大学,2011,525,541,531,16,第二批,理科
杭州师范大学,2010,568,633,585,16,第二批,理科
杭州师范大学,2009,522,545,531,16,第二批,理科
杭州师范大学,2014,,,567,,第二批,文科
杭州师范大学,2013,576,586,579,14,第二批,文科
杭州师范大学,2012,569,576,572,5,第二批,文科
杭州师范大学,2011,548,568,562,10,第二批,文科
杭州师范大学,2010,577,593,585,12,第二批,文科
杭州师范大学,2009,506,518,510,14,第二批,文科
湖州师范学院,2014,,,514,,第二批,理科
湖州师范学院,2013,517,546,530,4,第二批,理科
湖州师范学院,2012,534,559,545,6,第二批,理科
湖州师范学院,2011,500,527,505,6,第二批,理科
湖州师范学院,2010,567,606,589,10,第二批,理科
湖州师范学院,2009,497,519,502,18,第二批,理科
湖州师范学院,2014,,,544,,第二批,文科
湖州师范学院,2013,550,565,556,6,第二批,文科
湖州师范学院,2012,551,566,556,4,第二批,文科
湖州师范学院,2011,543,547,545,2,第二批,文科
湖州师范学院,2010,554,584,567,10,第二批,文科
湖州师范学院,2009,478,490,482,9,第二批,文科
绍兴文理学院,2010,581,599,590,4,第二批,理科
绍兴文理学院,2009,496,517,503,19,第二批,理科
绍兴文理学院,2008,506,535,519,6,提前批,理科
绍兴文理学院,2014,,,553,,第二批,文科
绍兴文理学院,2013,560,560,560,3,第二批,文科
绍兴文理学院,2012,545,556,551,4,第二批,文科
绍兴文理学院,2011,546,559,550,4,第二批,文科
绍兴文理学院,2010,556,587,567,5,第二批,文科
绍兴文理学院,2009,479,514,491,8,第二批,文科
绍兴文理学院,2008,519,544,533,3,提前批,文科
台州学院,2009,503,516,506,14,第二批,理科
台州学院,2009,481,489,484,6,第二批,文科
中国计量学院,2014,,,549,,第二批,理科
中国计量学院,2013,554,570,559,42,第二批,理科
中国计量学院,2012,553,580,560,41,第二批,理科
中国计量学院,2011,539,560,546,42,第二批,理科
中国计量学院,2010,598,619,602,43,第二批,理科
中国计量学院,2009,528,550,536,40,第二批,理科
中国计量学院,2008,531,560,539,40,提前批,理科
中国计量学院,2014,,,565,,第二批,文科
中国计量学院,2013,579,592,582,11,第二批,文科
中国计量学院,2012,554,583,573,11,第二批,文科
中国计量学院,2011,560,577,567,10,第二批,文科
中国计量学院,2010,580,592,584,11,第二批,文科
中国计量学院,2009,515,521,518,10,第二批,文科
中国计量学院,2008,532,561,549,10,提前批,文科
安徽工业大学,2014,,,531,,第二批,理科
安徽工业大学,2013,537,557,546,18,第二批,理科
安徽工业大学,2012,529,592,551,20,第二批,理科
安徽工业大学,2011,523,558,533,20,第二批,理科
安徽工业大学,2010,579,603,589,20,第二批,理科
安徽工业大学,2009,511,535,522,40,第二批,理科
安徽工业大学,2008,510,544,526,20,提前批,理科
安徽工业大学,2010,578,600,584,10,第二批,文科
安徽理工大学,2014,,,538,,第二批,理科
安徽理工大学,2013,545,561,552,25,第二批,理科
安徽理工大学,2012,547,568,554,25,第二批,理科
安徽理工大学,2011,521,548,533,25,第二批,理科
安徽理工大学,2010,576,603,586,20,第二批,理科
安徽理工大学,2009,497,542,509,44,第二批,理科
安徽理工大学,2008,510,545,527,20,提前批,理科
安徽理工大学,2010,491,512,503,4,第二批,文科
安徽理工大学,2009,482,495,488,2,第二批,文科
安徽工程科技学院,2014,,,526,,第二批,理科
安徽工程科技学院,2013,519,560,536,20,第二批,理科
安徽工程科技学院,2012,532,574,540,20,第二批,理科
安徽工程科技学院,2011,504,532,514,20,第二批,理科
安徽农业大学,2014,,,519,,第二批,理科
安徽农业大学,2013,520,547,526,25,第二批,理科
安徽农业大学,2012,522,563,531,36,第二批,理科
安徽农业大学,2011,503,549,514,14,第二批,理科
安徽农业大学,2010,570,599,581,12,第二批,理科
安徽农业大学,2009,506,530,516,35,第二批,理科
安徽农业大学,2014,,,549,,第二批,文科
安徽农业大学,2013,550,574,566,6,第二批,文科
安徽农业大学,2012,559,561,560,4,第二批,文科
安徽农业大学,2011,543,550,546,6,第二批,文科
安徽农业大学,2010,555,574,561,8,第二批,文科
安徽农业大学,2009,493,516,501,10,第二批,文科
安徽医科大学,2014,,,578,,第一批,理科
安徽医科大学,2013,577,603,593,8,第一批,理科
安徽医科大学,2012,589,594,592,3,第一批,理科
安徽医科大学,2012,554,558,556,3,第二批,理科
安徽医科大学,2011,546,565,554,6,第二批,理科
安徽医科大学,2010,585,595,589,5,第二批,理科
安徽医科大学,2009,526,555,541,6,第二批,理科
安徽医科大学,2008,521,553,533,5,提前批,理科
安徽医科大学,2010,563,584,566,130,第二批,文科
蚌埠医学院,2009,495,513,501,10,第二批,理科
皖南医学院,2009,495,533,504,18,第二批,理科
皖南医学院,2009,494,501,497,2,第二批,文科
安徽中医药大学,2014,,,542,,第二批,理科
安徽中医药大学,2013,544,553,548,10,第二批,理科
安徽中医药大学,2012,544,568,550,10,第二批,理科
安徽中医药大学,2011,515,537,523,10,第二批,理科
安徽中医药大学,2010,,596,583,10,第二批,理科
安徽中医药大学,2009,496,552,518,20,第二批,理科
安徽中医药大学,2008,501,524,507,10,提前批,理科
安徽师范大学,2014,,,530,,第二批,理科
安徽师范大学,2013,530,555,537,15,第二批,理科
安徽师范大学,2012,531,554,538,13,第二批,理科
安徽师范大学,2011,509,538,519,15,第二批,理科
安徽师范大学,2010,567,603,584,15,第二批,理科
安徽师范大学,2008,500,543,516,10,提前批,理科
安徽师范大学,2014,,,562,,第二批,文科
安徽师范大学,2013,571,590,576,20,第二批,文科
安徽师范大学,2012,566,582,571,16,第二批,文科
安徽师范大学,2011,554,570,559,11,第二批,文科
安徽师范大学,2010,570,587,575,11,第二批,文科
安徽师范大学,2008,514,557,527,10,提前批,文科
阜阳师范学院,2014,,,499,,第二批,理科
阜阳师范学院,2012,516,522,518,4,第二批,理科
阜阳师范学院,2010,567,576,571,3,第二批,理科
阜阳师范学院,2008,507,523,511,7,提前批,理科
阜阳师范学院,2014,,,538,,第二批,文科
阜阳师范学院,2013,550,557,554,6,第二批,文科
阜阳师范学院,2012,543,582,552,6,第二批,文科
阜阳师范学院,2010,489,523,502,14,第二批,文科
阜阳师范学院,2008,522,535,526,3,提前批,文科
安庆师范学院,2009,495,512,499,5,第二批,理科
安庆师范学院,2009,484,508,497,5,第二批,文科
淮北煤炭师范学院,2008,501,510,505,5,提前批,理科
淮北煤炭师范学院,2008,518,523,520,10,提前批,文科
黄山学院,2010,462,486,474,6,第二批,理科
黄山学院,2009,495,539,509,15,第二批,理科
黄山学院,2010,479,517,492,14,第二批,文科
黄山学院,2009,478,508,483,15,第二批,文科
巢湖学院,2009,495,513,504,24,第二批,理科
淮南师范学院,2010,506,564,560,,第二批,理科
淮南师范学院,2009,495,515,503,28,第二批,理科
淮南师范学院,2008,501,530,509,9,提前批,理科
淮南师范学院,2010,529,553,549,,第二批,文科
淮南师范学院,2009,478,503,491,18,第二批,文科
淮南师范学院,2008,522,529,524,3,提前批,文科
华侨大学,2014,561,,574,,第一批,理科
华侨大学,2013,561,607,583,152,第一批,理科
华侨大学,2012,572,613,592,110,第一批,理科
华侨大学,2011,549,610,576,111,第一批,理科
华侨大学,2010,621,653,627,131,第一批,理科
华侨大学,2009,540,580,550,71,第一批,理科
华侨大学,2008,532,596,544,46,提前批,理科
华侨大学,2014,581,,584,,第一批,文科
华侨大学,2013,594,608,597,54,第一批,文科
华侨大学,2012,572,617,592,40,第一批,文科
华侨大学,2011,569,606,585,42,第一批,文科
华侨大学,2010,595,612,598,36,第一批,文科
华侨大学,2009,518,554,526,22,第一批,文科
华侨大学,2008,530,567,548,20,提前批,文科
福建工程学院,2014,,,528,,第二批,理科
福建工程学院,2013,526,559,539,60,第二批,理科
福建工程学院,2013,427,456,443,5,专科,理科
福建工程学院,2012,525,562,537,40,第二批,理科
福建工程学院,2011,516,540,522,30,第二批,理科
福建工程学院,2011,384,453,418,10,专科,理科
福建工程学院,2010,445,491,470,5,第一批,理科
福建工程学院,2010,567,586,574,30,第二批,理科
福建工程学院,2009,508,529,515,22,第二批,理科
福建工程学院,2008,507,536,519,20,提前批,理科
福建工程学院,2014,,,550,,第二批,文科
福建工程学院,2013,442,526,469,5,专科,文科
福建工程学院,2010,471,510,485,4,第一批,文科
福建工程学院,2010,541,564,558,21,第二批,文科
福建工程学院,2009,493,515,501,13,第二批,文科
福建医科大学,2014,,,554,,第二批,理科
福建医科大学,2013,530,602,570,8,第二批,理科
福建医科大学,2012,561,586,578,8,第二批,理科
福建医科大学,2011,544,573,553,10,第二批,理科
福建医科大学,2010,606,619,612,10,第二批,理科
福建医科大学,2008,526,557,538,8,提前批,理科
福建医科大学,2014,,,553,,第二批,文科
福建医科大学,2013,556,562,558,4,第二批,文科
福建医科大学,2012,549,593,573,4,第二批,文科
福建医科大学,2010,500,554,523,250,第二批,文科
福建医科大学,2008,521,540,530,2,提前批,文科
福建中医学院,2014,,,545,,第二批,理科
福建中医学院,2013,542,575,553,20,第二批,理科
福建中医学院,2012,528,575,549,20,第二批,理科
福建中医学院,2011,527,555,540,10,第二批,理科
福建中医学院,2008,514,538,529,10,提前批,理科
福建师范大学,2014,,,537,,第二批,理科
福建师范大学,2013,531,560,544,20,第二批,理科
福建师范大学,2009,506,539,518,30,第二批,理科
福建师范大学,2014,,,563,,第二批,文科
福建师范大学,2013,572,577,574,4,第二批,文科
闽江学院,2014,,,528,,第二批,理科
闽江学院,2013,520,534,528,4,第二批,理科
闽江学院,2012,543,559,552,4,第二批,理科
闽江学院,2011,518,535,528,4,第二批,理科
闽江学院,2010,569,597,579,4,第二批,理科
闽江学院,2009,510,524,514,10,第二批,理科
闽江学院,2008,510,532,520,4,提前批,理科
闽江学院,2014,,,562,,第二批,文科
闽江学院,2013,566,574,570,6,第二批,文科
闽江学院,2012,558,567,562,6,第二批,文科
闽江学院,2011,539,550,542,6,第二批,文科
闽江学院,2010,556,577,565,6,第二批,文科
闽江学院,2009,491,504,496,10,第二批,文科
闽江学院,2008,514,521,517,6,提前批,文科
泉州师范学院,2009,484,503,490,28,第二批,文科
漳州师范学院,2013,529,557,540,3,第二批,理科
漳州师范学院,2012,547,557,552,2,第二批,理科
漳州师范学院,2011,506,549,526,4,第二批,理科
漳州师范学院,2009,495,515,501,35,第二批,理科
漳州师范学院,2013,565,568,566,2,第二批,文科
漳州师范学院,2012,542,550,546,3,第二批,文科
漳州师范学院,2011,538,560,547,4,第二批,文科
漳州师范学院,2009,478,513,488,61,第二批,文科
华东交通大学,2014,,,552,,第二批,理科
华东交通大学,2013,557,577,563,28,第二批,理科
华东交通大学,2012,556,579,564,30,第二批,理科
华东交通大学,2011,542,566,548,29,第二批,理科
华东交通大学,2010,237,457,425,250,第一批,理科
华东交通大学,2010,593,615,598,29,第二批,理科
华东交通大学,2009,540,571,549,35,第一批,理科
华东交通大学,2008,529,552,536,26,提前批,理科
华东交通大学,2014,,,562,,第二批,文科
华东交通大学,2013,572,579,574,7,第二批,文科
华东交通大学,2012,564,569,567,6,第二批,文科
华东交通大学,2011,556,567,560,6,第二批,文科
华东交通大学,2010,288,472,421,41,第一批,文科
华东交通大学,2010,568,575,570,6,第二批,文科
华东交通大学,2009,521,534,525,7,第一批,文科
华东交通大学,2008,512,552,531,6,提前批,文科
东华理工学院,2014,,,524,,第二批,理科
东华理工学院,2013,527,567,536,42,第二批,理科
东华理工学院,2013,491,491,491,1,专科,理科
东华理工学院,2012,516,574,539,28,第二批,理科
东华理工学院,2012,405,493,436,8,专科,理科
东华理工学院,2011,493,542,516,34,第二批,理科
东华理工学院,2011,413,494,442,12,专科,理科
东华理工学院,2014,,,547,,第二批,文科
东华理工学院,2013,557,573,560,15,第二批,文科
东华理工学院,2013,496,506,500,4,专科,文科
东华理工学院,2012,549,567,554,12,第二批,文科
东华理工学院,2012,458,496,469,13,专科,文科
东华理工学院,2011,541,547,545,11,第二批,文科
东华理工学院,2011,451,515,483,13,专科,文科
南昌航空大学,2014,,,556,,第二批,文科
南昌航空大学,2013,546,572,558,9,第二批,文科
南昌航空大学,2012,552,571,563,6,第二批,文科
南昌航空大学,2011,554,563,557,10,第二批,文科
南昌航空大学,2010,384,434,403,4,第一批,文科
南昌航空大学,2010,560,571,565,8,第二批,文科
南昌航空大学,2009,503,524,508,7,第二批,文科
南昌航空大学,2008,527,550,539,7,提前批,文科
景德镇陶瓷学院,2013,516,538,522,16,第二批,理科
景德镇陶瓷学院,2012,525,546,535,17,第二批,理科
景德镇陶瓷学院,2011,502,559,517,15,第二批,理科
景德镇陶瓷学院,2010,323,397,356,10,第一批,理科
景德镇陶瓷学院,2010,569,594,579,17,第二批,理科
景德镇陶瓷学院,2009,506,535,512,10,第二批,理科
景德镇陶瓷学院,2008,502,530,515,9,提前批,理科
景德镇陶瓷学院,2013,546,574,562,10,第二批,文科
景德镇陶瓷学院,2012,548,570,554,8,第二批,文科
景德镇陶瓷学院,2011,535,537,536,5,第二批,文科
景德镇陶瓷学院,2010,387,412,399,2,第一批,文科
景德镇陶瓷学院,2010,554,566,560,4,第二批,文科
景德镇陶瓷学院,2009,492,503,494,5,第二批,文科
景德镇陶瓷学院,2008,515,546,522,7,提前批,文科
江西农业大学,2014,,,525,,第二批,理科
江西农业大学,2013,529,558,536,30,第二批,理科
江西农业大学,2012,527,562,539,22,第二批,理科
江西农业大学,2011,503,530,518,15,第二批,理科
江西农业大学,2010,569,603,574,16,第二批,理科
江西农业大学,2009,506,541,521,67,第二批,理科
江西农业大学,2008,506,537,512,17,提前批,理科
江西农业大学,2014,,,557,,第二批,文科
江西农业大学,2013,547,571,564,10,第二批,文科
江西农业大学,2012,537,560,553,9,第二批,文科
江西农业大学,2011,545,552,547,5,第二批,文科
江西农业大学,2010,559,568,562,5,第二批,文科
江西农业大学,2009,496,511,501,13,第二批,文科
江西农业大学,2008,524,547,535,3,提前批,文科
江西中医药大学,2013,431,482,455,6,专科,理科
江西中医药大学,2012,380,478,432,5,专科,理科
