"","Year","Province","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP"
"1541","2015","河北","东北大学秦皇岛分校","理科","67","50561",NA,NA,"2980610"
"1542","2015","河北","华北电力大学(保定)","文科","6","14162",NA,NA,"2980610"
"1543","2015","河北","燕山大学","文科","6","-","63.44",NA,"2980610"
"1544","2015","河北","华北电力大学(保定)","理科","82","28571",NA,NA,"2980610"
"1545","2015","河北","华北电力大学(北京)","文科","11","7875",NA,NA,"2980610"
"1546","2015","河北","河北工业大学","理科","20","36125","62.66",NA,"2980610"
"1547","2015","河南","郑州大学","文科","14","10303","64.29","0.1501","3701025"
"1548","2015","河南","郑州大学","理科","46","34363","64.29","0.1501","3701025"
"1549","2015","河南","河南大学","文科","56","-","63.14","0.1108","3701025"
"1550","2015","河南","河南大学","理科","94",NA,"63.14","0.1108","3701025"
"1551","2015","浙江","浙江理工大学","理科","130","46796","61.72",NA,"4288600"
"1552","2015","浙江","浙江大学医学院","理科","20","6954",NA,NA,"4288600"
"1553","2015","浙江","浙江大学","理科","86","468","81.66","0.3092","4288600"
"1554","2015","浙江","温州医科大学","理科","16","43380","61.7",NA,"4288600"
"1555","2015","浙江","浙江大学","文科","21","221","81.66","0.3092","4288600"
"1556","2015","浙江","浙江理工大学","文科","35","-","61.72",NA,"4288600"
"1557","2015","海南","海南大学","文科","29","15008","63.31","0.0944","370280"
"1558","2015","海南","海南大学","理科","71","47001","63.31","0.0944","370280"
"1559","2015","湖北","中南财经政法大学","理科","126","13739","64.4","0.1184","2955019"
"1560","2015","湖北","武汉大学","文科","45","824","81.88","0.3832","2955019"
"1561","2015","湖北","华中科技大学","文科","21","2822","74.98","0.2043","2955019"
"1562","2015","湖北","武汉理工大学","文科","18","8062","66.34","0.1128","2955019"
"1563","2015","湖北","华中师范大学","理科","71","25961","68.62","0.1246","2955019"
"1564","2015","湖北","中南财经政法大学","文科","113","2913","64.4","0.1184","2955019"
"1565","2015","湖北","武汉大学","理科","198","4680","81.88","0.3832","2955019"
"1566","2015","湖北","华中农业大学","理科","37","39622","65.84",NA,"2955019"
"1567","2015","湖北","华中农业大学","文科","16","12057","65.84",NA,"2955019"
"1568","2015","湖北","华中师范大学","文科","44","4671","68.62","0.1246","2955019"
"1569","2015","湖北","华中科技大学","理科","157","7502","74.98","0.2043","2955019"
"1570","2015","湖北","武汉理工大学","理科","209","17939","66.34","0.1128","2955019"
"1571","2015","湖北","武汉工程大学","理科","34","50820","61.19",NA,"2955019"
"1572","2015","湖南","中南林业科技大学","文科","6","-","61.41",NA,"2904720"
"1573","2015","湖南","湖南农业大学","文科","13","-","62.29",NA,"2904720"
"1574","2015","湖南","中南林业科技大学","理科","94",NA,"61.41",NA,"2904720"
"1575","2015","湖南","湖南师范大学","文科","33","9731","64.69","0.1041","2904720"
"1576","2015","湖南","湘潭大学","文科","17","14314","62.77","0.0877","2904720"
"1577","2015","湖南","湖南中医药大学","理科","3","30002",NA,NA,"2904720"
"1578","2015","湖南","湖南农业大学","理科","130",NA,"62.29",NA,"2904720"
"1579","2015","湖南","南华大学","理科","180",NA,"61.51",NA,"2904720"
"1580","2015","湖南","湘潭大学","理科","20","43922","62.77","0.0877","2904720"
"1581","2015","湖南","长沙理工大学","文科","33","-","62.02",NA,"2904720"
"1582","2015","湖南","湖南师范大学","理科","39","30996","64.69","0.1041","2904720"
"1583","2015","湖南","湖南科技大学","文科","28","-","61.39",NA,"2904720"
"1584","2015","湖南","中南大学","文科","32","3573","73.02","0.1527","2904720"
"1585","2015","湖南","中南大学","理科","280","12009","73.02","0.1527","2904720"
"1586","2015","湖南","湖南大学","理科","215","13532","67.76","0.1199","2904720"
"1587","2015","湖南","湖南科技大学","理科","72",NA,"61.39",NA,"2904720"
"1588","2015","湖南","长沙理工大学","理科","161",NA,"62.02",NA,"2904720"
"1589","2015","湖南","湖南大学","文科","26","3339","67.76","0.1199","2904720"
"1590","2015","甘肃","兰州大学","文科","28","8886","67.2","0.0985","679032"
"1591","2015","甘肃","兰州大学","理科","80","24743","67.2","0.0985","679032"
"1592","2015","福建","厦门大学","文科","17","1419","72.32","0.3149","2597982"
"1593","2015","福建","福建师范大学","理科","52",NA,"63.56","0.1252","2597982"
"1594","2015","福建","厦门大学(中外合作办学专业)","理科","16","18074",NA,NA,"2597982"
"1595","2015","福建","华侨大学","理科","166","47449","62.17","0.1124","2597982"
"1596","2015","福建","厦门大学","理科","107","6838","72.32","0.3149","2597982"
"1597","2015","福建","厦门大学(中外合作办学专业)","文科","10","4350",NA,NA,"2597982"
"1598","2015","福建","华侨大学","文科","63","12864","62.17","0.1124","2597982"
"1599","2015","福建","福州大学","理科","20","26597","63.81","0.1123","2597982"
"1600","2015","福建","福州大学","文科","4","10068","63.81","0.1123","2597982"
"1601","2015","福建","福建师范大学","文科","32","-","63.56","0.1252","2597982"
"1602","2015","苏州","中国人民大学(苏州校区)","文科","10","3054",NA,NA,NA
"1603","2015","苏州","中国人民大学(苏州校区)","理科","10","5744",NA,NA,NA
"1604","2015","贵州","贵州大学","文科","6","-","63",NA,"1050256"
"1605","2015","贵州","贵州大学","理科","6","42863","63",NA,"1050256"
"1606","2015","辽宁","沈阳药科大学","理科","6","44161","61.35",NA,"2870000"
"1607","2015","辽宁","辽宁大学","文科","30","14022","63.21",NA,"2870000"
"1608","2015","辽宁","大连理工大学(盘锦校区)","理科","15","40289",NA,NA,"2870000"
"1609","2015","辽宁","东北大学(中外合作办学专业)","理科","15",NA,NA,NA,"2870000"
"1610","2015","辽宁","大连海事大学","理科","104","41528","62.28",NA,"2870000"
"1611","2015","辽宁","东北财经大学","理科","24","21436","63.2","0.0875","2870000"
"1612","2015","辽宁","中国医科大学","理科","25","29865","62.44",NA,"2870000"
"1613","2015","辽宁","东北大学","理科","114","20863","69.11","0.1048","2870000"
"1614","2015","辽宁","辽宁大学","理科","14","49276","63.21",NA,"2870000"
"1615","2015","辽宁","大连理工大学","理科","52","12773","68.61","0.0973","2870000"
"1616","2015","辽宁","大连海事大学","文科","17","10606","62.28",NA,"2870000"
"1617","2015","辽宁","东北财经大学(中外合作办学专业)","理科","10",NA,NA,NA,"2870000"
"1618","2015","辽宁","辽宁工程技术大学","理科","18",NA,"61.92",NA,"2870000"
"1619","2015","辽宁","东北财经大学","文科","16","5860","63.2","0.0875","2870000"
"1620","2015","辽宁","东北财经大学(中外合作办学专业)","文科","10","-",NA,NA,"2870000"
"1621","2015","重庆","西南政法大学(中外合作办学专业)","理科","4","19926",NA,NA,"1571972"
"1622","2015","重庆","重庆大学","文科","12","4017","70.92","0.1735","1571972"
"1623","2015","重庆","西南大学","理科","30","27205","65.36","0.1351","1571972"
"1624","2015","重庆","西南大学(荣昌校区)","理科","48",NA,NA,NA,"1571972"
"1625","2015","重庆","西南大学(荣昌校区)","文科","7","-",NA,NA,"1571972"
"1626","2015","重庆","西南政法大学(中外合作办学专业)","文科","6","4827",NA,NA,"1571972"
"1627","2015","重庆","西南政法大学","文科","42","3166","63.06",NA,"1571972"
"1628","2015","重庆","重庆大学","理科","104","13398","70.92","0.1735","1571972"
"1629","2015","重庆","西南大学","文科","12","7265","65.36","0.1351","1571972"
"1630","2015","重庆","西南政法大学","理科","38","18321","63.06",NA,"1571972"
"1631","2015","陕西","西安外国语大学","理科","13","31659",NA,NA,"1817186"
"1632","2015","陕西","长安大学","理科","90","37528","66.28",NA,"1817186"
"1633","2015","陕西","西安交通大学","文科","3","3670","74.31","0.1597","1817186"
"1634","2015","陕西","西北工业大学","理科","41","14195","68.16",NA,"1817186"
"1635","2015","陕西","西北农林科技大学","理科","28","40075","64.69",NA,"1817186"
"1636","2015","陕西","西北大学","理科","12","30675","66.52","0.1142","1817186"
"1637","2015","陕西","西北工业大学","文科","4","7643","68.16",NA,"1817186"
"1638","2015","陕西","西北大学","文科","8","-","66.52","0.1142","1817186"
"1639","2015","陕西","西北农林科技大学","文科","2","13633","64.69",NA,"1817186"
"1640","2015","陕西","西安交通大学","理科","44","6972","74.31","0.1597","1817186"
"1641","2015","陕西","西安电子科技大学","理科","112","18201","64.62",NA,"1817186"
"1642","2015","陕西","西安理工大学","理科","36","50470","62.53",NA,"1817186"
"1643","2015","陕西","陕西科技大学","理科","15",NA,"61.51",NA,"1817186"
"1644","2015","陕西","西安外国语大学","文科","12","8725",NA,NA,"1817186"
"1645","2015","陕西","陕西师范大学","理科","81","48352","63.82",NA,"1817186"
"1646","2015","陕西","西安建筑科技大学","理科","19","35464","62.43",NA,"1817186"
"1647","2015","陕西","陕西师范大学","文科","41","12123","63.82",NA,"1817186"
"1648","2015","黑龙江","黑龙江大学","理科","61",NA,"62.67","0.0907","1508370"
"1649","2015","黑龙江","东北农业大学","理科","24",NA,"62.44",NA,"1508370"
"1650","2015","黑龙江","哈尔滨工程大学","理科","40","28261","65.91",NA,"1508370"
"1651","2015","黑龙江","哈尔滨理工大学","理科","121",NA,"62.06",NA,"1508370"
"1652","2015","黑龙江","东北林业大学","文科","6","-","63.49",NA,"1508370"
"1653","2015","黑龙江","东北农业大学","文科","6","-","62.44",NA,"1508370"
"1654","2015","黑龙江","哈尔滨医科大学","文科","3","-","62.47",NA,"1508370"
"1655","2015","黑龙江","东北石油大学","理科","46",NA,"61.78",NA,"1508370"
"1656","2015","黑龙江","黑龙江大学","文科","39","-","62.67","0.0907","1508370"
"1657","2015","黑龙江","哈尔滨医科大学","理科","27","50691","62.47",NA,"1508370"
"1658","2015","黑龙江","东北林业大学","理科","24",NA,"63.49",NA,"1508370"
"1659","2015","黑龙江","石家庄铁道大学","理科","13",NA,"61.26",NA,"1508370"
"1660","2015","黑龙江","哈尔滨工业大学","理科","75","10188","72.74","0.2672","1508370"
