"","Year","UniversityNo","Ranking_Scores","Province","Topic","Media_Impact","Plan_Number","GDP_Per_Person","X1A_Number","Level","Lowest_Ranking","Ranking_Percentage"
"929",2013,10173,3.15,"辽宁","理科",NA,31,566.106858054226,40420,32,26520,0.656110836219693
"930",2013,10159,4.37,"辽宁","理科",NA,47,566.106858054226,40420,33,28119,0.695670460168234
"931",2013,10358,NA,"安徽","理科",NA,38,287.442384769539,40420,12,727,0.0179861454725383
"932",2013,10151,3.18,"辽宁","理科",NA,100,566.106858054226,40420,34,36644,0.906580900544285
"933",2013,19141,18.82,"辽宁","理科",0.0253041362530414,13,566.106858054226,40420,34,40420,1
"934",2013,19422,28.09,"山东","理科",0.122141119221411,48,516.405899098284,40420,32,27034,0.668827313211282
"935",2013,10423,10.18,"山东","理科",0.0304136253041363,111,516.405899098284,40420,31,21843,0.540400791687283
"936",2013,10491,11.87,"湖北","理科",0.0360097323600973,84,385.022495241391,40420,34,40420,1
"937",2013,10611,13.76,"重庆","理科",0.0712895377128954,109,387.422750424448,40420,30,16541,0.409228104898565
"938",2013,10652,3.36,"重庆","理科",0.0401459854014599,63,387.422750424448,40420,31,22561,0.558164275111331
"939",2013,10635,10.32,"重庆","理科",0.0515815085158151,45,387.422750424448,40420,32,28065,0.694334487877288
"940",2013,10425,9.95,"山东","理科",0.054014598540146,48,516.405899098284,40420,34,40420,1
"941",2013,10112,4.88,"山西","理科",NA,30,335.458329525345,40420,34,40420,1
"942",2013,10724,NA,"陕西","理科",NA,6,385.123367972289,40420,32,26479,0.655096486887679
"943",2013,10703,2.65,"陕西","理科",NA,5,385.123367972289,40420,30,16639,0.411652647204354
"944",2013,10710,9.91,"陕西","理科",NA,50,385.123367972289,40420,33,29200,0.722414646214745
"945",2013,10697,10.79,"陕西","理科",0.0467153284671533,4,385.123367972289,40420,33,29104,0.720039584364176
"946",2013,10558,37.85,"广东","理科",0.253041362530414,2710,538.681517840287,40420,24,6309,0.156086095992083
"947",2013,11078,1.68,"广东","理科",0.0608272506082725,767,538.681517840287,40420,34,40420,1
"948",2013,10718,6.19,"陕西","理科",NA,68,385.123367972289,40420,34,40420,1
"949",2013,10560,2.57,"广东","理科",NA,664,538.681517840287,40420,33,31117,0.769841662543295
"950",2013,10698,25.59,"陕西","理科",0.0664233576642336,38,385.123367972289,40420,24,6376,0.157743691241959
"951",2013,10708,1.1,"陕西","理科",NA,6,385.123367972289,40420,34,40420,1
"952",2013,10699,14.41,"陕西","理科",0.0248175182481752,30,385.123367972289,40420,29,14545,0.359846610588817
"953",2013,10712,8.02,"陕西","理科",NA,16,385.123367972289,40420,34,40420,1
"954",2013,10701,8.68,"陕西","理科",NA,110,385.123367972289,40420,32,26199,0.648169223156853
"955",2013,10700,2.84,"陕西","理科",NA,45,385.123367972289,40420,34,40420,1
"956",2013,10107,1,"河北","理科",NA,5,364.665159979197,40420,34,40420,1
"957",2013,10220,1.86,"黑龙江","理科",NA,60,357.105820492222,40420,34,40420,1
"958",2013,12121,4.73,"广东","理科",NA,1262,538.681517840287,40420,32,26823,0.663607125185552
"959",2013,10570,1.41,"广东","理科",NA,441,538.681517840287,40420,33,28802,0.712568035625928
"960",2013,10226,4.67,"黑龙江","理科",NA,18,357.105820492222,40420,33,33020,0.816922315685304
"961",2013,10572,2.84,"广东","理科",NA,1322,538.681517840287,40420,34,40420,1
"962",2013,10224,3.35,"黑龙江","理科",NA,79,357.105820492222,40420,34,40420,1
"963",2013,10217,7.42,"黑龙江","理科",NA,33,357.105820492222,40420,32,27213,0.673255813953488
"964",2013,10225,4.21,"黑龙江","理科",NA,26,357.105820492222,40420,34,40420,1
"965",2013,10107,1,"黑龙江","理科",NA,5,357.105820492222,40420,34,40420,1
"966",2013,10213,25.8,"黑龙江","理科",0.0472019464720195,74,357.105820492222,40420,26,9004,0.222761009401286
"1079",2014,10248,79.72,"上海","理科",0.266233766233766,25,894.442167153179,43106,5,192,0.00445413631513014
"1080",2014,10252,61.15,"上海","理科",NA,59,894.442167153179,43106,32,26375,0.611863777664362
"1081",2014,10272,62.15,"上海","理科",0.0733766233766234,37,894.442167153179,43106,17,1697,0.0393680694102909
"1082",2014,10271,61.04,"上海","理科",NA,16,894.442167153179,43106,34,40538,0.940425926785134
"1083",2014,10013,63.22,"北京","理科",0.0589285714285714,97,922.09948931341,43106,34,43106,1
"1084",2014,10269,67.73,"上海","理科",0.116883116883117,18,894.442167153179,43106,26,9012,0.209066023291421
"1085",2014,10246,82.51,"上海","理科",0.435064935064935,28,894.442167153179,43106,6,225,0.00521969099429314
"1086",2014,10254,60.53,"上海","理科",NA,134,894.442167153179,43106,34,43106,1
"1087",2014,10561,67.61,"广东","理科",0.100162337662338,2663,584.02827884254,43106,26,8925,0.207047742773628
"1088",2014,19246,82.51,"上海","理科",0.435064935064935,11,894.442167153179,43106,15,1241,0.0287894956618568
"1089",2014,19248,79.72,"上海","理科",0.266233766233766,7,894.442167153179,43106,21,3727,0.0864612814921357
"1090",2014,10698,70.55,"陕西","理科",0.108603896103896,40,426.280818278427,43106,30,19386,0.449728576068297
"1091",2014,10264,60.43,"上海","理科",NA,81,894.442167153179,43106,34,43106,1
"1092",2014,10572,61.08,"广东","理科",NA,1214,584.02827884254,43106,34,43106,1
"1093",2014,10280,63.49,"上海","理科",0.0761363636363636,23,894.442167153179,43106,30,18425,0.427434695866005
"1094",2014,10030,61.35,"北京","理科",0.0422077922077922,8,922.09948931341,43106,22,4206,0.0975734236533197
"1095",2014,10247,68.92,"上海","理科",0.170454545454545,94,894.442167153179,43106,17,1895,0.0439613974852689
"1096",2014,10276,60.59,"上海","理科",NA,30,894.442167153179,43106,31,21748,0.504523732195054
"1097",2014,10710,64.17,"陕西","理科",NA,70,426.280818278427,43106,34,42583,0.987867118266599
"1098",2014,10593,62.22,"广西","理科",NA,9,304.683195592286,43106,33,35279,0.818424349278523
"1099",2014,10251,65.76,"上海","理科",NA,36,894.442167153179,43106,28,14042,0.325755115297174
"1100",2014,10755,62.29,"新疆","理科",NA,2,369.219626374597,43106,34,43106,1
"1101",2014,10255,64.15,"上海","理科",0.076461038961039,32,894.442167153179,43106,31,21782,0.505312485500858
"1102",2014,10724,60.1,"陕西","理科",NA,12,426.280818278427,43106,33,32252,0.748202106435299
"1103",2014,10126,62.18,"内蒙古","理科",NA,6,673.939486148758,43106,34,43106,1
"1104",2014,10217,63.22,"黑龙江","理科",NA,33,375.041851150711,43106,33,35645,0.82691504662924
"1105",2014,10052,62.1,"北京","理科",0.0488636363636364,8,922.09948931341,43106,31,22693,0.526446434371085
"1106",2014,10010,63.62,"北京","理科",NA,59,922.09948931341,43106,32,27906,0.647380875052197
"1107",2014,10033,NA,"北京","理科",0.133279220779221,25,922.09948931341,43106,34,43106,1
"1108",2014,10001,100,"北京","理科",1,20,922.09948931341,43106,1,87,0.00201828051779335
"1109",2014,10053,62.39,"北京","理科",0.165584415584416,42,922.09948931341,43106,34,43106,1
"1110",2014,10031,60.17,"北京","理科",NA,18,922.09948931341,43106,32,25962,0.602282744861504
"1111",2014,10019,67.05,"北京","理科",0.125974025974026,50,922.09948931341,43106,29,17050,0.395536584234213
"1112",2014,10225,61.89,"黑龙江","理科",NA,16,375.041851150711,43106,34,43106,1
"1113",2014,10005,62.73,"北京","理科",0.076461038961039,11,922.09948931341,43106,34,43106,1
"1114",2014,10286,68.96,"江苏","理科",0.100324675324675,62,745.158064308917,43106,26,9918,0.230083979028442
"1115",2014,11413,64.55,"北京","理科",0.0386363636363636,17,922.09948931341,43106,33,30387,0.704936667749269
"1116",2014,80001,60.99,NA,"理科",NA,242,NA,43106,30,17798,0.412889156961908
"1117",2014,10183,74.95,"吉林","理科",0.103084415584416,174,471.833473873979,43106,30,18078,0.419384772421473
"1118",2014,19013,63.22,"北京","理科",0.0589285714285714,26,922.09948931341,43106,31,24647,0.571776550828191
"1119",2014,10287,63.96,"江苏","理科",NA,64,745.158064308917,43106,29,15160,0.351691179882151
"1120",2014,10004,63.8,"北京","理科",0.0641233766233766,87,922.09948931341,43106,29,14796,0.343246879784717
"1121",2014,10486,74.8,"湖北","理科",0.253246753246753,208,425.392136575272,43106,23,5328,0.123602282744861
"1122",2014,10300,60.72,"江苏","理科",NA,15,745.158064308917,43106,34,39042,0.905720781329745
"1123",2014,10610,72.31,"四川","理科",0.145292207792208,103,323.927100037005,43106,28,13913,0.322762492460446
"1124",2014,10007,65.77,"北京","理科",0.0946428571428571,72,922.09948931341,43106,26,9466,0.219598199786573
"1125",2014,10295,62.47,"江苏","理科",NA,47,745.158064308917,43106,33,31628,0.733726163411126
"1126",2014,10054,62.15,"北京","理科",NA,86,922.09948931341,43106,32,27316,0.633693685333828
"1127",2014,10026,61.58,"北京","理科",NA,13,922.09948931341,43106,34,43106,1
"1128",2014,11415,64.77,"北京","理科",0.0558441558441558,35,922.09948931341,43106,32,29339,0.680624507029184
"1129",2014,19001,100,"北京","理科",1,20,922.09948931341,43106,8,372,0.00862988911056465
"1130",2014,10070,60.58,"天津","理科",NA,21,976.094443048206,43106,31,22571,0.523616201920846
"1131",2014,10006,68.36,"北京","理科",0.0803571428571429,60,922.09948931341,43106,16,1527,0.0354243028812694
"1132",2014,10079,62.15,"河北","理科",NA,80,385.966388502866,43106,34,43106,1
"1133",2014,10034,61.83,"北京","理科",0.189935064935065,76,922.09948931341,43106,22,4809,0.111562195518025
"1134",2014,10357,62.04,"安徽","理科",0.0368506493506493,20,315.7462934094,43106,33,33427,0.77546049273883
"1135",2014,10080,61.31,"河北","理科",NA,20,385.966388502866,43106,34,38753,0.899016378230409
"1136",2014,10002,72.36,"北京","理科",0.5,37,922.09948931341,43106,10,529,0.0122720734932492
"1137",2014,10359,63.22,"安徽","理科",NA,86,315.7462934094,43106,32,28966,0.671971419291978
"1138",2014,10459,63.4,"河南","理科",0.0917207792207792,69,341.59847450695,43106,33,32694,0.758455899410755
"1139",2014,19359,63.22,"安徽","理科",NA,64,315.7462934094,43106,34,43106,1
"1140",2014,10338,60.86,"浙江","理科",NA,130,683.311931611495,43106,34,43106,1
"1141",2014,10036,61.63,"北京","理科",0.0488636363636364,44,922.09948931341,43106,21,3875,0.0898946782350485
"1142",2014,10335,82.18,"浙江","理科",0.285714285714286,106,683.311931611495,43106,11,552,0.0128056419059992
"1143",2014,10043,NA,"北京","理科",0.0448051948051948,6,922.09948931341,43106,33,34947,0.81072240523361
"1144",2014,10343,60.78,"浙江","理科",NA,15,683.311931611495,43106,33,30657,0.711200296942421
"1145",2014,10589,61.81,"海南","理科",0.0396103896103896,96,351.449825752837,43106,34,43106,1
"1146",2014,10008,65.2,"北京","理科",0.0530844155844156,57,922.09948931341,43106,29,14879,0.345172365795945
"1147",2014,10511,64.62,"湖北","理科",0.088474025974026,64,425.392136575272,43106,32,26870,0.623347097851807
"1148",2014,19422,71.81,"山东","理科",0.152435064935065,53,561.822037337454,43106,34,38590,0.895235002087876
"1149",2014,11414,63.77,"北京","理科",NA,17,922.09948931341,43106,31,22341,0.518280517793347
"1150",2014,10022,62.84,"北京","理科",NA,81,922.09948931341,43106,33,31472,0.730107177655083
"1151",2014,10003,98.25,"北京","理科",0.956168831168831,64,922.09948931341,43106,1,100,0.00231986266413028
"1152",2014,19141,67.77,"辽宁","理科",NA,14,616.802961275626,43106,34,37487,0.869646916902519
"1153",2014,10163,60.76,"辽宁","理科",NA,12,616.802961275626,43106,34,43106,1
"1154",2014,10184,61.3,"吉林","理科",NA,6,471.833473873979,43106,34,43106,1
"1155",2014,10200,65.27,"吉林","理科",0.0451298701298701,17,471.833473873979,43106,32,29922,0.694149306361063
"1156",2014,10319,63.57,"江苏","理科",0.0801948051948052,2,745.158064308917,43106,33,31880,0.739572217324734
"1157",2014,12121,62.04,"广东","理科",NA,1128,584.02827884254,43106,32,25510,0.591796965619635
"1158",2014,10613,63.84,"四川","理科",0.0438311688311688,110,323.927100037005,43106,30,18009,0.417784067183223
"1159",2014,10611,65.88,"重庆","理科",0.0943181818181818,106,426.151178451178,43106,28,14402,0.334106620888043
"1160",2014,10651,61.81,"四川","理科",0.0534090909090909,49,323.927100037005,43106,27,10826,0.251148332018744
"1161",2014,10497,64.66,"湖北","理科",0.0659090909090909,217,425.392136575272,43106,29,17310,0.401568227160952
"1162",2014,10533,70.54,"湖南","理科",0.0943181818181818,280,366.210354826174,43106,28,12207,0.283185635410384
"1163",2014,10559,63.04,"广东","理科",0.0930194805194805,1439,584.02827884254,43106,28,12050,0.279543451027699
"1164",2014,10626,61.42,"四川","理科",NA,10,323.927100037005,43106,34,43106,1
"1165",2014,10614,64.47,"四川","理科",0.0637987012987013,135,323.927100037005,43106,28,12171,0.282350484851297
"1166",2014,60652,61.44,"四川","理科",0.0402597402597403,4,323.927100037005,43106,33,30108,0.698464250916346
"1167",2014,19614,64.47,"四川","理科",0.0637987012987013,55,323.927100037005,43106,30,20495,0.475455853013502
"1168",2014,10537,61.1,"湖南","理科",NA,101,366.210354826174,43106,34,43106,1
"1169",2014,10530,61.99,"湖南","理科",NA,26,366.210354826174,43106,34,42759,0.991950076555468
"1170",2014,10574,62.66,"广东","理科",0.0649350649350649,1891,584.02827884254,43106,32,26286,0.609799099893286
"1171",2014,10555,60.55,"湖南","理科",NA,100,366.210354826174,43106,34,43106,1
"1172",2014,10056,68.56,"天津","理科",0.0933441558441558,51,976.094443048206,43106,33,35316,0.819282698464251
"1173",2014,10055,71.96,"天津","理科",0.178571428571429,38,976.094443048206,43106,20,2863,0.06641766807405
"1174",2014,10107,60.41,"河北","理科",NA,10,385.966388502866,43106,34,43106,1
"1175",2014,10358,NA,"安徽","理科",NA,30,315.7462934094,43106,12,701,0.0162622372755533
"1176",2014,11078,60.7,"广东","理科",0.0688311688311688,1183,584.02827884254,43106,34,41165,0.954971465689231
"1177",2014,10558,75,"广东","理科",0.298701298701299,2641,584.02827884254,43106,25,7724,0.179186192177423
"1178",2014,10384,70.43,"福建","理科",0.181818181818182,97,576.567037625861,43106,25,7157,0.166032570871804
"1179",2014,10224,61.33,"黑龙江","理科",NA,34,375.041851150711,43106,34,43106,1
"1180",2014,10366,60.89,"安徽","理科",NA,8,315.7462934094,43106,33,30735,0.713009789820443
"1181",2014,10423,64.09,"山东","理科",0.0438311688311688,111,561.822037337454,43106,31,22104,0.512782443279358
"1182",2014,10291,61.94,"江苏","理科",NA,32,745.158064308917,43106,34,43106,1
"1183",2014,19213,70.68,"山东","理科",0.0909090909090909,35,561.822037337454,43106,31,21134,0.490279775437294
"1184",2014,60384,70.43,"福建","理科",0.181818181818182,12,576.567037625861,43106,32,27591,0.640073307660187
"1185",2014,10657,61.95,"贵州","理科",NA,8,228.620417906357,43106,34,43066,0.999072054934348
"1186",2014,10422,71.81,"山东","理科",0.152435064935065,99,561.822037337454,43106,29,15712,0.36449682178815
"1187",2014,10425,63.77,"山东","理科",NA,55,561.822037337454,43106,33,34927,0.810258432700784
"1188",2014,10290,64.55,"江苏","理科",0.0386363636363636,92,745.158064308917,43106,34,37436,0.868463786943813
"1189",2014,10112,62.08,"山西","理科",NA,30,347.188274836079,43106,34,43106,1
"1190",2014,11846,60.5,"广东","理科",NA,1929,584.02827884254,43106,31,22644,0.525309701665661
"1191",2014,10173,61.29,"辽宁","理科",NA,31,616.802961275626,43106,31,24483,0.567971976059017
"1192",2014,11845,60.77,"广东","理科",0.038474025974026,7340,584.02827884254,43106,34,43096,0.999768013733587
"1193",2014,10635,64.13,"重庆","理科",0.076461038961039,39,426.151178451178,43106,32,29164,0.676564747366956
"1194",2014,10570,60.21,"广东","理科",NA,1129,584.02827884254,43106,34,41217,0.956177794274579
"1195",2014,10564,62.4,"广东","理科",0.0391233766233766,4754,584.02827884254,43106,34,43106,1
"1196",2014,10487,73.52,"湖北","理科",0.151298701298701,166,425.392136575272,43106,25,7098,0.164663851899968
"1197",2014,80001,60.99,NA,"理科",NA,242,NA,43106,30,17798,0.412889156961908
"1198",2014,10145,65.8,"辽宁","理科",0.0402597402597403,126,616.802961275626,43106,31,24234,0.562195518025333
"1199",2014,19002,72.36,"江苏","理科",0.5,10,745.158064308917,43106,34,43106,1
"1200",2014,10285,63.79,"江苏","理科",0.0498376623376623,35,745.158064308917,43106,30,20712,0.480489954994664
"1201",2014,10226,61.94,"黑龙江","理科",NA,44,375.041851150711,43106,34,43106,1
"1202",2014,10570,60.6,"广东","理科",NA,1129,584.02827884254,43106,34,41217,0.956177794274579
"1203",2014,10652,61.44,"重庆","理科",0.0402597402597403,63,426.151178451178,43106,31,22600,0.524288962093444
"1204",2014,10316,61.37,"江苏","理科",NA,24,745.158064308917,43106,32,26848,0.622836728065699
"1205",2014,10700,61.05,"陕西","理科",NA,36,426.280818278427,43106,34,43106,1
"1206",2014,10299,61.81,"江苏","理科",NA,42,745.158064308917,43106,34,43106,1
"1207",2014,10590,61.46,"广东","理科",0.0753246753246753,1211,584.02827884254,43106,31,21927,0.508676286363847
"1208",2014,10294,63.37,"江苏","理科",NA,98,745.158064308917,43106,32,28859,0.669489166241358
"1209",2014,10560,60.99,"广东","理科",NA,652,584.02827884254,43106,32,29225,0.677979863592075
"1210",2014,10421,60.79,"江西","理科",NA,93,317.072631381091,43106,33,34075,0.790493202802394
"1211",2014,10541,60.41,"湖南","理科",NA,6,366.210354826174,43106,33,32720,0.759059063703429
"1212",2014,10718,62.62,"陕西","理科",0.0423701298701299,72,426.280818278427,43106,34,43106,1
"1213",2014,10490,60.36,"湖北","理科",NA,30,425.392136575272,43106,34,43106,1
"1214",2014,10307,63.59,"江苏","理科",NA,81,745.158064308917,43106,34,43106,1
"1215",2014,10216,61.91,"河北","理科",NA,10,385.966388502866,43106,34,43106,1
"1216",2014,10730,66.35,"甘肃","理科",0.0561688311688312,71,242.741017279973,43106,31,24589,0.570431030482995
"1217",2014,19145,65.8,"河北","理科",0.0402597402597403,67,385.966388502866,43106,34,43106,1
"1218",2014,10385,60.86,"福建","理科",0.0381493506493506,156,576.567037625861,43106,34,42117,0.977056558251752
"1219",2014,10491,64.77,"湖北","理科",0.0558441558441558,84,425.392136575272,43106,33,31216,0.724168329234909
"1220",2014,10598,60.62,"广西","理科",NA,10,304.683195592286,43106,33,35759,0.829559690066348
"1221",2014,10701,63.62,"陕西","理科",NA,110,426.280818278427,43106,30,20134,0.467081148795991
"1222",2014,10288,63.89,"江苏","理科",NA,52,745.158064308917,43106,30,18628,0.432144017074189
"1223",2014,10708,60.47,"陕西","理科",NA,10,426.280818278427,43106,34,43106,1
"1224",2014,10284,78.71,"江苏","理科",0.202922077922078,65,745.158064308917,43106,13,873,0.0202524010578574
"1225",2014,10213,70.68,"黑龙江","理科",0.0909090909090909,74,375.041851150711,43106,26,9223,0.213960933512736
"1226",2014,10220,60.8,"黑龙江","理科",NA,46,375.041851150711,43106,34,43106,1
"1227",2014,10532,66.41,"湖南","理科",0.0685064935064935,186,366.210354826174,43106,28,12864,0.29842713311372
"1228",2014,10140,61.89,"辽宁","理科",NA,18,616.802961275626,43106,34,43106,1
"1229",2014,10147,60.75,"辽宁","理科",NA,22,616.802961275626,43106,34,43106,1
"1230",2014,10159,61.85,"辽宁","理科",NA,35,616.802961275626,43106,34,43106,1
"1231",2014,80001,60.99,NA,"理科",NA,242,NA,43106,30,17798,0.412889156961908
"1232",2014,10403,62.87,"江西","理科",0.0456168831168831,49,317.072631381091,43106,34,36401,0.844453208370065
"1233",2014,60652,61.44,"重庆","理科",0.0402597402597403,4,426.151178451178,43106,33,30108,0.698464250916346
"1234",2014,10151,61.27,"辽宁","理科",NA,104,616.802961275626,43106,34,43106,1
"1235",2014,10293,60.7,"江苏","理科",NA,104,745.158064308917,43106,34,38206,0.886326729457616
"1236",2014,10520,62.06,"湖北","理科",0.0574675324675325,129,425.392136575272,43106,29,14841,0.344290817983575
"1237",2014,10699,65.87,"陕西","理科",0.0420454545454545,34,426.280818278427,43106,33,30588,0.709599591704171
"1238",2014,10141,67.77,"辽宁","理科",NA,47,616.802961275626,43106,28,13426,0.311464761286132
"1239",2014,10712,63.58,"陕西","理科",NA,16,426.280818278427,43106,34,43106,1
"1240",2014,10542,63.21,"湖南","理科",0.0600649350649351,32,366.210354826174,43106,33,33347,0.773604602607526
"1241",2014,10504,64.52,"湖北","理科",NA,40,425.392136575272,43106,34,43049,0.998677678281446
"1242",2014,10703,61.14,"陕西","理科",NA,11,426.280818278427,43106,32,26273,0.609497517746949
"1243",2014,10697,64.59,"陕西","理科",0.0642857142857143,3,426.280818278427,43106,33,31945,0.741080128056419
"1244",2014,10107,60.41,"黑龙江","理科",NA,10,375.041851150711,43106,34,43106,1
"1245",2014,10386,62.93,"福建","理科",NA,35,576.567037625861,43106,34,42223,0.97951561267573
"1246",2014,10538,60.58,"湖南","理科",NA,94,366.210354826174,43106,34,43106,1
"1375",2015,10252,62.83,"上海","理科",NA,59,971.184666117065,51000,31,24623,0.482803921568627
"1376",2015,10110,62.49,"山西","理科",NA,94,349.765350877193,51000,34,51000,1
"1377",2015,10255,63.71,"上海","理科",0.0363494539781591,32,971.184666117065,51000,29,19988,0.391921568627451
"1378",2015,10254,61.8,"上海","理科",NA,127,971.184666117065,51000,34,50373,0.987705882352941
"1379",2015,10247,70.14,"上海","理科",0.170046801872075,94,971.184666117065,51000,16,1739,0.0340980392156863
"1380",2015,10570,61.91,"广东","理科",NA,1288,632.15441999254,51000,34,42534,0.834
"1381",2015,10271,62.44,"上海","理科",NA,10,971.184666117065,51000,24,7182,0.140823529411765
"1382",2015,10251,66.08,"上海","理科",0.0341653666146646,37,971.184666117065,51000,27,12327,0.241705882352941
"1383",2015,10246,80.92,"上海","理科",0.447737909516381,12,971.184666117065,51000,3,173,0.0033921568627451
"1384",2015,10248,81.08,"上海","理科",0.27613104524181,25,971.184666117065,51000,4,197,0.00386274509803922
"1385",2015,10272,64.02,"上海","理科",0.0794071762870515,38,971.184666117065,51000,13,1087,0.0213137254901961
"1386",2015,10280,64.03,"上海","理科",0.0673946957878315,10,971.184666117065,51000,28,16371,0.321
"1387",2015,19246,80.92,"上海","理科",0.447737909516381,5,971.184666117065,51000,7,326,0.0063921568627451
"1388",2015,10560,62.05,"广东","理科",NA,657,632.15441999254,51000,31,27199,0.533313725490196
"1389",2015,10561,68.38,"广东","理科",0.0895475819032761,2657,632.15441999254,51000,25,8845,0.17343137254902
"1390",2015,10006,70.65,"北京","理科",0.0897035881435257,83,991.209572490706,51000,17,2191,0.0429607843137255
"1391",2015,19002,78.71,"江苏","理科",0.553822152886115,10,817.692462311558,51000,23,5744,0.112627450980392
"1392",2015,10264,61.84,"上海","理科",NA,81,971.184666117065,51000,34,51000,1
"1393",2015,19248,81.08,"上海","理科",0.27613104524181,5,971.184666117065,51000,6,295,0.0057843137254902
"1394",2015,10269,69.9,"上海","理科",0.127457098283931,25,971.184666117065,51000,23,6724,0.131843137254902
"1395",2015,10276,62.09,"上海","理科",NA,16,971.184666117065,51000,28,15431,0.30256862745098
"1396",2015,10173,62.69,"辽宁","理科",NA,24,651.937599635618,51000,30,21436,0.420313725490196
"1397",2015,10151,62.53,"辽宁","理科",NA,104,651.937599635618,51000,33,41528,0.814274509803922
"1398",2015,10163,61.94,"辽宁","理科",NA,6,651.937599635618,51000,34,44161,0.865901960784314
"1399",2015,10126,63.4,"内蒙古","理科",NA,41,709.361676646707,51000,34,51000,1
"1400",2015,10013,64.26,"北京","理科",0.0566302652106084,96,991.209572490706,51000,27,12808,0.251137254901961
"1401",2015,10572,62.59,"广东","理科",NA,1299,632.15441999254,51000,34,51000,1
"1402",2015,10054,63.43,"北京","理科",NA,87,991.209572490706,51000,29,18325,0.359313725490196
"1403",2015,10001,100,"北京","理科",1,20,991.209572490706,51000,1,66,0.00129411764705882
"1404",2015,10145,67,"辽宁","理科",0.0357254290171607,114,651.937599635618,51000,30,20863,0.409078431372549
"1405",2015,19001,100,"北京","理科",1,21,991.209572490706,51000,8,393,0.00770588235294118
"1406",2015,19013,64.26,"北京","理科",0.0566302652106084,28,991.209572490706,51000,30,24551,0.481392156862745
"1407",2015,10159,63.04,"辽宁","理科",NA,25,651.937599635618,51000,32,29865,0.585588235294118
"1408",2015,10019,68.46,"北京","理科",0.12386895475819,49,991.209572490706,51000,28,14352,0.281411764705882
"1409",2015,10003,97.8,"北京","理科",0.968798751950078,60,991.209572490706,51000,1,106,0.00207843137254902
"1410",2015,10593,63.35,"广西","理科",NA,14,329.679638199411,51000,34,43528,0.853490196078431
"1411",2015,19635,65.15,"重庆","理科",0.0742589703588143,48,476.944165830826,51000,34,51000,1
"1412",2015,10008,66.45,"北京","理科",0.0497659906396256,58,991.209572490706,51000,27,13927,0.273078431372549
"1413",2015,10026,63.31,"北京","理科",0.034009360374415,17,991.209572490706,51000,30,24215,0.474803921568627
"1414",2015,11415,65.81,"北京","理科",0.043213728549142,36,991.209572490706,51000,32,31508,0.617803921568627
"1415",2015,10183,76.03,"吉林","理科",0.10015600624025,254,501.591933139535,51000,29,19053,0.373588235294118
"1416",2015,10033,NA,"北京","理科",0.13588143525741,28,991.209572490706,51000,26,9921,0.194529411764706
"1417",2015,10635,65.15,"重庆","理科",0.0742589703588143,30,476.944165830826,51000,31,27205,0.53343137254902
"1418",2015,10053,64.35,"北京","理科",0.193447737909516,49,991.209572490706,51000,24,7930,0.155490196078431
"1419",2015,10010,64.57,"北京","理科",NA,72,991.209572490706,51000,31,24603,0.482411764705882
"1420",2015,10285,65.14,"江苏","理科",0.0566302652106084,34,817.692462311558,51000,29,19180,0.376078431372549
"1421",2015,10002,78.71,"北京","理科",0.553822152886115,48,991.209572490706,51000,11,667,0.013078431372549
"1422",2015,10022,64.48,"北京","理科",NA,86,991.209572490706,51000,31,29057,0.569745098039216
"1423",2015,10031,NA,"北京","理科",NA,18,991.209572490706,51000,30,22372,0.438666666666667
"1424",2015,10005,63.97,"北京","理科",0.0400936037441498,13,991.209572490706,51000,32,31867,0.624843137254902
"1425",2015,10034,63.4,"北京","理科",0.18408736349454,75,991.209572490706,51000,20,3661,0.0717843137254902
"1426",2015,10299,62.96,"江苏","理科",NA,42,817.692462311558,51000,34,44964,0.881647058823529
"1427",2015,10491,65.81,"湖北","理科",0.043213728549142,88,470.547455295736,51000,32,32359,0.634490196078431
"1428",2015,10043,NA,"北京","理科",0.0335413416536661,12,991.209572490706,51000,34,46701,0.915705882352941
"1429",2015,10004,65.44,"北京","理科",0.0658346333853354,105,991.209572490706,51000,28,14328,0.280941176470588
"1430",2015,10626,62.96,"四川","理科",NA,10,350.573218673219,51000,34,51000,1
"1431",2015,10504,65.81,"湖北","理科",0.0379095163806552,37,470.547455295736,51000,33,39622,0.776901960784314
"1432",2015,10007,67.33,"北京","理科",0.0801872074882995,76,991.209572490706,51000,25,8936,0.17521568627451
"1433",2015,60033,NA,"北京","理科",0.13588143525741,7,991.209572490706,51000,31,27480,0.538823529411765
"1434",2015,11413,66.79,"北京","理科",0.0354134165366615,20,991.209572490706,51000,34,44197,0.866607843137255
"1435",2015,10286,69.69,"江苏","理科",0.0962558502340094,67,817.692462311558,51000,24,7680,0.150588235294118
"1436",2015,10288,65.22,"江苏","理科",0.0321372854914197,55,817.692462311558,51000,28,15654,0.306941176470588
"1437",2015,10319,65.1,"江苏","理科",0.0636505460218409,5,817.692462311558,51000,32,32620,0.639607843137255
"1438",2015,10052,63.87,"北京","理科",0.0447737909516381,8,991.209572490706,51000,30,22102,0.433372549019608
"1439",2015,10217,64.9,"黑龙江","理科",NA,40,392.365770936603,51000,31,28261,0.554137254901961
"1440",2015,10027,74.35,"北京","理科",0.274570982839314,20,991.209572490706,51000,19,2800,0.0549019607843137
"1441",2015,10407,61.78,"江西","理科",NA,100,345.851827388815,51000,34,51000,1
