"","X","Year","Province","University_Name_Location","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person"
"1210",1210,2014,"重庆","西南大学","西南大学","文科",12,7579,64.13,0.076461038961039,1265669,2970,75.6,426.151178451178
"1211",1211,2014,"重庆","西南政法大学","西南政法大学","理科",63,22600,61.44,0.0402597402597403,1265669,2970,75.6,426.151178451178
"1212",1212,2014,"重庆","重庆大学","重庆大学","文科",10,4915,65.88,0.0943181818181818,1265669,2970,75.6,426.151178451178
"1213",1213,2014,"重庆","西南政法大学","西南政法大学","文科",68,5628,61.44,0.0402597402597403,1265669,2970,75.6,426.151178451178
"1214",1214,2014,"重庆","西南政法大学(中外合作办学专业)","西南政法大学","理科",4,30108,61.44,0.0402597402597403,1265669,2970,75.6,426.151178451178
"1215",1215,2014,"重庆","西南大学","西南大学","理科",39,29164,64.13,0.076461038961039,1265669,2970,75.6,426.151178451178
"1216",1216,2014,"陕西","西安建筑科技大学","西安建筑科技大学","理科",11,26273,61.14,NA,1604521,3764,75.6,426.280818278427
"1217",1217,2014,"陕西","西安交通大学","西安交通大学","文科",2,2843,70.55,0.108603896103896,1604521,3764,75.6,426.280818278427
"1218",1218,2014,"陕西","西北工业大学","西北工业大学","理科",34,30588,65.87,0.0420454545454545,1604521,3764,75.6,426.280818278427
"1219",1219,2014,"陕西","西北农林科技大学","西北农林科技大学","理科",16,43106,63.58,NA,1604521,3764,75.6,426.280818278427
"1220",1220,2014,"陕西","西安交通大学","西安交通大学","理科",40,19386,70.55,0.108603896103896,1604521,3764,75.6,426.280818278427
"1221",1221,2014,"陕西","陕西师范大学","陕西师范大学","理科",72,43106,62.62,0.0423701298701299,1604521,3764,75.6,426.280818278427
"1222",1222,2014,"陕西","西安外国语大学","西安外国语大学","文科",13,9022,60.1,NA,1604521,3764,75.6,426.280818278427
"1223",1223,2014,"陕西","陕西师范大学","陕西师范大学","文科",25,11078,62.62,0.0423701298701299,1604521,3764,75.6,426.280818278427
"1224",1224,2014,"陕西","西北大学","西北大学","文科",2,7525,64.59,0.0642857142857143,1604521,3764,75.6,426.280818278427
"1225",1225,2014,"陕西","西北工业大学","西北工业大学","文科",4,7193,65.87,0.0420454545454545,1604521,3764,75.6,426.280818278427
"1226",1226,2014,"陕西","西安理工大学","西安理工大学","理科",36,43106,61.05,NA,1604521,3764,75.6,426.280818278427
"1227",1227,2014,"陕西","长安大学","长安大学","理科",70,42583,64.17,NA,1604521,3764,75.6,426.280818278427
"1228",1228,2014,"陕西","西北农林科技大学","西北农林科技大学","文科",2,11473,63.58,NA,1604521,3764,75.6,426.280818278427
"1229",1229,2014,"陕西","西北大学","西北大学","理科",3,31945,64.59,0.0642857142857143,1604521,3764,75.6,426.280818278427
"1230",1230,2014,"陕西","西安电子科技大学","西安电子科技大学","理科",110,20134,63.62,NA,1604521,3764,75.6,426.280818278427
"1231",1231,2014,"陕西","陕西科技大学","陕西科技大学","理科",10,43106,60.47,NA,1604521,3764,75.6,426.280818278427
"1232",1232,2014,"陕西","西安外国语大学","西安外国语大学","理科",12,32252,60.1,NA,1604521,3764,75.6,426.280818278427
"1233",1233,2014,"黑龙江","哈尔滨工业大学","哈尔滨工业大学","理科",74,9223,70.68,0.0909090909090909,1438293,3835.02,75.6,375.041851150711
"1234",1234,2014,"黑龙江","哈尔滨工程大学","哈尔滨工程大学","理科",33,35645,63.22,NA,1438293,3835.02,75.6,375.041851150711
"1235",1235,2014,"黑龙江","哈尔滨医科大学","哈尔滨医科大学","理科",44,43106,61.94,NA,1438293,3835.02,75.6,375.041851150711
"1236",1236,2014,"黑龙江","哈尔滨工业大学","哈尔滨工业大学","文科",6,6195,70.68,0.0909090909090909,1438293,3835.02,75.6,375.041851150711
"1237",1237,2014,"黑龙江","东北林业大学","东北林业大学","文科",4,14000,61.89,NA,1438293,3835.02,75.6,375.041851150711
"1238",1238,2014,"黑龙江","东北农业大学","东北农业大学","文科",12,14000,61.33,NA,1438293,3835.02,75.6,375.041851150711
"1239",1239,2014,"黑龙江","石家庄铁道大学","石家庄铁道大学","理科",10,43106,60.41,NA,1438293,3835.02,75.6,375.041851150711
"1240",1240,2014,"黑龙江","哈尔滨医科大学","哈尔滨医科大学","文科",12,14000,61.94,NA,1438293,3835.02,75.6,375.041851150711
"1241",1241,2014,"黑龙江","东北农业大学","东北农业大学","理科",34,43106,61.33,NA,1438293,3835.02,75.6,375.041851150711
"1242",1242,2014,"黑龙江","东北林业大学","东北林业大学","理科",16,43106,61.89,NA,1438293,3835.02,75.6,375.041851150711
"1243",1243,2014,"黑龙江","东北石油大学","东北石油大学","理科",46,43106,60.8,NA,1438293,3835.02,75.6,375.041851150711
"1244",1244,2014,NA,"汕头大学(汕头大学医)","汕头大学","理科",242,17798,60.99,NA,NA,NA,75.6,NA
"1245",1245,2014,NA,"汕头大学(汕头大学医)","汕头大学","理科",242,17798,60.99,NA,NA,NA,75.6,NA
"1246",1246,2014,NA,"汕头大学(汕头大学医)","汕头大学","理科",242,17798,60.99,NA,NA,NA,75.6,NA
"1247",1247,2015,"上海","上海理工大学","上海理工大学","理科",59,24623,62.83,NA,2356094,2426,75.4,971.184666117065
"1248",1248,2015,"上海","上海交通大学","上海交通大学","文科",1,39,81.08,0.27613104524181,2356094,2426,75.4,971.184666117065
"1249",1249,2015,"上海","东华大学","东华大学","理科",32,19988,63.71,0.0363494539781591,2356094,2426,75.4,971.184666117065
"1250",1250,2015,"上海","上海海事大学","上海海事大学","理科",127,50373,61.8,NA,2356094,2426,75.4,971.184666117065
"1251",1251,2015,"上海","同济大学","同济大学","理科",94,1739,70.14,0.170046801872075,2356094,2426,75.4,971.184666117065
"1252",1252,2015,"上海","上海外国语大学","上海外国语大学","文科",6,1172,62.44,NA,2356094,2426,75.4,971.184666117065
"1253",1253,2015,"上海","上海外国语大学","上海外国语大学","理科",10,7182,62.44,NA,2356094,2426,75.4,971.184666117065
"1254",1254,2015,"上海","华东理工大学","华东理工大学","理科",37,12327,66.08,0.0341653666146646,2356094,2426,75.4,971.184666117065
"1255",1255,2015,"上海","复旦大学","复旦大学","理科",12,173,80.92,0.447737909516381,2356094,2426,75.4,971.184666117065
"1256",1256,2015,"上海","上海交通大学","上海交通大学","理科",25,197,81.08,0.27613104524181,2356094,2426,75.4,971.184666117065
"1257",1257,2015,"上海","上海财经大学","上海财经大学","理科",38,1087,64.02,0.0794071762870515,2356094,2426,75.4,971.184666117065
"1258",1258,2015,"上海","上海大学","上海大学","理科",10,16371,64.03,0.0673946957878315,2356094,2426,75.4,971.184666117065
"1259",1259,2015,"上海","复旦大学医学","复旦大学","理科",5,326,80.92,0.447737909516381,2356094,2426,75.4,971.184666117065
"1260",1260,2015,"上海","上海海事大学","上海海事大学","文科",34,11169,61.8,NA,2356094,2426,75.4,971.184666117065
"1261",1261,2015,"上海","复旦大学","复旦大学","文科",13,133,80.92,0.447737909516381,2356094,2426,75.4,971.184666117065
"1262",1262,2015,"上海","华东师范大学","华东师范大学","文科",11,1372,69.9,0.127457098283931,2356094,2426,75.4,971.184666117065
"1263",1263,2015,"上海","上海财经大学","上海财经大学","文科",16,561,64.02,0.0794071762870515,2356094,2426,75.4,971.184666117065
"1264",1264,2015,"上海","上海海洋大学","上海海洋大学","理科",81,51000,61.84,NA,2356094,2426,75.4,971.184666117065
"1265",1265,2015,"上海","上海交通大学医学","上海交通大学","理科",5,295,81.08,0.27613104524181,2356094,2426,75.4,971.184666117065
"1266",1266,2015,"上海","华东师范大学","华东师范大学","理科",25,6724,69.9,0.127457098283931,2356094,2426,75.4,971.184666117065
"1267",1267,2015,"上海","华东政法大学","华东政法大学","理科",16,15431,62.09,NA,2356094,2426,75.4,971.184666117065
"1268",1268,2015,"上海","华东政法大学","华东政法大学","文科",15,2771,62.09,NA,2356094,2426,75.4,971.184666117065
"1269",1269,2015,"上海","上海海洋大学","上海海洋大学","文科",26,15104,61.84,NA,2356094,2426,75.4,971.184666117065
"1270",1270,2015,"内蒙古","内蒙古大学","内蒙古大学","文科",16,16964,63.4,NA,1776951,2505,75.4,709.361676646707
"1271",1271,2015,"内蒙古","内蒙古大学","内蒙古大学","理科",41,51000,63.4,NA,1776951,2505,75.4,709.361676646707
"1272",1272,2015,"北京","北京邮电大学","北京邮电大学","理科",96,12808,64.26,0.0566302652106084,2133083,2152,75.4,991.209572490706
"1273",1273,2015,"北京","中央民族大学","中央民族大学","文科",10,4418,63.87,0.0447737909516381,2133083,2152,75.4,991.209572490706
"1274",1274,2015,"北京","华北电力大学(北京)","华北电力大学","理科",87,18325,63.43,NA,2133083,2152,75.4,991.209572490706
"1275",1275,2015,"北京","北京大学","北京大学","理科",20,66,100,1,2133083,2152,75.4,991.209572490706
"1276",1276,2015,"北京","北京语言大学","北京语言大学","文科",14,3504,61.98,NA,2133083,2152,75.4,991.209572490706
"1277",1277,2015,"北京","北京大学医学部","北京大学","理科",21,393,100,1,2133083,2152,75.4,991.209572490706
"1278",1278,2015,"北京","北京邮电大学(宏福校区)","北京邮电大学","理科",28,24551,64.26,0.0566302652106084,2133083,2152,75.4,991.209572490706
"1279",1279,2015,"北京","中国人民大学","中国人民大学","文科",44,175,78.71,0.553822152886115,2133083,2152,75.4,991.209572490706
"1280",1280,2015,"北京","中国农业大学","中国农业大学","理科",49,14352,68.46,0.12386895475819,2133083,2152,75.4,991.209572490706
"1281",1281,2015,"北京","清华大学","清华大学","理科",60,106,97.8,0.968798751950078,2133083,2152,75.4,991.209572490706
"1282",1282,2015,"北京","北京航空航天大学","北京航空航天大学","文科",4,2029,70.65,0.0897035881435257,2133083,2152,75.4,991.209572490706
"1283",1283,2015,"北京","中国农业大学","中国农业大学","文科",8,9769,68.46,0.12386895475819,2133083,2152,75.4,991.209572490706
"1284",1284,2015,"北京","北京科技大学","北京科技大学","理科",58,13927,66.45,0.0497659906396256,2133083,2152,75.4,991.209572490706
"1285",1285,2015,"北京","北京中医药大学","北京中医药大学","理科",17,24215,63.31,0.034009360374415,2133083,2152,75.4,991.209572490706
"1286",1286,2015,"北京","中国地质大学(北京)","中国地质大学","理科",36,31508,65.81,0.043213728549142,2133083,2152,75.4,991.209572490706
"1287",1287,2015,"北京","清华大学","清华大学","文科",4,10,97.8,0.968798751950078,2133083,2152,75.4,991.209572490706
"1288",1288,2015,"北京","中国传媒大学","中国传媒大学","理科",28,9921,NA,0.13588143525741,2133083,2152,75.4,991.209572490706
"1289",1289,2015,"北京","中央财经大学","中央财经大学","文科",29,1644,63.4,0.18408736349454,2133083,2152,75.4,991.209572490706
"1290",1290,2015,"北京","中国政法大学","中国政法大学","理科",49,7930,64.35,0.193447737909516,2133083,2152,75.4,991.209572490706
"1291",1291,2015,"北京","北京化工大学","北京化工大学","理科",72,24603,64.57,NA,2133083,2152,75.4,991.209572490706
"1292",1292,2015,"北京","北京化工大学","北京化工大学","文科",13,9801,64.57,NA,2133083,2152,75.4,991.209572490706
"1293",1293,2015,"北京","中国人民大学","中国人民大学","理科",48,667,78.71,0.553822152886115,2133083,2152,75.4,991.209572490706
"1294",1294,2015,"北京","北京林业大学","北京林业大学","理科",86,29057,64.48,NA,2133083,2152,75.4,991.209572490706
"1295",1295,2015,"北京","北京第二外国语学院","北京第二外国语学院","理科",18,22372,NA,NA,2133083,2152,75.4,991.209572490706
"1296",1296,2015,"北京","北京工业大学","北京工业大学","理科",13,31867,63.97,0.0400936037441498,2133083,2152,75.4,991.209572490706
"1297",1297,2015,"北京","中央财经大学","中央财经大学","理科",75,3661,63.4,0.18408736349454,2133083,2152,75.4,991.209572490706
"1298",1298,2015,"北京","中国石油大学(北京)","中国石油大学","文科",4,7984,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706
"1299",1299,2015,"北京","北京电影学院","北京电影学院","文科",2,4476,NA,0.132293291731669,2133083,2152,75.4,991.209572490706
"1300",1300,2015,"北京","北京体育大学","北京体育大学","理科",12,46701,NA,0.0335413416536661,2133083,2152,75.4,991.209572490706
"1301",1301,2015,"北京","北京交通大学","北京交通大学","理科",105,14328,65.44,0.0658346333853354,2133083,2152,75.4,991.209572490706
"1302",1302,2015,"北京","北京航空航天大学","北京航空航天大学","理科",83,2191,70.65,0.0897035881435257,2133083,2152,75.4,991.209572490706
"1303",1303,2015,"北京","北京第二外国语学院","北京第二外国语学院","文科",13,4655,NA,NA,2133083,2152,75.4,991.209572490706
"1304",1304,2015,"北京","北京理工大学","北京理工大学","理科",76,8936,67.33,0.0801872074882995,2133083,2152,75.4,991.209572490706
"1305",1305,2015,"北京","中国传媒大学(中外合作办学专业)","中国传媒大学","理科",7,27480,NA,0.13588143525741,2133083,2152,75.4,991.209572490706
"1306",1306,2015,"北京","中国矿业大学(北京)","中国矿业大学","理科",20,44197,66.79,0.0354134165366615,2133083,2152,75.4,991.209572490706
"1307",1307,2015,"北京","北京工业大学","北京工业大学","文科",4,8084,63.97,0.0400936037441498,2133083,2152,75.4,991.209572490706
"1308",1308,2015,"北京","华北电力大学(北京)","华北电力大学","文科",11,7875,63.43,NA,2133083,2152,75.4,991.209572490706
"1309",1309,2015,"北京","北京体育大学","北京体育大学","文科",9,10471,NA,0.0335413416536661,2133083,2152,75.4,991.209572490706
"1310",1310,2015,"北京","中央民族大学","中央民族大学","理科",8,22102,63.87,0.0447737909516381,2133083,2152,75.4,991.209572490706
"1311",1311,2015,"北京","北京外国语大学","北京外国语大学","文科",8,447,62.77,0.0458658346333853,2133083,2152,75.4,991.209572490706
"1312",1312,2015,"北京","北京师范大学","北京师范大学","理科",20,2800,74.35,0.274570982839314,2133083,2152,75.4,991.209572490706
"1313",1313,2015,"北京","北京科技大学","北京科技大学","文科",1,3875,66.45,0.0497659906396256,2133083,2152,75.4,991.209572490706
"1314",1314,2015,"北京","北京交通大学","北京交通大学","文科",7,2882,65.44,0.0658346333853354,2133083,2152,75.4,991.209572490706
"1315",1315,2015,"北京","中国传媒大学(中外合作办学专业)","中国传媒大学","文科",13,15125,NA,0.13588143525741,2133083,2152,75.4,991.209572490706
"1316",1316,2015,"北京","中国石油大学(北京)","中国石油大学","理科",19,51000,65.1,0.0394695787831513,2133083,2152,75.4,991.209572490706
"1317",1317,2015,"北京","中国政法大学","中国政法大学","文科",56,1740,64.35,0.193447737909516,2133083,2152,75.4,991.209572490706
"1318",1318,2015,"北京","北京外国语大学","北京外国语大学","理科",8,2802,62.77,0.0458658346333853,2133083,2152,75.4,991.209572490706
"1319",1319,2015,"北京","北京林业大学","北京林业大学","文科",18,7123,64.48,NA,2133083,2152,75.4,991.209572490706
"1320",1320,2015,"北京","对外经济贸易大学","对外经济贸易大学","理科",49,2713,63.09,0.049609984399376,2133083,2152,75.4,991.209572490706
"1321",1321,2015,"北京","北京师范大学","北京师范大学","文科",10,620,74.35,0.274570982839314,2133083,2152,75.4,991.209572490706
"1322",1322,2015,"北京","北京大学","北京大学","文科",20,52,100,1,2133083,2152,75.4,991.209572490706
"1323",1323,2015,"北京","对外经济贸易大学","对外经济贸易大学","文科",32,891,63.09,0.049609984399376,2133083,2152,75.4,991.209572490706
"1324",1324,2015,"北京","北京理工大学","北京理工大学","文科",8,3338,67.33,0.0801872074882995,2133083,2152,75.4,991.209572490706
"1325",1325,2015,"北京","中国传媒大学","中国传媒大学","文科",21,2251,NA,0.13588143525741,2133083,2152,75.4,991.209572490706
"1326",1326,2015,"吉林","吉林大学","吉林大学","文科",41,4324,76.03,0.10015600624025,1380381,2752,75.4,501.591933139535
"1327",1327,2015,"吉林","吉林大学","吉林大学","理科",254,19053,76.03,0.10015600624025,1380381,2752,75.4,501.591933139535
"1328",1328,2015,"吉林","延边大学","延边大学","文科",2,16964,62.62,NA,1380381,2752,75.4,501.591933139535
"1329",1329,2015,"吉林","长春理工大学","长春理工大学","理科",150,51000,62.33,NA,1380381,2752,75.4,501.591933139535
"1330",1330,2015,"吉林","东北师范大学","东北师范大学","文科",17,11435,66.34,0.0453978159126365,1380381,2752,75.4,501.591933139535
"1331",1331,2015,"吉林","东北师范大学","东北师范大学","理科",25,40295,66.34,0.0453978159126365,1380381,2752,75.4,501.591933139535
"1332",1332,2015,"吉林","延边大学","延边大学","理科",8,51000,62.62,NA,1380381,2752,75.4,501.591933139535
"1333",1333,2015,"四川","西南财经大学","西南财经大学","理科",48,9156,63.39,0.0541341653666147,2853666,8140,75.4,350.573218673219
"1334",1334,2015,"四川","西南交通大学","西南交通大学","理科",121,19107,64.73,NA,2853666,8140,75.4,350.573218673219
"1335",1335,2015,"四川","西南财经大学(中外合作办学专业)","西南财经大学","文科",6,5081,63.39,0.0541341653666147,2853666,8140,75.4,350.573218673219
"1336",1336,2015,"四川","四川大学","四川大学","文科",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219
"1337",1337,2015,"四川","西南政法大学(中外合作办学专业)","西南政法大学","理科",4,19926,62.9,0.0386895475819033,2853666,8140,75.4,350.573218673219
"1338",1338,2015,"四川","西南财经大学(中外合作办学专业)","西南财经大学","理科",8,27364,63.39,0.0541341653666147,2853666,8140,75.4,350.573218673219
"1339",1339,2015,"四川","西南财经大学","西南财经大学","文科",26,3682,63.39,0.0541341653666147,2853666,8140,75.4,350.573218673219
"1340",1340,2015,"四川","四川大学","四川大学","理科",107,10464,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219
"1341",1341,2015,"四川","电子科技大学","电子科技大学","理科",135,11191,65.89,0.0569422776911076,2853666,8140,75.4,350.573218673219
"1342",1342,2015,"四川","四川农业大学","四川农业大学","理科",10,51000,62.96,NA,2853666,8140,75.4,350.573218673219
"1343",1343,2015,"四川","成都理工大学","成都理工大学","文科",36,16964,62.37,NA,2853666,8140,75.4,350.573218673219
"1344",1344,2015,"四川","电子科技大学(沙河校区)","电子科技大学","理科",55,16462,65.89,0.0569422776911076,2853666,8140,75.4,350.573218673219
"1345",1345,2015,"四川","西南交通大学","西南交通大学","文科",17,8129,64.73,NA,2853666,8140,75.4,350.573218673219
"1346",1346,2015,"四川","成都理工大学","成都理工大学","理科",64,51000,62.37,NA,2853666,8140,75.4,350.573218673219
"1347",1347,2015,"四川","西南政法大学(中外合作办学专业)","西南政法大学","文科",6,4827,62.9,0.0386895475819033,2853666,8140,75.4,350.573218673219
"1348",1348,2015,"天津","南开大学","南开大学","文科",27,1576,72.67,0.171606864274571,1572247,1517,75.4,1036.41858932103
"1349",1349,2015,"天津","南开大学","南开大学","理科",53,2621,72.67,0.171606864274571,1572247,1517,75.4,1036.41858932103
"1350",1350,2015,"天津","天津大学","天津大学","理科",57,9347,70.03,0.0845553822152886,1572247,1517,75.4,1036.41858932103
"1351",1351,2015,"天津","天津财经大学","天津财经大学","文科",20,9808,61.97,NA,1572247,1517,75.4,1036.41858932103
"1352",1352,2015,"天津","天津财经大学","天津财经大学","理科",30,23874,61.97,NA,1572247,1517,75.4,1036.41858932103
"1353",1353,2015,"安徽","安徽医科大学","安徽医科大学","理科",8,51000,62.24,NA,2084875,6083,75.4,342.737958244287
"1354",1354,2015,"安徽","安徽大学","安徽大学","文科",20,13096,63.46,0.0410296411856474,2084875,6083,75.4,342.737958244287
"1355",1355,2015,"安徽","中国科学技术大学","中国科学技术大学","理科",30,771,72.98,0.111076443057722,2084875,6083,75.4,342.737958244287
"1356",1356,2015,"安徽","合肥工业大学","合肥工业大学","理科",90,28228,64.31,NA,2084875,6083,75.4,342.737958244287
"1357",1357,2015,"安徽","安徽大学","安徽大学","理科",25,34909,63.46,0.0410296411856474,2084875,6083,75.4,342.737958244287
"1358",1358,2015,"安徽","合肥工业大学(宣城校区)","合肥工业大学","理科",64,48868,64.31,NA,2084875,6083,75.4,342.737958244287
"1359",1359,2015,"山东","中国海洋大学","中国海洋大学","理科",114,21781,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752
"1360",1360,2015,"山东","山东大学","山东大学","理科",99,14393,72.58,0.150546021840874,5942659,9789,75.4,607.075186433752
"1361",1361,2015,"山东","济南大学","济南大学","理科",100,51000,61.92,NA,5942659,9789,75.4,607.075186433752
"1362",1362,2015,"山东","哈尔滨工业大学(威海)","哈尔滨工业大学","理科",42,19560,71.59,0.121840873634945,5942659,9789,75.4,607.075186433752
"1363",1363,2015,"山东","山东大学威海分校","山东大学","理科",62,30960,72.58,0.150546021840874,5942659,9789,75.4,607.075186433752
"1364",1364,2015,"山东","中国海洋大学","中国海洋大学","文科",28,5747,65.24,0.040405616224649,5942659,9789,75.4,607.075186433752
"1365",1365,2015,"山东","中国石油大学(华东)","中国石油大学","理科",60,40128,65.1,0.0394695787831513,5942659,9789,75.4,607.075186433752
"1366",1366,2015,"山东","山东大学威海分校","山东大学","文科",22,8623,72.58,0.150546021840874,5942659,9789,75.4,607.075186433752
"1367",1367,2015,"山东","山东大学","山东大学","文科",37,3738,72.58,0.150546021840874,5942659,9789,75.4,607.075186433752
"1368",1368,2015,"山西","太原理工大学","太原理工大学","理科",30,48107,63.48,NA,1275944,3648,75.4,349.765350877193
"1369",1369,2015,"山西","中北大学","中北大学","理科",94,51000,62.49,NA,1275944,3648,75.4,349.765350877193
"1370",1370,2015,"山西","中北大学","中北大学","文科",6,16964,62.49,NA,1275944,3648,75.4,349.765350877193
"1371",1371,2015,"广东","广东医学院","广东医学院","理科",688,51000,NA,NA,6779224,10724,75.4,632.15441999254
"1372",1372,2015,"广东","广州大学","广州大学","理科",3228,45768,62.08,0.0550702028081123,6779224,10724,75.4,632.15441999254
"1373",1373,2015,"广东","广州医科大学","广州医科大学","理科",1288,42534,61.91,NA,6779224,10724,75.4,632.15441999254
"1374",1374,2015,"广东","广东工业大学","广东工业大学","理科",6792,45811,61.98,NA,6779224,10724,75.4,632.15441999254
"1375",1375,2015,"广东","华南农业大学","华南农业大学","文科",1354,13135,63.52,0.0360374414976599,6779224,10724,75.4,632.15441999254
"1376",1376,2015,"广东","暨南大学","暨南大学","理科",1419,11966,64.67,0.0812792511700468,6779224,10724,75.4,632.15441999254
"1377",1377,2015,"广东","南方医科大学","南方医科大学","理科",1522,35527,63.23,NA,6779224,10724,75.4,632.15441999254
"1378",1378,2015,"广东","南方医科大学","南方医科大学","文科",50,12471,63.23,NA,6779224,10724,75.4,632.15441999254
"1379",1379,2015,"广东","广东海洋大学","广东海洋大学","理科",1311,51000,NA,NA,6779224,10724,75.4,632.15441999254
"1380",1380,2015,"广东","华南师范大学","华南师范大学","文科",1171,8900,64.09,0.0550702028081123,6779224,10724,75.4,632.15441999254
"1381",1381,2015,"广东","汕头大学","汕头大学","理科",657,27199,62.05,NA,6779224,10724,75.4,632.15441999254
"1382",1382,2015,"广东","华南理工大学","华南理工大学","理科",2657,8845,68.38,0.0895475819032761,6779224,10724,75.4,632.15441999254
"1383",1383,2015,"广东","广州大学","广州大学","文科",2147,14802,62.08,0.0550702028081123,6779224,10724,75.4,632.15441999254
"1384",1384,2015,"广东","华南理工大学","华南理工大学","文科",182,2863,68.38,0.0895475819032761,6779224,10724,75.4,632.15441999254
"1385",1385,2015,"广东","广东工业大学","广东工业大学","文科",832,16964,61.98,NA,6779224,10724,75.4,632.15441999254
"1386",1386,2015,"广东","华南师范大学(中外合作办学专业)","华南师范大学","理科",20,47190,64.09,0.0550702028081123,6779224,10724,75.4,632.15441999254
"1387",1387,2015,"广东","华南农业大学","华南农业大学","理科",4996,46817,63.52,0.0360374414976599,6779224,10724,75.4,632.15441999254
"1388",1388,2015,"广东","广州医科大学","广州医科大学","文科",137,16964,61.91,NA,6779224,10724,75.4,632.15441999254
"1389",1389,2015,"广东","华南师范大学(中外合作办学专业)","华南师范大学","文科",20,16964,64.09,0.0550702028081123,6779224,10724,75.4,632.15441999254
"1390",1390,2015,"广东","广州中医药大学","广州中医药大学","文科",463,16964,62.59,NA,6779224,10724,75.4,632.15441999254
"1391",1391,2015,"广东","汕头大学","汕头大学","文科",300,9258,62.05,NA,6779224,10724,75.4,632.15441999254
"1392",1392,2015,"广东","中山大学","中山大学","理科",2656,6000,75.33,0.273010920436817,6779224,10724,75.4,632.15441999254
"1393",1393,2015,"广东","广东外语外贸大学","广东外语外贸大学","理科",1858,22426,61.97,NA,6779224,10724,75.4,632.15441999254
"1394",1394,2015,"广东","广州中医药大学","广州中医药大学","理科",1299,51000,62.59,NA,6779224,10724,75.4,632.15441999254
"1395",1395,2015,"广东","深圳大学","深圳大学","文科",422,5558,63.37,0.0647425897035881,6779224,10724,75.4,632.15441999254
"1396",1396,2015,"广东","华南师范大学","华南师范大学","理科",1779,24516,64.09,0.0550702028081123,6779224,10724,75.4,632.15441999254
"1397",1397,2015,"广东","中山大学","中山大学","文科",862,1761,75.33,0.273010920436817,6779224,10724,75.4,632.15441999254
"1398",1398,2015,"广东","广东外语外贸大学","广东外语外贸大学","文科",2089,10469,61.97,NA,6779224,10724,75.4,632.15441999254
"1399",1399,2015,"广东","深圳大学","深圳大学","理科",2017,19532,63.37,0.0647425897035881,6779224,10724,75.4,632.15441999254
"1400",1400,2015,"广东","暨南大学","暨南大学","文科",697,4706,64.67,0.0812792511700468,6779224,10724,75.4,632.15441999254
"1401",1401,2015,"广西","广西大学","广西大学","文科",6,14075,63.35,NA,1567297,4754,75.4,329.679638199411
"1402",1402,2015,"广西","广西医科大学","广西医科大学","理科",15,40446,61.87,NA,1567297,4754,75.4,329.679638199411
"1403",1403,2015,"广西","广西大学","广西大学","理科",14,43528,63.35,NA,1567297,4754,75.4,329.679638199411
"1404",1404,2015,"新疆","新疆大学","新疆大学","文科",2,16964,63.47,NA,926410,2298,75.4,403.137510879025
"1405",1405,2015,"新疆","新疆医科大学","新疆医科大学","理科",1,37500,61.83,NA,926410,2298,75.4,403.137510879025
"1406",1406,2015,"江苏","南京信息工程大学","南京信息工程大学","理科",26,44908,61.96,NA,6508832,7960,75.4,817.692462311558
"1407",1407,2015,"江苏","中国矿业大学","中国矿业大学","理科",118,43399,66.79,0.0354134165366615,6508832,7960,75.4,817.692462311558
"1408",1408,2015,"江苏","南京林业大学","南京林业大学","文科",30,16964,62.41,NA,6508832,7960,75.4,817.692462311558
"1409",1409,2015,"江苏","中国矿业大学","中国矿业大学","文科",9,13713,66.79,0.0354134165366615,6508832,7960,75.4,817.692462311558
"1410",1410,2015,"江苏","河海大学","河海大学","文科",12,10855,64.85,NA,6508832,7960,75.4,817.692462311558
"1411",1411,2015,"江苏","南京工业大学","南京工业大学","理科",30,42304,63.14,NA,6508832,7960,75.4,817.692462311558
"1412",1412,2015,"江苏","河海大学","河海大学","理科",106,25137,64.85,NA,6508832,7960,75.4,817.692462311558
"1413",1413,2015,"江苏","苏州大学","苏州大学","理科",34,19180,65.14,0.0566302652106084,6508832,7960,75.4,817.692462311558
"1414",1414,2015,"江苏","南京工业大学","南京工业大学","文科",10,16964,63.14,NA,6508832,7960,75.4,817.692462311558
"1415",1415,2015,"江苏","南京林业大学","南京林业大学","理科",80,51000,62.41,NA,6508832,7960,75.4,817.692462311558
"1416",1416,2015,"江苏","中国药科大学","中国药科大学","理科",24,21301,62.81,NA,6508832,7960,75.4,817.692462311558
"1417",1417,2015,"江苏","南京农业大学","南京农业大学","文科",10,10668,65.37,NA,6508832,7960,75.4,817.692462311558
"1418",1418,2015,"江苏","南京邮电大学","南京邮电大学","理科",109,30494,62.12,NA,6508832,7960,75.4,817.692462311558
"1419",1419,2015,"江苏","江苏大学","江苏大学","理科",42,44964,62.96,NA,6508832,7960,75.4,817.692462311558
"1420",1420,2015,"江苏","中国人民大学(苏州校区)","中国人民大学","文科",10,3054,78.71,0.553822152886115,6508832,7960,75.4,817.692462311558
"1421",1421,2015,"江苏","江南大学","江南大学","理科",53,28511,63.78,NA,6508832,7960,75.4,817.692462311558
