,UniversityNo,University_Name,University_Name_Pinyin,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Student_Population,X1A_Number,Ranking_Scores,Media_Impact,Topic,Plan_Number,Plan_Number_Total,Lowest_Ranking,Label,Ranking_Percentage
1265,10532,湖南大学,hunandaxue,湖南大学,272.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,14000,66.41,0.0685064935,文科,29,2458.0,3797,8,0.2712142857
1266,10532,湖南大学,hunandaxue,湖南大学,272.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,51000,67.92,0.068174727,理科,215,10152.0,13532,10,0.2653333333
1267,10532,湖南大学,hunandaxue,湖南大学,272.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,29207,13.92,0.056495468300000004,理科,185,8915.0,13401,9,0.4588283631
1268,10532,湖南大学,hunandaxue,湖南大学,272.0,湖南,1603796,6570.1,244.10526476,2011,65.5,30392,14.05,0.0663967611,理科,170,13215.0,16821,10,0.5534680179
1269,10532,湖南大学,hunandaxue,湖南大学,272.0,湖南,1305969,6406.0,203.8665313768,2010,61.5,29550,13.84,0.0576131687,理科,148,9731.0,13505,9,0.4570219966
1270,10532,湖南大学,hunandaxue,湖南大学,272.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,43106,66.41,0.0685064935,理科,186,8860.0,12864,10,0.29842713309999996
1271,10532,湖南大学,hunandaxue,湖南大学,272.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,10000,13.92,0.056495468300000004,文科,23,2176.0,3722,8,0.3722
1272,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,51000,64.75,0.0471138846,理科,39,21375.0,30996,13,0.6077647059000001
1273,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,14000,63.21,0.0600649351,文科,31,9020.0,10585,10,0.7560714286
1274,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,29207,8.22,0.0335347432,理科,24,16917.0,24383,11,0.8348341151
1275,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,16964,64.75,0.0471138846,文科,33,4913.0,9731,10,0.5736265032
1276,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,1603796,6570.1,244.10526476,2011,65.5,30392,8.25,0.030283400800000002,理科,28,28810.0,29904,13,0.9839431429000001
1277,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,1603796,6570.1,244.10526476,2011,65.5,10919,8.25,0.030283400800000002,文科,24,10967.0,10573,11,0.9683121165
1278,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,2215423,6638.93,333.7018164072,2013,72.7,40420,7.79,0.0326034063,理科,24,21284.0,26722,12,0.6611083622
1279,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,10000,8.22,0.0335347432,文科,24,7780.0,8443,10,0.8443
1280,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,1305969,6406.0,203.8665313768,2010,61.5,10869,8.28,0.0309053498,文科,22,8164.0,8432,8,0.7757843408
1281,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,1305969,6406.0,203.8665313768,2010,61.5,29550,8.28,0.0309053498,理科,26,28587.0,29406,12,0.9951269036
1282,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,43106,63.21,0.0600649351,理科,32,21672.0,33347,14,0.7736046026000001
1283,10542,湖南师范大学,hunanshifandaxue,湖南师范大学,665.0,湖南,2215423,6638.93,333.7018164072,2013,72.7,12924,7.79,0.0326034063,文科,26,8056.0,8742,11,0.6764159703
1284,10534,湖南科技大学,hunankejidaxue,湖南科技大学,628.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,16964,61.96,0.0,文科,28,14945.0,16964,12,1.0
1285,10534,湖南科技大学,hunankejidaxue,湖南科技大学,628.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,51000,61.96,0.0,理科,72,46267.0,51000,15,1.0
1286,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,10000,4.36,0.0240785498,文科,25,10507.0,10000,11,1.0
1287,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,1603796,6570.1,244.10526476,2011,65.5,30392,4.58,0.0,理科,43,28810.0,30392,13,1.0
1288,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,2215423,6638.93,333.7018164072,2013,72.7,40420,3.84,0.022992700699999997,理科,33,35561.0,40420,13,1.0
1289,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,51000,63.28,0.0,理科,20,46267.0,43922,15,0.8612156863
1290,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,1603796,6570.1,244.10526476,2011,65.5,10919,4.58,0.0,文科,27,10967.0,10919,11,1.0
1291,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,1305969,6406.0,203.8665313768,2010,61.5,10869,4.67,0.0,文科,27,11175.0,10493,9,0.9654062011
1292,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,1305969,6406.0,203.8665313768,2010,61.5,29550,4.67,0.0,理科,33,28587.0,28780,12,0.9739424704
1293,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,2215423,6638.93,333.7018164072,2013,72.7,12924,3.84,0.022992700699999997,文科,25,10697.0,12924,12,1.0
1294,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,16964,63.28,0.0,文科,17,14945.0,14314,12,0.8437868426999999
1295,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,14000,61.99,0.0,文科,20,13299.0,13355,11,0.9539285714
1296,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,43106,61.99,0.0,理科,26,40651.0,42759,15,0.9919500766
1297,10530,湘潭大学,xiangtandaxue,湘潭大学,659.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,29207,4.36,0.0240785498,理科,35,27731.0,29207,12,1.0
1298,10216,燕山大学,yanshandaxue,燕山大学,2399.0,河北,2942115,7384.0,398.4446099675,2015,75.4,51000,63.09,0.0,理科,54,46267.0,51000,15,1.0
1299,10216,燕山大学,yanshandaxue,燕山大学,2399.0,河北,1723548,7034.4,245.0170590242,2010,61.5,29550,5.29,0.0,理科,5,17574.0,26600,11,0.9001692047
1300,10216,燕山大学,yanshandaxue,燕山大学,2399.0,河北,2942115,7384.0,398.4446099675,2015,75.4,16964,63.09,0.0,文科,6,14945.0,16964,12,1.0
1301,10216,燕山大学,yanshandaxue,燕山大学,2399.0,河北,2039426,7193.6,283.5056161032,2011,65.5,30392,5.1,0.0,理科,5,17659.0,25986,12,0.8550276389
1302,10216,燕山大学,yanshandaxue,燕山大学,2399.0,河北,2451576,7240.51,338.5916185462,2012,69.2,29207,4.84,0.0,理科,5,27731.0,27389,12,0.9377546479000001
1303,10216,燕山大学,yanshandaxue,燕山大学,2399.0,河北,2830141,7332.61,385.96638850290003,2014,75.6,43106,61.91,0.0,理科,10,40651.0,43106,15,1.0
1304,10216,燕山大学,yanshandaxue,燕山大学,2399.0,河北,2657501,7287.51,364.6651599792,2013,72.7,40420,4.36,0.0,理科,5,17968.0,25212,11,0.6237506185
1305,19614,电子科技大学,dianzikejidaxue,电子科技大学(沙河校区),1642.0,四川,1718548,8044.92,213.6190291513,2011,65.5,30392,10.02,0.06720647769999999,理科,20,28810.0,30392,13,1.0
1306,19614,电子科技大学,dianzikejidaxue,电子科技大学(沙河校区),1642.0,四川,2102668,8050.0,261.2009937888,2012,69.2,29207,10.42,0.0598187311,理科,20,27731.0,26470,12,0.9062895881
1307,10614,电子科技大学,dianzikejidaxue,电子科技大学,1642.0,四川,2387280,8076.2,295.5944627424,2013,72.7,40420,10.06,0.0574209246,理科,150,9541.0,14479,9,0.3582137556
1308,10614,电子科技大学,dianzikejidaxue,电子科技大学,1642.0,四川,2626077,8107.0,323.927100037,2014,75.6,43106,64.47,0.0637987013,理科,135,8860.0,12171,10,0.2823504849
1309,10614,电子科技大学,dianzikejidaxue,电子科技大学,1642.0,四川,2102668,8050.0,261.2009937888,2012,69.2,29207,10.42,0.0598187311,理科,130,13947.0,14280,10,0.48892388810000004
1310,10614,电子科技大学,dianzikejidaxue,电子科技大学,1642.0,四川,2853666,8140.0,350.5732186732,2015,75.4,51000,65.89,0.056942277699999995,理科,135,9069.0,11191,9,0.2194313725
1311,10614,电子科技大学,dianzikejidaxue,电子科技大学,1642.0,四川,1415128,8185.0,172.8928527795,2010,61.5,29550,9.79,0.0382716049,理科,120,9731.0,15120,9,0.5116751268999999
1312,19614,电子科技大学,dianzikejidaxue,电子科技大学(沙河校区),1642.0,四川,2626077,8107.0,323.927100037,2014,75.6,43106,64.47,0.0637987013,理科,55,16082.0,20495,12,0.475455853
1313,10614,电子科技大学,dianzikejidaxue,电子科技大学,1642.0,四川,1718548,8044.92,213.6190291513,2011,65.5,30392,10.02,0.06720647769999999,理科,120,13215.0,15960,10,0.5251381943
1314,19614,电子科技大学,dianzikejidaxue,电子科技大学(沙河校区),1642.0,四川,2387280,8076.2,295.5944627424,2013,72.7,40420,10.06,0.0574209246,理科,30,17968.0,22943,11,0.5676150421
1315,19614,电子科技大学,dianzikejidaxue,电子科技大学(沙河校区),1642.0,四川,2853666,8140.0,350.5732186732,2015,75.4,51000,65.89,0.056942277699999995,理科,55,13301.0,16462,11,0.3227843137
1316,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,2657501,7287.51,364.6651599792,2013,72.7,40420,1.0,0.0,理科,5,35561.0,40420,13,1.0
1317,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,1723548,7034.4,245.0170590242,2010,61.5,10869,0.0,0.0,文科,1,8164.0,8824,8,0.8118502162000001
1318,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,1258200,3834.01,328.1681581425,2012,69.2,29207,0.0,0.0,理科,5,27731.0,28079,12,0.9613791214
1319,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,1438293,3835.02,375.0418511507,2014,75.6,43106,60.41,0.0,理科,10,40651.0,43106,15,1.0
1320,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,1503938,3833.0,392.36577093660003,2015,75.4,51000,61.81,0.0,理科,13,46267.0,51000,15,1.0
1321,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,1723548,7034.4,245.0170590242,2010,61.5,29550,0.0,0.0,理科,4,14427.0,19245,10,0.6512690354999999
1322,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,2942115,7384.0,398.4446099675,2015,75.4,51000,61.81,0.0,理科,13,46267.0,51000,15,1.0
1323,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,1036860,3833.35,270.4840413737,2011,65.5,30392,0.0,0.0,理科,4,28810.0,30392,13,1.0
1324,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,2451576,7240.51,338.5916185462,2012,69.2,29207,0.0,0.0,理科,5,27731.0,28079,12,0.9613791214
1325,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,2830141,7332.61,385.96638850290003,2014,75.6,43106,60.41,0.0,理科,10,40651.0,43106,15,1.0
1326,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,2039426,7193.6,283.5056161032,2011,65.5,30392,0.0,0.0,理科,4,28810.0,30392,13,1.0
1327,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,858700,3826.01,224.4374687991,2010,61.5,10869,0.0,0.0,文科,1,8164.0,8824,8,0.8118502162000001
1328,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,858700,3826.01,224.4374687991,2010,61.5,29550,0.0,0.0,理科,4,14427.0,19245,10,0.6512690354999999
1329,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,1369158,3834.04,357.1058204922,2013,72.7,40420,1.0,0.0,理科,5,35561.0,40420,13,1.0
1330,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,黑龙江,1036860,3833.35,270.4840413737,2011,65.5,10919,0.0,0.0,文科,1,10967.0,10919,11,1.0
1331,10107,石家庄铁道大学,shijiazhuangtiedaodaxue,石家庄铁道大学,1850.0,河北,2039426,7193.6,283.5056161032,2011,65.5,10919,0.0,0.0,文科,1,10967.0,10919,11,1.0
1332,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,1473712,3693.0,399.0555104251,2011,65.5,30392,5.8,0.026963562799999997,理科,10,16174.0,20679,11,0.6804093182
1333,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,1970178,3748.0,525.6611526147,2013,72.7,40420,6.4,0.025790754300000003,理科,16,14462.0,20219,10,0.500222662
1334,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,2405576,3806.0,632.0483447189,2015,75.4,16964,63.96,0.0,文科,4,10855.0,10068,11,0.5934921009
1335,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,1970178,3748.0,525.6611526147,2013,72.7,12924,6.4,0.025790754300000003,文科,6,10697.0,10616,12,0.8214175178
1336,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,1223653,3666.0,333.784233497,2010,61.5,29550,5.7,0.033703703700000004,理科,10,17574.0,24811,11,0.8396277496
1337,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,2175964,3774.0,576.5670376259,2014,75.6,14000,62.93,0.0,文科,7,9020.0,10354,10,0.7395714286
1338,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,2405576,3806.0,632.0483447189,2015,75.4,51000,63.96,0.0,理科,20,19467.0,26597,12,0.5215098039
1339,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,2175964,3774.0,576.5670376259,2014,75.6,43106,62.93,0.0,理科,35,40651.0,42223,15,0.9795156127
1340,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,1756018,3720.0,472.0478494624,2012,69.2,29207,5.91,0.026374622400000002,理科,16,16917.0,20157,11,0.690142774
1341,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,1473712,3693.0,399.0555104251,2011,65.5,10919,5.8,0.026963562799999997,文科,4,10967.0,10919,11,1.0
1342,10386,福州大学,fuzhoudaxue,福州大学,1460.0,福建,1756018,3720.0,472.0478494624,2012,69.2,10000,5.91,0.026374622400000002,文科,4,10507.0,10000,11,1.0
1343,10394,福建师范大学,fujianshifandaxue,福建师范大学,907.0,福建,2405576,3806.0,632.0483447189,2015,75.4,16964,63.41,0.0365054602,文科,32,14945.0,16964,12,1.0
1344,10394,福建师范大学,fujianshifandaxue,福建师范大学,907.0,福建,2405576,3806.0,632.0483447189,2015,75.4,51000,63.41,0.0365054602,理科,52,46267.0,51000,15,1.0
1345,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,5405822,7919.98,682.5550064519999,2013,72.7,40420,8.82,0.0274939173,理科,33,17968.0,20487,11,0.506853043
1346,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,4142548,7869.34,526.4161924634,2011,65.5,30392,8.57,0.027489878500000002,理科,24,16174.0,19270,11,0.6340484338
1347,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,4142548,7869.34,526.4161924634,2011,65.5,10919,8.57,0.027489878500000002,文科,6,7914.0,7145,10,0.6543639527
1348,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,6508832,7960.0,817.6924623116,2015,75.4,51000,65.14,0.056630265199999995,理科,34,13301.0,19180,11,0.3760784314
1349,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,5916175,7939.49,745.1580643089,2014,75.6,14000,63.79,0.0498376623,文科,11,2458.0,4332,8,0.3094285714
1350,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,6508832,7960.0,817.6924623116,2015,75.4,16964,65.14,0.056630265199999995,文科,12,1848.0,3829,8,0.2257132752
1351,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,5405822,7919.98,682.5550064519999,2013,72.7,12924,8.82,0.0274939173,文科,10,2308.0,4030,9,0.311822965
1352,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,4911027,7898.8006682342,621.7433767825,2012,69.2,29207,8.61,0.0275830816,理科,26,16917.0,24387,11,0.8349710686
1353,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,5916175,7939.49,745.1580643089,2014,75.6,43106,63.79,0.0498376623,理科,35,16082.0,20712,12,0.480489955
1354,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,3445730,7810.269,441.1794267265,2010,61.5,29550,9.13,0.0335802469,理科,24,17574.0,26239,11,0.8879526227
1355,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,4911027,7898.8006682342,621.7433767825,2012,69.2,10000,8.61,0.0275830816,文科,8,2380.0,5113,9,0.5113
1356,10285,苏州大学,suzhoudaxue,苏州大学,1422.0,江苏,3445730,7810.269,441.1794267265,2010,61.5,10869,9.13,0.0335802469,文科,6,6591.0,5309,7,0.4884533996
1357,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,10000,8.48,0.0,文科,4,10507.0,10000,11,1.0
1358,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,63.58,0.0,理科,16,40651.0,43106,15,1.0
1359,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,8.48,0.0,理科,10,27731.0,29207,12,1.0
1360,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,8.02,0.0,理科,16,35561.0,40420,13,1.0
1361,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,816980,3727.0,219.205795546,2010,61.5,29550,8.9,0.0,理科,14,17574.0,23607,11,0.7988832487
1362,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,65.14,0.0,理科,28,24731.0,40075,14,0.7857843137
1363,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,12924,8.02,0.0,文科,2,10697.0,12924,12,1.0
1364,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,8.74,0.0,理科,14,28810.0,30392,13,1.0
1365,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,16964,65.14,0.0,文科,2,10855.0,13633,11,0.8036430087
1366,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,14000,63.58,0.0,文科,2,13299.0,11473,11,0.8195
1367,10712,西北农林科技大学,xibeinonglinkejidaxue,西北农林科技大学,1638.0,陕西,816980,3727.0,219.205795546,2010,61.5,10869,8.9,0.0,文科,6,11175.0,10869,9,1.0
1368,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,10919,11.63,0.0449392713,文科,2,10967.0,10919,11,1.0
1369,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,11.59,0.0486404834,理科,4,27731.0,29207,12,1.0
1370,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,10.79,0.04671532849999999,理科,4,21284.0,29104,12,0.7200395843999999
1371,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,10000,11.59,0.0486404834,文科,2,7780.0,7342,10,0.7342
1372,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,12924,10.79,0.04671532849999999,文科,2,8056.0,6875,11,0.5319560508
1373,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,816980,3727.0,219.205795546,2010,61.5,10869,11.58,0.0477366255,文科,2,8164.0,9242,8,0.850308216
1374,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,64.59,0.06428571429999999,理科,3,21672.0,31945,14,0.7410801281
1375,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,816980,3727.0,219.205795546,2010,61.5,29550,11.58,0.0477366255,理科,6,28587.0,28814,12,0.9750930626000001
1376,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,66.67,0.06443057719999999,理科,12,21375.0,30675,13,0.6014705882
1377,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,14000,64.59,0.06428571429999999,文科,2,7171.0,7525,9,0.5375
1378,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,11.63,0.0449392713,理科,4,28810.0,30392,13,1.0
1379,10697,西北大学,xibeidaxue,西北大学,1647.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,16964,66.67,0.06443057719999999,文科,8,14945.0,16964,12,1.0
1380,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,816980,3727.0,219.205795546,2010,61.5,10869,18.09,0.0,文科,4,11175.0,10045,9,0.9241880578
1381,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,43106,65.87,0.0420454545,理科,34,20704.0,30588,13,0.7095995917
1382,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,29207,15.62,0.024652568,理科,25,27731.0,29207,12,1.0
1383,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,30392,17.08,0.0,理科,21,13215.0,15664,10,0.5153987892
1384,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1251230,3743.0,334.2853326209,2012,69.2,10000,15.62,0.024652568,文科,2,7780.0,7117,10,0.7117
1385,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,12924,14.41,0.0248175182,文科,4,8056.0,9415,11,0.7284896317
1386,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1604521,3764.0,426.2808182784,2014,75.6,14000,65.87,0.0420454545,文科,4,7171.0,7193,9,0.5137857143
1387,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,51000,67.82,0.0463338534,理科,41,10152.0,14195,10,0.2783333333
1388,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1012348,3735.0,271.0436412316,2011,65.5,10919,17.08,0.0,文科,4,10967.0,9566,11,0.8760875537999999
1389,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1768994,3775.0,468.6076821192,2015,75.4,16964,67.82,0.0463338534,文科,4,4913.0,7643,10,0.4505423249
1390,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,1445368,3753.0,385.12336797230006,2013,72.7,40420,14.41,0.0248175182,理科,30,9541.0,14545,9,0.3598466106
1391,10699,西北工业大学,xibeigongyedaxue,西北工业大学,1641.0,陕西,816980,3727.0,219.205795546,2010,61.5,29550,18.09,0.0,理科,21,9731.0,15713,9,0.5317428088
1392,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2626077,8107.0,323.927100037,2014,75.6,14000,63.84,0.0438311688,文科,14,7171.0,7711,9,0.5507857143
1393,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2387280,8076.2,295.5944627424,2013,72.7,12924,9.61,0.027737226299999997,文科,12,10697.0,10964,12,0.8483441659000001
1394,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,1718548,8044.92,213.6190291513,2011,65.5,10919,10.15,0.0,文科,7,7914.0,8771,10,0.8032786885
1395,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,1718548,8044.92,213.6190291513,2011,65.5,30392,10.15,0.0,理科,100,16174.0,20792,11,0.6841274019
1396,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2102668,8050.0,261.2009937888,2012,69.2,29207,10.33,0.0277039275,理科,104,13947.0,17702,10,0.6060875817
1397,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2102668,8050.0,261.2009937888,2012,69.2,10000,10.33,0.0277039275,文科,6,7780.0,7011,10,0.7011
1398,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2387280,8076.2,295.5944627424,2013,72.7,40420,9.61,0.027737226299999997,理科,112,17968.0,21190,11,0.5242454231
1399,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2853666,8140.0,350.5732186732,2015,75.4,51000,64.73,0.0,理科,121,13301.0,19107,11,0.37464705880000004
1400,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,1415128,8185.0,172.8928527795,2010,61.5,29550,9.77,0.026748971200000003,理科,92,14427.0,17479,10,0.5915059222
1401,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2626077,8107.0,323.927100037,2014,75.6,43106,63.84,0.0438311688,理科,110,16082.0,18009,12,0.4177840672
1402,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,1415128,8185.0,172.8928527795,2010,61.5,10869,9.77,0.026748971200000003,文科,4,8164.0,8974,8,0.8256509338
1403,10613,西南交通大学,xinanjiaotongdaxue,西南交通大学,1588.0,四川,2853666,8140.0,350.5732186732,2015,75.4,16964,64.73,0.0,文科,17,4913.0,8129,10,0.4791912285
1404,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,16964,65.15,0.0742589704,文科,12,4913.0,7265,10,0.4282598444
1405,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1140960,2945.0,387.4227504244,2013,72.7,40420,10.32,0.0515815085,理科,45,21284.0,28065,12,0.6943344879000001
1406,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1426540,2991.0,476.94416583080005,2015,75.4,51000,65.15,0.0742589704,理科,30,21375.0,27205,13,0.5334313725
1407,10635,西南大学,xinandaxue,西南大学,1581.0,重庆,1001137,2919.0,342.9725933539,2012,69.2,29207,10.52,0.0525679758,理科,42,16917.0,24017,11,0.8223028726
