,UniversityNo,Year,Topic,Lowest,GDP,Population,GDP_Per_Person,Plan_Number,Ranking_Scores,Media_Impact,Distance,Last_Ranking,Average_Ranking
493,10006,2011,0,,1411358,1961.9,719.3832509302,3,21.96,0.0748987854,2129.0,2976.0,2976.0
494,10006,2010,1,621.0,1215300,1860.0,653.3870967742,47,22.14,0.1041152263,2129.0,0.0,0.0
495,10006,2010,1,430.0,1215300,1860.0,653.3870967742,47,22.14,0.1041152263,2129.0,0.0,0.0
496,10006,2013,1,633.0,1787940,2069.3,864.0313149374001,55,19.81,0.0600973236,2129.0,2071.0,1859.3333333333333
497,10006,2015,1,,2133083,2152.0,991.2095724907001,83,70.65,0.08970358810000001,2129.0,1527.0,1791.8
498,10006,2015,1,,2133083,2152.0,991.2095724907001,83,70.65,0.08970358810000001,2129.0,1527.0,1791.8
499,10006,2011,1,672.0,1411358,1961.9,719.3832509302,52,21.96,0.0748987854,2129.0,1647.0,1647.0
500,10006,2011,1,,1411358,1961.9,719.3832509302,52,21.96,0.0748987854,2129.0,1647.0,1647.0
501,10006,2012,0,617.0,1625193,2018.6,805.1089864262,3,21.85,0.0628398792,2129.0,1333.0,2154.5
502,10006,2014,1,637.0,1950056,2114.8,922.0994893134,60,68.36,0.0803571429,2129.0,1854.0,1858.0
503,10032,2014,0,602.0,1950056,2114.8,922.0994893134,16,60.49,0.0,2129.0,3459.0,2645.75
504,10032,2012,0,600.0,1625193,2018.6,805.1089864262,15,1.48,0.0,2129.0,2230.0,1964.0
505,10032,2011,0,608.0,1411358,1961.9,719.3832509302,15,1.58,0.0,2129.0,1698.0,1698.0
506,10032,2013,0,611.0,1787940,2069.3,864.0313149374001,19,1.11,0.0,2129.0,3196.0,2374.6666666666665
507,10032,2010,0,546.0,1215300,1860.0,653.3870967742,15,1.57,0.0269958848,2129.0,0.0,0.0
508,10032,2015,0,606.0,2133083,2152.0,991.2095724907001,14,61.98,0.0,2129.0,4135.0,2943.6
509,10013,2013,1,622.0,1787940,2069.3,864.0313149374001,101,7.69,0.07883211679999999,2127.0,8001.0,9967.666666666666
510,10013,2014,1,604.0,1950056,2114.8,922.0994893134,97,63.22,0.0589285714,2127.0,6720.0,9155.75
511,10013,2012,1,582.0,1625193,2018.6,805.1089864262,90,8.49,0.0773413897,2127.0,10833.0,10951.0
512,10013,2015,1,560.0,2133083,2152.0,991.2095724907001,96,64.26,0.056630265199999995,2127.0,43106.0,15945.8
513,10013,2010,1,552.0,1215300,1860.0,653.3870967742,88,8.38,0.10164609050000001,2127.0,0.0,0.0
514,10013,2011,1,644.0,1411358,1961.9,719.3832509302,89,8.33,0.071659919,2127.0,11069.0,11069.0
517,10269,2014,1,608.0,2160212,2415.15,894.4421671532001,18,67.73,0.1168831169,1457.0,12665.0,18697.0
518,10269,2015,0,620.0,2356094,2426.0,971.1846661171,11,69.9,0.1274570983,1457.0,1685.0,2288.5
519,10269,2013,1,574.0,2018172,2380.43,847.8182513242999,20,18.73,0.0912408759,1457.0,24729.0,24729.0
520,10269,2010,0,527.0,1504645,2210.2841277426,680.7473216291,4,21.11,0.10329218109999999,1457.0,0.0,0.0
521,10269,2013,0,603.0,2018172,2380.43,847.8182513242999,8,18.73,0.0912408759,1457.0,2597.0,2836.5
522,10269,2014,0,626.0,2160212,2415.15,894.4421671532001,9,67.73,0.1168831169,1457.0,1796.0,2489.6666666666665
523,10269,2015,1,611.0,2356094,2426.0,971.1846661171,25,69.9,0.1274570983,1457.0,9012.0,15468.666666666666
524,10276,2012,0,586.0,1919569,2347.46,817.7217077181,23,1.3,0.025649546800000003,1457.0,4978.0,4978.0
525,10276,2013,0,608.0,2018172,2380.43,847.8182513242999,26,1.42,0.025790754300000003,1457.0,3855.0,4416.5
526,10276,2015,0,,2356094,2426.0,971.1846661171,15,62.09,0.0,1457.0,5462.0,4454.75
527,10276,2014,1,591.0,2160212,2415.15,894.4421671532001,30,60.59,0.0,1457.0,22447.0,21306.333333333332
528,10276,2012,1,577.0,1919569,2347.46,817.7217077181,27,1.3,0.025649546800000003,1457.0,22664.0,22664.0
529,10276,2013,1,584.0,2018172,2380.43,847.8182513242999,34,1.42,0.025790754300000003,1457.0,18808.0,20736.0
530,10276,2014,0,609.0,2160212,2415.15,894.4421671532001,22,60.59,0.0,1457.0,3524.0,4119.0
532,10276,2015,1,,2356094,2426.0,971.1846661171,16,62.09,0.0,1457.0,21748.0,21416.75
534,10251,2014,1,602.0,2160212,2415.15,894.4421671532001,36,65.76,0.0,1448.0,16041.0,16040.0
535,10251,2015,1,599.0,2356094,2426.0,971.1846661171,37,66.08,0.034165366600000004,1448.0,14042.0,15640.4
536,10251,2011,1,627.0,1716598,2302.66,745.4847871592,34,12.15,0.0280566802,1448.0,14107.0,14107.0
537,10251,2010,1,544.0,1504645,2210.2841277426,680.7473216291,36,11.61,0.03,1448.0,0.0,0.0
538,10251,2013,1,606.0,2018172,2380.43,847.8182513242999,36,13.21,0.0255474453,1448.0,15180.0,16039.666666666666
539,10251,2012,1,570.0,1919569,2347.46,817.7217077181,36,12.54,0.0255589124,1448.0,18832.0,16469.5
540,10504,2015,0,579.0,2736704,5816.0,470.5474552957,16,65.81,0.0379095164,984.0,13583.0,11654.2
541,10504,2010,0,519.0,1296110,5720.0,226.5926573427,12,10.88,0.0330452675,984.0,0.0,0.0
542,10504,2013,1,585.0,2225045,5779.0,385.0224952414,38,10.56,0.029683698300000002,984.0,29207.0,27766.0
543,10504,2015,1,560.0,2736704,5816.0,470.5474552957,37,65.81,0.0379095164,984.0,43049.0,33353.4
544,10504,2010,1,540.0,1296110,5720.0,226.5926573427,28,10.88,0.0330452675,984.0,0.0,0.0
545,10504,2012,0,580.0,1963226,5758.0,340.9562348038,16,10.73,0.03081571,984.0,10919.0,10882.0
546,10504,2014,0,594.0,2466849,5799.0,425.3921365753,12,64.52,0.0,984.0,12924.0,11172.0
547,10504,2012,1,568.0,1963226,5758.0,340.9562348038,25,10.73,0.03081571,984.0,30392.0,27045.5
548,10504,2013,0,589.0,2225045,5779.0,385.0224952414,12,10.56,0.029683698300000002,984.0,10000.0,10588.0
549,10504,2014,1,574.0,2466849,5799.0,425.3921365753,40,64.52,0.0,984.0,40420.0,30929.5
550,10504,2011,1,624.0,1596761,5727.9143,278.7683118792,28,10.24,0.0300809717,984.0,23699.0,23699.0
551,10504,2011,0,595.0,1596761,5727.9143,278.7683118792,12,10.24,0.0300809717,984.0,10845.0,10845.0
552,10511,2011,0,606.0,1596761,5727.9143,278.7683118792,17,11.7,0.0643724696,984.0,6534.0,6534.0
553,10511,2011,0,,1596761,5727.9143,278.7683118792,17,11.7,0.0643724696,984.0,6534.0,6534.0
554,10511,2013,0,599.0,2225045,5779.0,385.0224952414,39,11.06,0.0647201946,984.0,6438.0,6829.333333333333
555,10511,2013,0,451.0,2225045,5779.0,385.0224952414,39,11.06,0.0647201946,984.0,6438.0,6829.333333333333
556,10511,2015,0,604.0,2736704,5816.0,470.5474552957,44,66.72,0.08580343210000001,984.0,4667.0,6244.2
557,10511,2015,0,613.0,2736704,5816.0,470.5474552957,44,66.72,0.08580343210000001,984.0,4667.0,6244.2
558,10511,2011,1,622.0,1596761,5727.9143,278.7683118792,26,11.7,0.0643724696,984.0,29086.0,29086.0
559,10511,2011,1,,1596761,5727.9143,278.7683118792,26,11.7,0.0643724696,984.0,29086.0,29086.0
560,10511,2014,0,606.0,2466849,5799.0,425.3921365753,31,64.62,0.088474026,984.0,6066.0,6638.5
561,10511,2010,0,518.0,1296110,5720.0,226.5926573427,17,11.77,0.048148148099999996,984.0,0.0,0.0
562,10511,2010,0,440.0,1296110,5720.0,226.5926573427,17,11.77,0.048148148099999996,984.0,0.0,0.0
563,10511,2013,1,592.0,2225045,5779.0,385.0224952414,54,11.06,0.0647201946,984.0,23672.0,25682.0
564,10511,2013,1,430.0,2225045,5779.0,385.0224952414,54,11.06,0.0647201946,984.0,23672.0,25682.0
565,10511,2014,1,587.0,2466849,5799.0,425.3921365753,64,64.62,0.088474026,984.0,25396.0,25610.5
566,10511,2010,1,540.0,1296110,5720.0,226.5926573427,24,11.77,0.048148148099999996,984.0,0.0,0.0
567,10511,2010,1,506.0,1296110,5720.0,226.5926573427,24,11.77,0.048148148099999996,984.0,0.0,0.0
568,10511,2015,1,579.0,2736704,5816.0,470.5474552957,71,66.72,0.08580343210000001,984.0,26870.0,25862.4
569,10511,2015,1,610.0,2736704,5816.0,470.5474552957,71,66.72,0.08580343210000001,984.0,26870.0,25862.4
570,10511,2012,1,575.0,1963226,5758.0,340.9562348038,38,11.86,0.0664652568,984.0,24288.0,26687.0
571,10511,2012,1,406.0,1963226,5758.0,340.9562348038,38,11.86,0.0664652568,984.0,24288.0,26687.0
572,10511,2012,0,588.0,1963226,5758.0,340.9562348038,24,11.86,0.0664652568,984.0,7516.0,7025.0
573,10487,2010,1,540.0,1296110,5720.0,226.5926573427,160,33.15,0.0888888889,994.0,0.0,0.0
574,10487,2010,1,547.0,1296110,5720.0,226.5926573427,160,33.15,0.0888888889,994.0,0.0,0.0
575,10487,2013,0,606.0,2225045,5779.0,385.0224952414,23,32.05,0.15523114359999998,994.0,4217.0,4546.333333333333
576,10487,2011,1,655.0,1596761,5727.9143,278.7683118792,168,33.77,0.11659919029999999,994.0,6329.0,6329.0
577,10487,2014,0,619.0,2466849,5799.0,425.3921365753,21,73.52,0.1512987013,994.0,2937.0,4144.0
578,10487,2014,1,603.0,2466849,5799.0,425.3921365753,166,73.52,0.1512987013,994.0,9385.0,9551.25
579,10487,2013,1,605.0,2225045,5779.0,385.0224952414,170,32.05,0.15523114359999998,994.0,15332.0,9606.666666666666
580,10487,2012,1,595.0,1963226,5758.0,340.9562348038,150,34.56,0.1501510574,994.0,7159.0,6744.0
581,10487,2015,1,616.0,2736704,5816.0,470.5474552957,157,74.27,0.1360374415,994.0,7098.0,9060.6
582,10487,2010,0,518.0,1296110,5720.0,226.5926573427,24,33.15,0.0888888889,994.0,0.0,0.0
583,10487,2012,0,592.0,1963226,5758.0,340.9562348038,19,34.56,0.1501510574,994.0,6520.0,4711.0
584,10487,2011,0,620.0,1596761,5727.9143,278.7683118792,22,33.77,0.11659919029999999,994.0,2902.0,2902.0
585,10487,2015,0,613.0,2736704,5816.0,470.5474552957,21,74.27,0.1360374415,994.0,2645.0,3844.2
586,10385,2011,1,621.0,1473712,3693.0,399.0555104251,182,1.64,0.031214574900000003,674.0,29441.0,29441.0
587,10385,2011,0,595.0,1473712,3693.0,399.0555104251,48,1.64,0.031214574900000003,674.0,10832.0,10832.0
588,10385,2010,1,540.0,1223653,3666.0,333.784233497,186,1.3,0.0388477366,674.0,0.0,0.0
589,10385,2014,0,594.0,2175964,3774.0,576.5670376259,58,60.86,0.0381493506,674.0,12924.0,11168.75
590,10385,2013,0,572.0,1970178,3748.0,525.6611526147,55,1.95,0.0335766423,674.0,10000.0,10583.666666666666
591,10385,2012,0,569.0,1756018,3720.0,472.0478494624,47,1.78,0.034441087599999996,674.0,10919.0,10875.5
592,10385,2012,1,549.0,1756018,3720.0,472.0478494624,160,1.78,0.034441087599999996,674.0,30392.0,29916.5
593,10385,2015,0,581.0,2405576,3806.0,632.0483447189,63,62.16,0.0365054602,674.0,12695.0,11474.0
594,10385,2010,0,518.0,1223653,3666.0,333.784233497,44,1.3,0.0388477366,674.0,0.0,0.0
595,10385,2013,1,572.0,1970178,3748.0,525.6611526147,165,1.95,0.0335766423,674.0,29207.0,29680.0
596,10385,2015,1,561.0,2405576,3806.0,632.0483447189,166,62.16,0.0365054602,674.0,42117.0,34315.4
597,10385,2014,1,561.0,2175964,3774.0,576.5670376259,156,60.86,0.0381493506,674.0,40420.0,32365.0
598,10079,2010,0,518.0,1723548,7034.4,245.0170590242,4,4.46,0.0,1986.0,0.0,0.0
599,10079,2014,1,584.0,2830141,7332.61,385.96638850290003,80,62.15,0.0,1986.0,26956.0,21865.5
600,10079,2011,1,636.0,2039426,7193.6,283.5056161032,64,4.39,0.0,1986.0,15912.0,15912.0
601,10079,2013,1,595.0,2657501,7287.51,364.6651599792,79,4.44,0.0,1986.0,17706.0,20168.666666666668
602,10079,2013,0,593.0,2657501,7287.51,364.6651599792,6,4.44,0.0,1986.0,10000.0,10381.666666666666
603,10079,2012,1,569.0,2451576,7240.51,338.5916185462,67,4.6,0.0,1986.0,26888.0,21400.0
604,10079,2011,0,595.0,2039426,7193.6,283.5056161032,4,4.39,0.0,1986.0,10701.0,10701.0
605,10079,2014,0,597.0,2830141,7332.61,385.96638850290003,6,62.15,0.0,1986.0,12924.0,11017.25
606,10079,2012,0,581.0,2451576,7240.51,338.5916185462,4,4.6,0.0,1986.0,10444.0,10572.5
607,10079,2010,1,540.0,1723548,7034.4,245.0170590242,59,4.46,0.0,1986.0,0.0,0.0
608,10564,2014,0,574.0,6216397,10644.0,584.0282788425,1142,62.4,0.0391233766,12.2,10980.0,10692.0
609,10564,2011,0,595.0,4601306,10440.94,440.69844286050005,1499,6.25,0.04048583,12.2,10869.0,10869.0
610,10564,2012,0,560.0,5321028,10505.0,506.5233698239,1423,6.15,0.032326284,12.2,10919.0,10894.0
611,10564,2015,0,,6779224,10724.0,632.1544199925,1354,63.52,0.036037441499999996,12.2,11509.0,10855.4
612,10564,2015,0,,6779224,10724.0,632.1544199925,1354,63.52,0.036037441499999996,12.2,11509.0,10855.4
613,10564,2015,0,,6779224,10724.0,632.1544199925,1354,63.52,0.036037441499999996,12.2,11509.0,10855.4
614,10564,2015,1,,6779224,10724.0,632.1544199925,4996,63.52,0.036037441499999996,12.2,43106.0,34535.0
615,10564,2015,1,,6779224,10724.0,632.1544199925,4996,63.52,0.036037441499999996,12.2,43106.0,34535.0
616,10564,2010,0,518.0,3948256,10130.1854628636,389.7516007455,1608,5.58,0.0346090535,12.2,0.0,0.0
617,10564,2010,1,540.0,3948256,10130.1854628636,389.7516007455,5457,5.58,0.0346090535,12.2,0.0,0.0
618,10564,2014,1,551.0,6216397,10644.0,584.0282788425,4754,62.4,0.0391233766,12.2,40420.0,32392.25
619,10564,2012,1,539.0,5321028,10505.0,506.5233698239,5259,6.15,0.032326284,12.2,30392.0,29971.0
620,10564,2013,0,569.0,5706792,10594.0,538.6815178403,1080,5.48,0.0311435523,12.2,10000.0,10596.0
621,10564,2013,1,557.0,5706792,10594.0,538.6815178403,5622,5.48,0.0311435523,12.2,29207.0,29716.333333333332
622,10574,2010,0,522.0,3948256,10130.1854628636,389.7516007455,1347,6.53,0.0477366255,36.5,0.0,0.0
623,10574,2011,0,598.0,4601306,10440.94,440.69844286050005,1265,6.61,0.0522267206,36.5,9417.0,9417.0
624,10574,2011,0,602.0,4601306,10440.94,440.69844286050005,1265,6.61,0.0522267206,36.5,9417.0,9417.0
625,10574,2013,0,574.0,5706792,10594.0,538.6815178403,1386,6.15,0.04963503650000001,36.5,8255.0,8596.0
626,10574,2013,0,458.0,5706792,10594.0,538.6815178403,1386,6.15,0.04963503650000001,36.5,8255.0,8596.0
627,10574,2015,0,,6779224,10724.0,632.1544199925,1171,64.09,0.0550702028,36.5,8820.0,8660.0
628,10574,2015,0,,6779224,10724.0,632.1544199925,1171,64.09,0.0550702028,36.5,8820.0,8660.0
629,10574,2013,1,578.0,5706792,10594.0,538.6815178403,1838,6.15,0.04963503650000001,36.5,20245.0,21032.0
630,10574,2013,1,434.0,5706792,10594.0,538.6815178403,1838,6.15,0.04963503650000001,36.5,20245.0,21032.0
631,10574,2015,1,,6779224,10724.0,632.1544199925,1779,64.09,0.0550702028,36.5,26286.0,22324.8
632,10574,2015,1,,6779224,10724.0,632.1544199925,1779,64.09,0.0550702028,36.5,26286.0,22324.8
633,10574,2010,1,541.0,3948256,10130.1854628636,389.7516007455,1946,6.53,0.0477366255,36.5,0.0,0.0
634,10574,2010,1,558.0,3948256,10130.1854628636,389.7516007455,1946,6.53,0.0477366255,36.5,0.0,0.0
635,10574,2014,1,576.0,6216397,10644.0,584.0282788425,1891,62.66,0.0649350649,36.5,22242.0,21334.5
636,10574,2014,1,402.0,6216397,10644.0,584.0282788425,1891,62.66,0.0649350649,36.5,22242.0,21334.5
637,10574,2012,1,562.0,5321028,10505.0,506.5233698239,1810,6.64,0.0504531722,36.5,19956.0,21425.5
638,10574,2012,1,417.0,5321028,10505.0,506.5233698239,1810,6.64,0.0504531722,36.5,19956.0,21425.5
639,10574,2012,0,571.0,5321028,10505.0,506.5233698239,1192,6.64,0.0504531722,36.5,8116.0,8766.5
640,10574,2012,0,478.0,5321028,10505.0,506.5233698239,1192,6.64,0.0504531722,36.5,8116.0,8766.5
641,10574,2014,0,580.0,6216397,10644.0,584.0282788425,1280,62.66,0.0649350649,36.5,8692.0,8620.0
642,10574,2014,0,457.0,6216397,10644.0,584.0282788425,1280,62.66,0.0649350649,36.5,8692.0,8620.0
643,10574,2011,1,624.0,4601306,10440.94,440.69844286050005,1874,6.61,0.0522267206,36.5,22895.0,22895.0
644,10574,2011,1,624.0,4601306,10440.94,440.69844286050005,1874,6.61,0.0522267206,36.5,22895.0,22895.0
645,10561,2012,0,587.0,5321028,10505.0,506.5233698239,258,16.73,0.08308157099999999,11.9,3844.0,5053.0
646,10561,2014,1,598.0,6216397,10644.0,584.0282788425,2663,67.61,0.10016233769999999,11.9,9052.0,9534.5
647,10561,2012,1,581.0,5321028,10505.0,506.5233698239,2731,16.73,0.08308157099999999,11.9,9473.0,10031.0
648,10561,2013,0,591.0,5706792,10594.0,538.6815178403,238,16.98,0.0888077859,11.9,3538.0,4548.0
649,10561,2015,1,,6779224,10724.0,632.1544199925,2657,68.38,0.08954758189999999,11.9,8925.0,9412.6
650,10561,2013,1,600.0,5706792,10594.0,538.6815178403,2662,16.98,0.0888077859,11.9,9024.0,9695.333333333334
651,10561,2010,1,540.0,3948256,10130.1854628636,389.7516007455,2981,16.15,0.0736625514,11.9,0.0,0.0
652,10561,2010,1,555.0,3948256,10130.1854628636,389.7516007455,2981,16.15,0.0736625514,11.9,0.0,0.0
653,10561,2014,0,606.0,6216397,10644.0,584.0282788425,193,67.61,0.10016233769999999,11.9,3587.0,4307.75
654,10561,2010,0,521.0,3948256,10130.1854628636,389.7516007455,203,16.15,0.0736625514,11.9,0.0,0.0
655,10561,2015,0,,6779224,10724.0,632.1544199925,182,68.38,0.08954758189999999,11.9,2910.0,4028.2
656,10300,2010,1,544.0,3445730,7810.269,441.1794267265,17,1.12,0.0,1366.0,0.0,0.0
657,10300,2011,1,621.0,4142548,7869.34,526.4161924634,12,1.15,0.0,1366.0,29252.0,29252.0
658,10300,2013,0,589.0,5405822,7919.98,682.5550064519999,7,1.59,0.0,1366.0,10000.0,10480.333333333334
659,10300,2013,1,585.0,5405822,7919.98,682.5550064519999,11,1.59,0.0,1366.0,28711.0,29451.666666666668
660,10300,2015,0,,6508832,7960.0,817.6924623116,4,61.96,0.0,1366.0,14000.0,11673.0
661,10300,2014,0,594.0,5916175,7939.49,745.1580643089,3,60.72,0.0,1366.0,12924.0,11091.25
662,10300,2010,0,518.0,3445730,7810.269,441.1794267265,8,1.12,0.0,1366.0,0.0,0.0
663,10300,2011,0,595.0,4142548,7869.34,526.4161924634,6,1.15,0.0,1366.0,10522.0,10522.0
664,10300,2015,1,,6508832,7960.0,817.6924623116,26,61.96,0.0,1366.0,39042.0,31002.0
665,10300,2012,1,569.0,4911027,7898.8006682342,621.7433767825,12,1.24,0.0,1366.0,30392.0,29822.0
666,10300,2012,0,580.0,4911027,7898.8006682342,621.7433767825,6,1.24,0.0,1366.0,10919.0,10720.5
667,10300,2014,1,578.0,5916175,7939.49,745.1580643089,15,60.72,0.0,1366.0,27613.0,28992.0
668,10307,2013,1,585.0,5405822,7919.98,682.5550064519999,83,9.16,0.0,1388.0,29207.0,29092.0
669,10307,2012,1,555.0,4911027,7898.8006682342,621.7433767825,71,9.25,0.0,1388.0,30392.0,29034.5
670,10307,2014,1,554.0,5916175,7939.49,745.1580643089,81,63.59,0.0,1388.0,40420.0,31924.0
671,10307,2015,0,587.0,6508832,7960.0,817.6924623116,10,65.37,0.0,1388.0,10777.0,11033.333333333334
672,10307,2010,1,540.0,3445730,7810.269,441.1794267265,59,8.61,0.0,1388.0,0.0,0.0
673,10307,2011,1,621.0,4142548,7869.34,526.4161924634,69,8.49,0.027611336,1388.0,27677.0,27677.0
674,10307,2015,1,,6508832,7960.0,817.6924623116,77,65.37,0.0,1388.0,43106.0,34160.4
675,10307,2014,0,593.0,5916175,7939.49,745.1580643089,6,63.59,0.0,1388.0,12924.0,11161.5
676,10284,2013,0,636.0,5405822,7919.98,682.5550064519999,19,45.01,0.17785888079999998,1380.0,240.0,258.0
677,10284,2014,1,641.0,5916175,7939.49,745.1580643089,65,78.71,0.2029220779,1380.0,793.0,803.75
678,10284,2012,1,623.0,4911027,7898.8006682342,621.7433767825,46,42.9,0.16918429,1380.0,780.0,809.5
679,10284,2015,0,640.0,6508832,7960.0,817.6924623116,27,78.3,0.1950078003,1380.0,306.0,268.0
680,10284,2010,0,564.0,3445730,7810.269,441.1794267265,17,43.99,0.1555555556,1380.0,0.0,0.0
681,10284,2010,1,615.0,3445730,7810.269,441.1794267265,42,43.99,0.1555555556,1380.0,0.0,0.0
682,10284,2010,1,593.0,3445730,7810.269,441.1794267265,42,43.99,0.1555555556,1380.0,0.0,0.0
683,10284,2011,0,648.0,4142548,7869.34,526.4161924634,18,42.47,0.15506072869999998,1380.0,267.0,267.0
684,10284,2013,1,641.0,5405822,7919.98,682.5550064519999,58,45.01,0.17785888079999998,1380.0,803.0,807.3333333333334
685,10284,2014,0,631.0,5916175,7939.49,745.1580643089,24,78.71,0.2029220779,1380.0,260.0,258.5
686,10284,2012,0,618.0,4911027,7898.8006682342,621.7433767825,16,42.9,0.16918429,1380.0,267.0,267.0
687,10284,2015,1,653.0,6508832,7960.0,817.6924623116,75,78.3,0.1950078003,1380.0,873.0,817.6
688,10284,2011,1,678.0,4142548,7869.34,526.4161924634,47,42.47,0.15506072869999998,1380.0,839.0,839.0
689,10291,2015,1,,6508832,7960.0,817.6924623116,30,63.14,0.0,1345.0,43106.0,30408.8
690,10291,2013,1,585.0,5405822,7919.98,682.5550064519999,30,4.46,0.0230170316,1345.0,29083.0,26106.0
691,10291,2014,1,575.0,5916175,7939.49,745.1580643089,32,61.94,0.0,1345.0,30620.0,27234.5
692,10291,2011,1,626.0,4142548,7869.34,526.4161924634,40,4.97,0.0,1345.0,24600.0,24600.0
693,10291,2014,0,596.0,5916175,7939.49,745.1580643089,10,61.94,0.0,1345.0,12924.0,11462.0
694,10291,2013,0,590.0,5405822,7919.98,682.5550064519999,10,4.46,0.0230170316,1345.0,10000.0,10000.0
695,10291,2015,0,,6508832,7960.0,817.6924623116,10,63.14,0.0,1345.0,14000.0,12308.0
696,10291,2012,1,574.0,4911027,7898.8006682342,621.7433767825,31,4.77,0.0241087613,1345.0,24635.0,24617.5
697,10291,2010,1,544.0,3445730,7810.269,441.1794267265,40,5.43,0.0,1345.0,0.0,0.0
698,10319,2015,1,,6508832,7960.0,817.6924623116,5,65.1,0.063650546,1379.0,31880.0,31880.0
701,10288,2011,1,638.0,4142548,7869.34,526.4161924634,41,10.68,0.0258704453,1387.0,14372.0,14372.0
702,10288,2015,1,,6508832,7960.0,817.6924623116,55,65.22,0.0321372855,1387.0,18628.0,15955.2
703,10288,2013,1,606.0,5405822,7919.98,682.5550064519999,47,9.7,0.0,1387.0,14754.0,14822.333333333334
704,10288,2012,1,571.0,4911027,7898.8006682342,621.7433767825,43,9.85,0.0,1387.0,15341.0,14856.5
705,10288,2014,1,600.0,5916175,7939.49,745.1580643089,52,63.89,0.0,1387.0,16681.0,15287.0
706,10288,2010,1,566.0,3445730,7810.269,441.1794267265,42,11.48,0.0,1387.0,0.0,0.0
707,10287,2013,1,603.0,5405822,7919.98,682.5550064519999,64,10.13,0.0,1383.0,16496.0,17133.666666666668
708,10287,2015,1,,6508832,7960.0,817.6924623116,67,64.85,0.036037441499999996,1383.0,15160.0,16191.2
709,10287,2012,1,563.0,4911027,7898.8006682342,621.7433767825,54,9.3,0.0,1383.0,22894.0,17452.5
710,10287,2014,1,589.0,5916175,7939.49,745.1580643089,64,63.96,0.0,1383.0,14395.0,16449.0
711,10287,2011,1,643.0,4142548,7869.34,526.4161924634,42,10.46,0.0,1383.0,12011.0,12011.0
712,10287,2010,1,577.0,3445730,7810.269,441.1794267265,40,11.01,0.026748971200000003,1383.0,0.0,0.0
713,10287,2010,1,582.0,3445730,7810.269,441.1794267265,40,11.01,0.026748971200000003,1383.0,0.0,0.0
714,10293,2011,0,597.0,4142548,7869.34,526.4161924634,4,1.45,0.0,1384.0,9732.0,9732.0
715,10293,2012,1,584.0,4911027,7898.8006682342,621.7433767825,46,1.76,0.0,1384.0,17781.0,17984.5
716,10293,2012,1,253.0,4911027,7898.8006682342,621.7433767825,46,1.76,0.0,1384.0,17781.0,17984.5
717,10293,2013,0,592.0,5405822,7919.98,682.5550064519999,23,1.81,0.0,1384.0,10000.0,9457.333333333334
718,10293,2013,0,294.0,5405822,7919.98,682.5550064519999,23,1.81,0.0,1384.0,10000.0,9457.333333333334
719,10293,2014,0,578.0,5916175,7939.49,745.1580643089,28,60.7,0.0,1384.0,12924.0,10324.0
720,10293,2014,0,303.0,5916175,7939.49,745.1580643089,28,60.7,0.0,1384.0,12924.0,10324.0
721,10293,2015,1,,6508832,7960.0,817.6924623116,109,62.12,0.0,1384.0,38206.0,26546.2
722,10293,2010,1,552.0,3445730,7810.269,441.1794267265,47,1.48,0.0,1384.0,0.0,0.0
723,10293,2010,1,554.0,3445730,7810.269,441.1794267265,47,1.48,0.0,1384.0,0.0,0.0
724,10293,2011,1,634.0,4142548,7869.34,526.4161924634,46,1.45,0.0,1384.0,18188.0,18188.0
725,10293,2010,0,520.0,3445730,7810.269,441.1794267265,3,1.48,0.0,1384.0,0.0,0.0
726,10293,2013,1,601.0,5405822,7919.98,682.5550064519999,107,1.81,0.0,1384.0,18136.0,18035.0
727,10293,2013,1,271.0,5405822,7919.98,682.5550064519999,107,1.81,0.0,1384.0,18136.0,18035.0
728,10293,2015,0,,6508832,7960.0,817.6924623116,31,62.12,0.0,1384.0,14000.0,11059.2
729,10293,2012,0,585.0,4911027,7898.8006682342,621.7433767825,4,1.76,0.0,1384.0,8640.0,9186.0
730,10293,2012,0,305.0,4911027,7898.8006682342,621.7433767825,4,1.76,0.0,1384.0,8640.0,9186.0
731,10293,2014,1,574.0,5916175,7939.49,745.1580643089,104,60.7,0.0,1384.0,40420.0,23631.25
732,10293,2014,1,240.0,5916175,7939.49,745.1580643089,104,60.7,0.0,1384.0,40420.0,23631.25
734,10555,2015,1,,2704846,6737.0,401.4911681757,180,61.78,0.0,530.0,43106.0,43106.0
735,10555,2015,1,,2704846,6737.0,401.4911681757,180,61.78,0.0,530.0,43106.0,43106.0
736,10055,2013,1,630.0,1289388,1413.15,912.4211867105,33,27.91,0.15717761560000001,2090.0,1893.0,1892.6666666666667
737,10055,2011,0,638.0,922446,1299.29,709.9615944092999,11,29.16,0.1732793522,2090.0,656.0,656.0
738,10055,2014,0,611.0,1437016,1472.21,976.0944430482001,19,71.96,0.1785714286,2090.0,1639.0,3009.75
739,10055,2012,0,587.0,1130728,1354.58,834.7443488017999,12,27.84,0.1522960725,2090.0,7968.0,4312.0
740,10055,2014,1,626.0,1437016,1472.21,976.0944430482001,38,71.96,0.1785714286,2090.0,2041.0,1929.75
741,10055,2010,1,600.0,752185,1228.16,612.4487037519999,28,30.09,0.1600823045,2090.0,0.0,0.0
742,10055,2013,0,620.0,1289388,1413.15,912.4211867105,18,27.91,0.15717761560000001,2090.0,1776.0,3466.6666666666665
