"","Year","Topic","University_Name_Location","Label","University_Name","UniversityNo","Province","Plan_Number","Lowest_Ranking","Score","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person","X1A_Number","Ranking_Percentage","University_Name_Pinyin","Distance","Score_Last_Year"
"333",2012,"文科","陕西师范大学",15738,"陕西师范大学",10718,"陕西",20,10000,589,5.97,0,1251230,3743,69.2,334.2853326209,10000,1,"shanxishifandaxue",1637,580
"334",2012,"理科","上海交通大学",121,"上海交通大学",10248,"上海",40,309,671,42.52,0.1655589124,1919569,2347.46,69.2,817.7217077181,29207,0.0105796556,"shanghaijiaotongdaxue",1452,654
"335",2012,"理科","上海外国语大学",189,"上海外国语大学",10271,"上海",10,5368,630,2.86,0.0283987915,1919569,2347.46,69.2,817.7217077181,29207,0.1837915568,"shanghaiwaiguoyudaxue",1466,611
"336",2012,"理科","上海大学",291,"上海大学",10280,"上海",22,16895,603,8.16,0.0719033233,1919569,2347.46,69.2,817.7217077181,29207,0.5784572192,"shanghaidaxue",1473,591
"337",2012,"理科","上海理工大学",452,"上海理工大学",10252,"上海",55,19247,599,1.89,0,1919569,2347.46,69.2,817.7217077181,29207,0.6589858596,"shanghailigongdaxue",1484,581
"338",2012,"理科","上海财经大学",498,"上海财经大学",10272,"上海",25,1354,653,5.92,0.067673716,1919569,2347.46,69.2,817.7217077181,29207,0.0463587496,"shanghaicaijingdaxue",1473,636
"339",2012,"理科","东北大学",674,"东北大学",10145,"辽宁",92,23386,592,14.97,0.032326284,2222670,4383,69.2,507.1115674196,29207,0.8006984627,"dongbeidaxue",2760,576
"340",2012,"理科","东北大学秦皇岛分校",665,"东北大学",19145,"河北",46,29207,585,14.97,0.032326284,2451576,7240.51,69.2,338.5916185462,29207,1,"dongbeidaxue",2760,568
"341",2012,"理科","东北师范大学",786,"东北师范大学",10200,"吉林",8,29207,585,11.08,0.0248338369,1056883,2749.41,69.2,384.4035629462,29207,1,"dongbeishifandaxue",3052,568
"342",2012,"理科","东北林业大学",985,"东北林业大学",10225,"黑龙江",23,29207,585,5.02,0,1258200,3834.01,69.2,328.1681581425,29207,1,"dongbeilinyedaxue",3294,568
"343",2012,"理科","东北石油大学",1031,"东北石油大学",10220,"黑龙江",5,29207,585,0,0,1258200,3834.01,69.2,328.1681581425,29207,1,"dongbeishiyoudaxue",3330,568
"344",2012,"理科","东北财经大学",1096,"东北财经大学",10173,"辽宁",19,17253,602,3.18,0,2222670,4383,69.2,507.1115674196,29207,0.5907145547,"dongbeicaijingdaxue",2246,582
"345",2012,"理科","东华大学",1210,"东华大学",10255,"上海",36,19489,598,7.73,0.032326284,1919569,2347.46,69.2,817.7217077181,29207,0.6672715445,"donghuadaxue",1462,577
"346",2012,"理科","东南大学",1243,"东南大学",10286,"江苏",50,9113,619,19.22,0.0779456193,4911027,7898.8006682342,69.2,621.7433767825,29207,0.3120142432,"dongnandaxue",1380,596
"347",2012,"理科","中南大学",1285,"中南大学",10533,"湖南",202,12514,611,27.62,0.0645015106,1966956,6595.6,69.2,298.2224513312,29207,0.4284589311,"zhongnandaxue",662,591
"348",2012,"理科","中南财经政法大学",1448,"中南财经政法大学",10520,"湖北",125,15752,605,5.87,0.049244713,1963226,5758,69.2,340.9562348038,29207,0.5393227651,"zhongnancaijingzhengfadaxue",979,579
"349",2012,"理科","中国人民大学",1696,"中国人民大学",10002,"北京",34,772,661,36.61,0.5788519637,1625193,2018.6,69.2,805.1089864262,29207,0.0264320197,"zhongguorenmindaxue",2124,645
"350",2012,"理科","中国传媒大学",1862,"中国传媒大学",10033,"北京",26,11180,614,0,0,1625193,2018.6,69.2,805.1089864262,29207,0.3827849488,"zhongguochuanmeidaxue",2140,586
"351",2012,"理科","中国农业大学",1941,"中国农业大学",10019,"北京",43,14354,607,19.6,0.0921148036,1625193,2018.6,69.2,805.1089864262,29207,0.4914575273,"zhongguonongyedaxue",1398,586
"352",2012,"理科","中国医科大学",2062,"中国医科大学",10159,"辽宁",37,25164,590,4.19,0,2222670,4383,69.2,507.1115674196,29207,0.8615742801,"zhongguoyikedaxue",2248,568
"353",2012,"理科","中国地质大学(北京)",2112,"中国地质大学",11415,"北京",29,23997,591,11.85,0.036858006,1625193,2018.6,69.2,805.1089864262,29207,0.8216181052,"zhongguodizhidaxue",988,575
"354",2012,"理科","中国地质大学(武汉)",2194,"中国地质大学",10491,"湖北",47,22208,594,11.85,0.036858006,1963226,5758,69.2,340.9562348038,29207,0.7603656658,"zhongguodizhidaxue",988,573
"355",2012,"理科","中国政法大学",2427,"中国政法大学",10053,"北京",34,3412,639,6.45,0.167673716,1625193,2018.6,69.2,805.1089864262,29207,0.11682131,"zhongguozhengfadaxue",2154,613
"356",2012,"理科","中国海洋大学",2581,"中国海洋大学",10423,"山东",86,19899,598,11.11,0.0311178248,4536185,9637.27,69.2,470.691907563,29207,0.6813092752,"zhongguohaiyangdaxue",440,579
"357",2012,"理科","中国石油大学(北京)",2648,"中国石油大学",11414,"北京",16,29207,585,11.26,0.053776435,1625193,2018.6,69.2,805.1089864262,29207,1,"zhongguoshiyoudaxue",1858,584
"358",2012,"理科","中国石油大学(华东)",2645,"中国石油大学",10425,"山东",40,23126,593,11.26,0.053776435,4536185,9637.27,69.2,470.691907563,29207,0.7917964871,"zhongguoshiyoudaxue",1858,570
"359",2012,"理科","中国矿业大学",2797,"中国矿业大学",10290,"江苏",96,29207,585,12.25,0.0241087613,4911027,7898.8006682342,69.2,621.7433767825,29207,1,"zhongguokuangyedaxue",2136,568
"360",2012,"理科","中国矿业大学(北京)",2933,"中国矿业大学",11413,"北京",7,27484,587,12.25,0.0241087613,1625193,2018.6,69.2,805.1089864262,29207,0.9410072928,"zhongguokuangyedaxue",2136,570
"361",2012,"理科","中国科学技术大学",2966,"中国科学技术大学",10358,"安徽",33,677,663,0,0,1530065,5968,69.2,256.3781836461,29207,0.0231793748,"zhongguokexuejizhudaxue",1214,643
"362",2012,"理科","中国药科大学",2989,"中国药科大学",10316,"江苏",21,23353,592,3.4,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.7995685966,"zhongguoyaokedaxue",1390,573
"363",2012,"理科","中央民族大学",3110,"中央民族大学",10052,"北京",8,16794,603,5.92,0.0374622356,1625193,2018.6,69.2,805.1089864262,29207,0.574999144,"zhongyangminzudaxue",2122,585
"364",2012,"理科","中央财经大学",3326,"中央财经大学",10034,"北京",60,1474,652,4.9,0.2429003021,1625193,2018.6,69.2,805.1089864262,29207,0.0504673537,"zhongyangcaijingdaxue",2152,627
"365",2012,"理科","中山大学",3393,"中山大学",10558,"广东",2677,6082,628,33.77,0.2504531722,5321028,10505,69.2,506.5233698239,29207,0.2082377512,"zhongshandaxue",119,609
"366",2012,"理科","兰州大学",3537,"兰州大学",10730,"甘肃",60,21526,595,13.82,0.052265861,502037,2564.19,69.2,195.7877536376,29207,0.7370150991,"lanzhoudaxue",2258,574
"367",2012,"理科","内蒙古大学",3703,"内蒙古大学",10126,"内蒙古",6,29207,585,5.82,0,1435988,2481.71,69.2,578.6284457088,29207,1,"neimenggudaxue",2304,568
"368",2012,"理科","北京中医药大学",3802,"北京中医药大学",10026,"北京",6,9130,619,4.57,0.0302114804,1625193,2018.6,69.2,805.1089864262,29207,0.3125962954,"beijingzhongyiyaodaxue",2138,597
"369",2012,"理科","北京交通大学",3858,"北京交通大学",10004,"北京",77,12460,611,10.66,0.053776435,1625193,2018.6,69.2,805.1089864262,29207,0.4266100592,"beijingjiaotongdaxue",2124,591
"370",2012,"理科","北京体育大学",4095,"北京体育大学",10043,"北京",11,29207,585,0,0,1625193,2018.6,69.2,805.1089864262,29207,1,"beijingtiyudaxue",2131,568
"371",2012,"理科","北京化工大学",4173,"北京化工大学",10010,"北京",49,21850,594,8.53,0,1625193,2018.6,69.2,805.1089864262,29207,0.7481083302,"beijinghuagongdaxue",2133,568
"372",2012,"理科","北京外国语大学",4277,"北京外国语大学",10030,"北京",8,2018,647,3.61,0.0371601208,1625193,2018.6,69.2,805.1089864262,29207,0.0690930256,"beijingwaiguoyudaxue",2122,623
"373",2012,"理科","北京大学",4466,"北京大学",10001,"北京",12,100,683,100,1,1625193,2018.6,69.2,805.1089864262,29207,0.0034238368,"beijingdaxue",2156,665
"374",2012,"理科","北京大学医学部",4565,"北京大学",19001,"北京",16,402,668,100,1,1625193,2018.6,69.2,805.1089864262,29207,0.0137638237,"beijingdaxue",2156,651
"375",2012,"理科","北京工业大学",4643,"北京工业大学",10005,"北京",18,20926,596,7.47,0.0380664653,1625193,2018.6,69.2,805.1089864262,29207,0.7164720786,"beijinggongyedaxue",2116,574
"376",2012,"理科","北京林业大学",4791,"北京林业大学",10022,"北京",74,25317,590,8.11,0.0240483384,1625193,2018.6,69.2,805.1089864262,29207,0.8668127504,"beijinglinyedaxue",2135,573
"377",2012,"理科","北京理工大学",4935,"北京理工大学",10007,"北京",70,10268,616,15.14,0.0767371601,1625193,2018.6,69.2,805.1089864262,29207,0.3515595576,"beijingligongdaxue",2123,600
"378",2012,"理科","北京科技大学",5049,"北京科技大学",10008,"北京",49,13395,609,13.97,0.0613293051,1625193,2018.6,69.2,805.1089864262,29207,0.4586229329,"beijingkejidaxue",2129,568
"379",2012,"理科","北京第二外国语学院",5117,"北京第二外国语学院",10031,"北京",13,12942,610,0,0,1625193,2018.6,69.2,805.1089864262,29207,0.4431129524,"beijingdierwaiguoyuxueyuan",2146,589
"380",2012,"理科","北京航空航天大学",5228,"北京航空航天大学",10006,"北京",55,2071,647,21.85,0.0628398792,1625193,2018.6,69.2,805.1089864262,29207,0.0709076591,"beijinghangkonghangtiandaxue",2129,629
"381",2012,"理科","北京邮电大学",5418,"北京邮电大学",10013,"北京",90,8001,622,8.49,0.0773413897,1625193,2018.6,69.2,805.1089864262,29207,0.2739411785,"beijingyoudiandaxue",2127,597
"382",2012,"理科","北京邮电大学(宏福校区)",5389,"北京邮电大学",19013,"北京",19,17608,602,8.49,0.0773413897,1625193,2018.6,69.2,805.1089864262,29207,0.6028691752,"beijingyoudiandaxue",2127,584
"383",2012,"理科","华东政法大学",5574,"华东政法大学",10276,"上海",27,18808,599,1.3,0.0256495468,1919569,2347.46,69.2,817.7217077181,29207,0.6439552162,"huadongzhengfadaxue",1457,577
"384",2012,"理科","华东理工大学",5662,"华东理工大学",10251,"上海",36,15180,606,12.54,0.0255589124,1919569,2347.46,69.2,817.7217077181,29207,0.5197384189,"huadongligongdaxue",1448,583
"385",2012,"理科","华中农业大学",5742,"华中农业大学",10504,"湖北",25,29207,585,10.73,0.03081571,1963226,5758,69.2,340.9562348038,29207,1,"huazhongnongyedaxue",984,568
"386",2012,"理科","华中师范大学",5920,"华中师范大学",10511,"湖北",38,23672,592,11.86,0.0664652568,1963226,5758,69.2,340.9562348038,29207,0.8104906358,"huazhongshifandaxue",984,575
"387",2012,"理科","华中科技大学",6000,"华中科技大学",10487,"湖北",150,15332,605,34.56,0.1501510574,1963226,5758,69.2,340.9562348038,29207,0.5249426507,"huazhongkejidaxue",994,606
"388",2012,"理科","华侨大学",6158,"华侨大学",10385,"福建",160,29207,585,1.78,0.0344410876,1756018,3720,69.2,472.0478494624,29207,1,"huaqiaodaxue",674,568
"389",2012,"理科","华北电力大学(保定)",6430,"华北电力大学",10079,"河北",67,17706,601,4.6,0,2451576,7240.51,69.2,338.5916185462,29207,0.6062245352,"huabeidianlidaxue",1986,571
"390",2012,"理科","华北电力大学(北京)",6355,"华北电力大学",10054,"北京",72,12320,611,4.6,0,1625193,2018.6,69.2,805.1089864262,29207,0.4218166878,"huabeidianlidaxue",1986,590
"391",2012,"理科","华南农业大学",6601,"华南农业大学",10564,"广东",5259,29207,585,6.15,0.032326284,5321028,10505,69.2,506.5233698239,29207,1,"huanannongyedaxue",12.2,568
"392",2012,"理科","华南师范大学",6766,"华南师范大学",10574,"广东",1810,20245,597,6.64,0.0504531722,5321028,10505,69.2,506.5233698239,29207,0.6931557503,"huananshifandaxue",36.5,581
"393",2012,"理科","华南理工大学",6842,"华南理工大学",10561,"广东",2731,9024,619,16.73,0.083081571,5321028,10505,69.2,506.5233698239,29207,0.3089670285,"huananligongdaxue",11.9,600
"394",2012,"理科","南京信息工程大学",7057,"南京信息工程大学",10300,"江苏",12,28711,585,1.24,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.9830177697,"nanjingxinxigongchengdaxue",1366,568
"395",2012,"理科","南京农业大学",7124,"南京农业大学",10307,"江苏",71,29207,585,9.25,0,4911027,7898.8006682342,69.2,621.7433767825,29207,1,"nanjingnongyedaxue",1388,568
"396",2012,"理科","南京大学",7235,"南京大学",10284,"江苏",46,803,660,42.9,0.16918429,4911027,7898.8006682342,69.2,621.7433767825,29207,0.0274934091,"nanjingdaxue",1380,642
"397",2012,"理科","南京工业大学",7427,"南京工业大学",10291,"江苏",31,29083,585,4.77,0.0241087613,4911027,7898.8006682342,69.2,621.7433767825,29207,0.9957544424,"nanjinggongyedaxue",1345,574
"398",2012,"理科","南京理工大学",7481,"南京理工大学",10288,"江苏",43,14754,606,9.85,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.5051528743,"nanjingligongdaxue",1387,588
"399",2012,"理科","南京航空航天大学",7515,"南京航空航天大学",10287,"江苏",54,16496,603,9.3,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.5647961105,"nanjinghangkonghangtiandaxue",1383,577
"400",2012,"理科","南京邮电大学",7547,"南京邮电大学",10293,"江苏",46,18136,601,1.76,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.6209470332,"nanjingyoudiandaxue",1384,584
"401",2012,"理科","南开大学",7750,"南开大学",10055,"天津",31,1893,648,27.84,0.1522960725,1130728,1354.58,69.2,834.7443488018,29207,0.0648132297,"nankaidaxue",2090,628
"402",2012,"理科","南方医科大学",7848,"南方医科大学",12121,"广东",1500,29207,585,4.36,0,5321028,10505,69.2,506.5233698239,29207,1,"nanfangyikedaxue",14.5,568
"403",2012,"理科","南昌大学",8062,"南昌大学",10403,"江西",19,25229,590,6.61,0.0407854985,1170282,4488.4367,69.2,260.7326510809,29207,0.863799774,"nanchangdaxue",775,571
"404",2012,"理科","厦门大学",8130,"厦门大学",10384,"福建",91,7122,625,25.42,0.1465256798,1756018,3720,69.2,472.0478494624,29207,0.2438456534,"shamendaxue",686,606
"405",2012,"理科","合肥工业大学",8287,"合肥工业大学",10359,"安徽",50,21962,594,8.02,0,1530065,5968,69.2,256.3781836461,29207,0.7519430274,"hefeigongyedaxue",1212,568
"406",2012,"理科","吉林大学",8445,"吉林大学",10183,"吉林",108,22234,594,33.68,0.0752265861,1056883,2749.41,69.2,384.4035629462,29207,0.7612558633,"jilindaxue",3064,581
"407",2012,"理科","同济大学",8557,"同济大学",10247,"上海",81,1751,649,21.1,0.1640483384,1919569,2347.46,69.2,817.7217077181,29207,0.0599513815,"tongjidaxue",1475,632
"408",2012,"理科","哈尔滨医科大学",8584,"哈尔滨医科大学",10226,"黑龙江",18,29207,585,3.88,0,1258200,3834.01,69.2,328.1681581425,29207,1,"haerbinyikedaxue",3315,568
"409",2012,"理科","哈尔滨工业大学",8659,"哈尔滨工业大学",10213,"黑龙江",65,9387,618,27.27,0.0424773414,1258200,3834.01,69.2,328.1681581425,29207,0.3213955559,"haerbingongyedaxue",3297,570
"410",2012,"理科","哈尔滨工业大学(威海)",8722,"哈尔滨工业大学",19213,"山东",25,18600,600,27.27,0.0424773414,4536185,9637.27,69.2,470.691907563,29207,0.6368336358,"haerbingongyedaxue",3297,572
"411",2012,"理科","哈尔滨工程大学",8752,"哈尔滨工程大学",10217,"黑龙江",25,29207,585,8.48,0,1258200,3834.01,69.2,328.1681581425,29207,1,"haerbingongchengdaxue",3301,578
"412",2012,"理科","四川大学",8807,"四川大学",10610,"四川",86,12524,611,32.23,0.1362537764,2102668,8050,69.2,261.2009937888,29207,0.4288013148,"sichuandaxue",1581,588
"413",2012,"理科","复旦大学",9000,"复旦大学",10246,"上海",40,601,664,55.57,0.4531722054,1919569,2347.46,69.2,817.7217077181,29207,0.0205772589,"fudandaxue",1473,655
"414",2012,"理科","大连海事大学",9159,"大连海事大学",10151,"辽宁",77,28425,585,3.37,0,2222670,4383,69.2,507.1115674196,29207,0.9732255966,"dalianhaishidaxue",2259,571
"415",2012,"理科","大连理工大学",9276,"大连理工大学",10141,"辽宁",35,13157,610,17.34,0.0252567976,2222670,4383,69.2,507.1115674196,29207,0.4504742014,"dalianligongdaxue",2259,592
"416",2012,"理科","天津大学",9327,"天津大学",10056,"天津",40,10825,615,22.17,0.0731117825,1130728,1354.58,69.2,834.7443488018,29207,0.3706303283,"tianjindaxue",2090,593
"417",2012,"理科","天津财经大学",9350,"天津财经大学",10070,"天津",21,17585,602,1.51,0,1130728,1354.58,69.2,834.7443488018,29207,0.6020816927,"tianjincaijingdaxue",2103,583
"418",2012,"理科","太原理工大学",9488,"太原理工大学",10112,"山西",30,29207,585,5.63,0,1123755,3593.28,69.2,312.7379441624,29207,1,"taiyuanligongdaxue",1865,568
"419",2012,"理科","安徽大学",9617,"安徽大学",10357,"安徽",14,29207,585,4.75,0.0264350453,1530065,5968,69.2,256.3781836461,29207,1,"anhuidaxue",1253,568
"420",2012,"理科","对外经济贸易大学",9789,"对外经济贸易大学",10036,"北京",33,2136,646,3.89,0.0450151057,1625193,2018.6,69.2,805.1089864262,29207,0.073133153,"duiwaijingjimaoyidaxue",2136,627
"421",2012,"理科","山东大学",9828,"山东大学",10422,"山东",81,29207,585,27.49,0.1027190332,4536185,9637.27,69.2,470.691907563,29207,1,"shandongdaxue",1803,589
"422",2012,"理科","山东大学威海分校",9977,"山东大学",19422,"山东",35,26943,587,27.49,0.1027190332,4536185,9637.27,69.2,470.691907563,29207,0.9224843359,"shandongdaxue",1803,568
"423",2012,"理科","广东外语外贸大学",10229,"广东外语外贸大学",11846,"广东",1839,17488,602,1.37,0.0280362538,5321028,10505,69.2,506.5233698239,29207,0.5987605711,"guangdongwaiyuwaimaodaxue",22.5,588
"424",2012,"理科","广东外语外贸大学",10229,"广东外语外贸大学",11846,"广东",1839,17488,602,1.37,0.0280362538,5321028,10505,69.2,506.5233698239,29207,0.5987605711,"guangdongwaiyuwaimaodaxue",22.5,588
"425",2012,"理科","广东外语外贸大学",10230,"广东外语外贸大学",11846,"广东",1839,17488,602,1.37,0.0280362538,5321028,10505,69.2,506.5233698239,29207,0.5987605711,"guangdongwaiyuwaiyudaxue",22.5,588
"426",2012,"理科","广东外语外贸大学",10230,"广东外语外贸大学",11846,"广东",1839,17488,602,1.37,0.0280362538,5321028,10505,69.2,506.5233698239,29207,0.5987605711,"guangdongwaiyuwaiyudaxue",22.5,588
"427",2012,"理科","广州中医药大学",10326,"广州中医药大学",10572,"广东",1462,29207,585,3.16,0,5321028,10505,69.2,506.5233698239,29207,1,"guangzhouzhongyiyaodaxue",24.6,568
"428",2012,"理科","广州医科大学",10456,"广州医科大学",10570,"广东",208,24324,591,1.26,0,5321028,10505,69.2,506.5233698239,29207,0.8328140514,"guangzhouyikedaxue",2.4,569
"429",2012,"理科","广西医科大学",10563,"广西医科大学",10598,"广西",13,26421,588,1.06,0,1172087,4645,69.2,252.3330462863,29207,0.9046119081,"guangxiyikedaxue",561,568
"430",2012,"理科","广西大学",10599,"广西大学",10593,"广西",6,29207,585,4.94,0.026978852,1172087,4645,69.2,252.3330462863,29207,1,"guangxidaxue",593,568
"431",2012,"理科","延边大学",10713,"延边大学",10184,"吉林",6,29207,585,2.98,0,1056883,2749.41,69.2,384.4035629462,29207,1,"yanbiandaxue",3057,568
"432",2012,"理科","暨南大学",10887,"暨南大学",10559,"广东",1412,11744,613,8.2,0.0803625378,5321028,10505,69.2,506.5233698239,29207,0.4020953881,"jinandaxue",10.2,596
"433",2012,"理科","武汉大学",11069,"武汉大学",10486,"湖北",169,9602,617,39.37,0.2223564955,1963226,5758,69.2,340.9562348038,29207,0.3287568049,"wuhandaxue",984,608
"434",2012,"理科","武汉理工大学",11243,"武汉理工大学",10497,"湖北",200,17073,602,9.11,0.0344410876,1963226,5758,69.2,340.9562348038,29207,0.5845516486,"wuhanligongdaxue",981,582
"435",2012,"理科","汕头大学",11397,"汕头大学",10560,"广东",662,29207,585,1.66,0,5321028,10505,69.2,506.5233698239,29207,1,"shantoudaxue",427,568
"436",2012,"理科","汕头大学（汕头大学医）",11329,"汕头大学",80001,"广东",242,24749,590,1.66,0,5321028,10505,69.2,506.5233698239,29207,0.8473653576,"shantoudaxue",427,575
"437",2012,"理科","江南大学",11598,"江南大学",10295,"江苏",41,29183,585,6.11,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.9991782792,"jiangnandaxue",1483,568
"438",2012,"理科","江苏大学",11647,"江苏大学",10299,"江苏",40,29027,585,3.4,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.9938370938,"jiangsudaxue",1516,568
"439",2012,"理科","沈阳药科大学",11694,"沈阳药科大学",10163,"辽宁",9,29207,585,1.47,0,2222670,4383,69.2,507.1115674196,29207,1,"shenyangyaokedaxue",2755,568
"440",2012,"理科","河北工业大学",11731,"河北工业大学",10080,"河北",20,29207,585,3.34,0,2451576,7240.51,69.2,338.5916185462,29207,1,"hebeigongyedaxue",2106,573
"441",2012,"理科","河海大学",11798,"河海大学",10294,"江苏",88,22297,594,8.95,0,4911027,7898.8006682342,69.2,621.7433767825,29207,0.7634128805,"hehaidaxue",1381,575
"442",2012,"理科","浙江大学",11916,"浙江大学",10335,"浙江",80,487,667,56.1,0.252265861,3231885,5463,69.2,591.5952773202,29207,0.016674085,"zhejiangdaxue",1299,648
"443",2012,"理科","海南大学",12081,"海南大学",10589,"海南",140,29207,585,4.76,0.0435045317,252266,877.38,69.2,287.5219403223,29207,1,"hainandaxue",591,568
"444",2012,"理科","清华大学",12272,"清华大学",10003,"北京",49,96,684,96.18,0.8989728097,1625193,2018.6,69.2,805.1089864262,29207,0.0032868833,"qinghuadaxue",2127,666
"445",2012,"理科","温州医学院",12385,"温州医学院",10343,"浙江",15,29207,585,0,0,3231885,5463,69.2,591.5952773202,29207,1,"wenzhouyikedaxue",1217,568
"446",2012,"理科","温州医学院",12385,"温州医学院",10343,"浙江",15,29207,585,0,0,3231885,5463,69.2,591.5952773202,29207,1,"wenzhouyikedaxue",1217,568
"447",2012,"理科","温州医学院",12392,"温州医学院",10343,"浙江",15,29207,585,0,0,3231885,5463,69.2,591.5952773202,29207,1,"wenzhouyixueyuan",1217,568
"448",2012,"理科","温州医学院",12392,"温州医学院",10343,"浙江",15,29207,585,0,0,3231885,5463,69.2,591.5952773202,29207,1,"wenzhouyixueyuan",1217,568
"449",2012,"理科","湖南中医药大学",12436,"湖南中医药大学",10541,"湖南",10,29207,585,1,0,1966956,6595.6,69.2,298.2224513312,29207,1,"hunanzhongyiyaodaxue",657,572
"450",2012,"理科","湖南大学",12498,"湖南大学",10532,"湖南",185,13401,609,13.92,0.0564954683,1966956,6595.6,69.2,298.2224513312,29207,0.4588283631,"hunandaxue",272,586
"451",2012,"理科","湖南师范大学",12615,"湖南师范大学",10542,"湖南",24,24383,591,8.22,0.0335347432,1966956,6595.6,69.2,298.2224513312,29207,0.8348341151,"hunanshifandaxue",665,568
"452",2012,"理科","湘潭大学",12866,"湘潭大学",10530,"湖南",35,29207,585,4.36,0.0240785498,1966956,6595.6,69.2,298.2224513312,29207,1,"xiangtandaxue",659,568
"453",2012,"理科","燕山大学",12916,"燕山大学",10216,"河北",5,27389,587,4.84,0,2451576,7240.51,69.2,338.5916185462,29207,0.9377546479,"yanshandaxue",2399,573
"454",2012,"理科","电子科技大学",12961,"电子科技大学",10614,"四川",130,14280,607,10.42,0.0598187311,2102668,8050,69.2,261.2009937888,29207,0.4889238881,"dianzikejidaxue",1642,587
"455",2012,"理科","电子科技大学(沙河校区)",12954,"电子科技大学",19614,"四川",20,26470,588,10.42,0.0598187311,2102668,8050,69.2,261.2009937888,29207,0.9062895881,"dianzikejidaxue",1642,568
"456",2012,"理科","石家庄铁道大学",13120,"石家庄铁道大学",10107,"河北",5,28079,586,0,0,2451576,7240.51,69.2,338.5916185462,29207,0.9613791214,"shijiazhuangtiedaodaxue",1850,568
"457",2012,"理科","石家庄铁道大学",13120,"石家庄铁道大学",10107,"河北",5,28079,586,0,0,2451576,7240.51,69.2,338.5916185462,29207,0.9613791214,"shijiazhuangtiedaodaxue",1850,568
"458",2012,"理科","石家庄铁道大学",13024,"石家庄铁道大学",10107,"黑龙江",5,28079,586,0,0,1258200,3834.01,69.2,328.1681581425,29207,0.9613791214,"shijiazhuangtiedaodaxue",1850,568
"459",2012,"理科","石家庄铁道大学",13024,"石家庄铁道大学",10107,"黑龙江",5,28079,586,0,0,1258200,3834.01,69.2,328.1681581425,29207,0.9613791214,"shijiazhuangtiedaodaxue",1850,568
"460",2012,"理科","福州大学",13326,"福州大学",10386,"福建",16,20157,597,5.91,0.0263746224,1756018,3720,69.2,472.0478494624,29207,0.690142774,"fuzhoudaxue",1460,580
"461",2012,"理科","苏州大学",13465,"苏州大学",10285,"江苏",26,24387,591,8.61,0.0275830816,4911027,7898.8006682342,69.2,621.7433767825,29207,0.8349710686,"suzhoudaxue",1422,582
"462",2012,"理科","西北农林科技大学",13550,"西北农林科技大学",10712,"陕西",10,29207,585,8.48,0,1251230,3743,69.2,334.2853326209,29207,1,"xibeinonglinkejidaxue",1638,568
"463",2012,"理科","西北大学",13662,"西北大学",10697,"陕西",4,29207,585,11.59,0.0486404834,1251230,3743,69.2,334.2853326209,29207,1,"xibeidaxue",1647,568
"464",2012,"理科","西北工业大学",13807,"西北工业大学",10699,"陕西",25,29207,585,15.62,0.024652568,1251230,3743,69.2,334.2853326209,29207,1,"xibeigongyedaxue",1641,588
"465",2012,"理科","西南交通大学",13963,"西南交通大学",10613,"四川",104,17702,601,10.33,0.0277039275,2102668,8050,69.2,261.2009937888,29207,0.6060875817,"xinanjiaotongdaxue",1588,580
"466",2012,"理科","西南大学",14098,"西南大学",10635,"重庆",42,24017,591,10.52,0.0525679758,1001137,2919,69.2,342.9725933539,29207,0.8223028726,"xinandaxue",1581,569
"467",2012,"理科","西南政法大学",14423,"西南政法大学",10652,"重庆",61,18152,601,3.71,0.0401812689,1001137,2919,69.2,342.9725933539,29207,0.6214948471,"xinanzhengfadaxue",1298,579
"468",2012,"理科","西南财经大学",14493,"西南财经大学",10651,"四川",36,12994,610,4.45,0.0380664653,2102668,8050,69.2,261.2009937888,29207,0.4448933475,"xinancaijingdaxue",1584,584
"469",2012,"理科","西安交通大学",14601,"西安交通大学",10698,"陕西",31,3934,636,26.43,0.0667673716,1251230,3743,69.2,334.2853326209,29207,0.1346937378,"xianjiaotongdaxue",1637,615
"470",2012,"理科","西安外国语大学",14746,"西安外国语大学",10724,"陕西",7,28070,586,0,0,1251230,3743,69.2,334.2853326209,29207,0.9610709761,"xianwaiguoyudaxue",1638,583
"471",2012,"理科","西安建筑科技大学",14859,"西安建筑科技大学",10703,"陕西",3,12065,612,2.76,0,1251230,3743,69.2,334.2853326209,29207,0.4130859041,"xianjianzhukejidaxue",1636,575
"472",2012,"理科","西安理工大学",14934,"西安理工大学",10700,"陕西",42,29207,585,3.26,0,1251230,3743,69.2,334.2853326209,29207,1,"xianligongdaxue",1633,568
"473",2012,"理科","西安电子科技大学",14966,"西安电子科技大学",10701,"陕西",92,16772,603,7.81,0,1251230,3743,69.2,334.2853326209,29207,0.5742459,"xiandianzikejidaxue",1639,583
"474",2012,"理科","贵州大学",15039,"贵州大学",10657,"贵州",12,29207,585,4.92,0,570184,3469,69.2,164.3655232055,29207,1,"guizhoudaxue",1460,568
