Label,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Ranking_Scores,Media_Impact,GDP,Population,GDP_Per_Person,Distance
6355,华北电力大学,10054,2012,理科,北京,华北电力大学(北京),72,4.6,0,1625193,2018.6,805.1089864262,1986
6367,华北电力大学,10054,2011,文科,北京,华北电力大学(北京),9,4.39,0,1411358,1961.9,719.3832509302,1986
6379,华北电力大学,10079,2010,文科,河北,华北电力大学(保定),4,4.46,0,1723548,7034.4,245.0170590242,1986
6380,华北电力大学,10079,2014,理科,河北,华北电力大学(保定),80,62.15,0,2830141,7332.61,385.9663885029,1986
6401,华北电力大学,10079,2011,理科,河北,华北电力大学(保定),64,4.39,0,2039426,7193.6,283.5056161032,1986
6406,华北电力大学,10079,2013,理科,河北,华北电力大学(保定),79,4.44,0,2657501,7287.51,364.6651599792,1986
6418,华北电力大学,10079,2013,文科,河北,华北电力大学(保定),6,4.44,0,2657501,7287.51,364.6651599792,1986
6430,华北电力大学,10079,2012,理科,河北,华北电力大学(保定),67,4.6,0,2451576,7240.51,338.5916185462,1986
6442,华北电力大学,10079,2011,文科,河北,华北电力大学(保定),4,4.39,0,2039426,7193.6,283.5056161032,1986
6457,华北电力大学,10079,2014,文科,河北,华北电力大学(保定),6,62.15,0,2830141,7332.61,385.9663885029,1986
6466,华北电力大学,10079,2015,理科,河北,华北电力大学(保定),82,63.43,0,2942115,7384,398.4446099675,1986
6478,华北电力大学,10079,2015,文科,河北,华北电力大学(保定),6,63.43,0,2942115,7384,398.4446099675,1986
6501,华北电力大学,10079,2012,文科,河北,华北电力大学(保定),4,4.6,0,2451576,7240.51,338.5916185462,1986
6515,华北电力大学,10079,2010,理科,河北,华北电力大学(保定),59,4.46,0,1723548,7034.4,245.0170590242,1986
6542,华南农业大学,10564,2014,文科,广东,华南农业大学,1142,62.4,0.0391233766,6216397,10644,584.0282788425,12.2
6543,华南农业大学,10564,2011,文科,广东,华南农业大学,1499,6.25,0.04048583,4601306,10440.94,440.6984428605,12.2
6545,华南农业大学,10564,2012,文科,广东,华南农业大学,1423,6.15,0.032326284,5321028,10505,506.5233698239,12.2
6549,华南农业大学,10564,2015,文科,广东,华南农业大学,1354,63.52,0.0360374415,6779224,10724,632.1544199925,12.2
6561,华南农业大学,10564,2015,理科,广东,华南农业大学,4996,63.52,0.0360374415,6779224,10724,632.1544199925,12.2
6570,华南农业大学,10564,2010,文科,广东,华南农业大学,1608,5.58,0.0346090535,3948256,10130.1854628636,389.7516007455,12.2
6580,华南农业大学,10564,2010,理科,广东,华南农业大学,5457,5.58,0.0346090535,3948256,10130.1854628636,389.7516007455,12.2
6581,华南农业大学,10564,2014,理科,广东,华南农业大学,4754,62.4,0.0391233766,6216397,10644,584.0282788425,12.2
6601,华南农业大学,10564,2012,理科,广东,华南农业大学,5259,6.15,0.032326284,5321028,10505,506.5233698239,12.2
6605,华南农业大学,10564,2013,文科,广东,华南农业大学,1080,5.48,0.0311435523,5706792,10594,538.6815178403,12.2
6634,华南农业大学,10564,2011,理科,广东,华南农业大学,5324,6.25,0.04048583,4601306,10440.94,440.6984428605,12.2
6648,华南农业大学,10564,2013,理科,广东,华南农业大学,5622,5.48,0.0311435523,5706792,10594,538.6815178403,12.2
6686,华南师范大学,10574,2010,文科,广东,华南师范大学,1347,6.53,0.0477366255,3948256,10130.1854628636,389.7516007455,36.5
6687,华南师范大学,10574,2011,文科,广东,华南师范大学,1265,6.61,0.0522267206,4601306,10440.94,440.6984428605,36.5
6695,华南师范大学,10574,2013,文科,广东,华南师范大学,1386,6.15,0.0496350365,5706792,10594,538.6815178403,36.5
6707,华南师范大学,10574,2015,文科,广东,华南师范大学,1171,64.09,0.0550702028,6779224,10724,632.1544199925,36.5
6720,华南师范大学,10574,2013,理科,广东,华南师范大学,1838,6.15,0.0496350365,5706792,10594,538.6815178403,36.5
6733,华南师范大学,10574,2015,理科,广东,华南师范大学,1779,64.09,0.0550702028,6779224,10724,632.1544199925,36.5
6741,华南师范大学,10574,2010,理科,广东,华南师范大学,1946,6.53,0.0477366255,3948256,10130.1854628636,389.7516007455,36.5
6754,华南师范大学,10574,2014,理科,广东,华南师范大学,1891,62.66,0.0649350649,6216397,10644,584.0282788425,36.5
6766,华南师范大学,10574,2012,理科,广东,华南师范大学,1810,6.64,0.0504531722,5321028,10505,506.5233698239,36.5
6780,华南师范大学,10574,2012,文科,广东,华南师范大学,1192,6.64,0.0504531722,5321028,10505,506.5233698239,36.5
6787,华南师范大学,10574,2014,文科,广东,华南师范大学,1280,62.66,0.0649350649,6216397,10644,584.0282788425,36.5
6793,华南师范大学,10574,2011,理科,广东,华南师范大学,1874,6.61,0.0522267206,4601306,10440.94,440.6984428605,36.5
6817,华南师范大学,89012,2015,文科,广东,华南师范大学(中外合作办学专业),20,64.09,0.0550702028,6779224,10724,632.1544199925,36.5
6830,华南师范大学,89012,2015,理科,广东,华南师范大学(中外合作办学专业),20,64.09,0.0550702028,6779224,10724,632.1544199925,36.5
6834,华南理工大学,10561,2012,文科,广东,华南理工大学,258,16.73,0.083081571,5321028,10505,506.5233698239,11.9
6838,华南理工大学,10561,2014,理科,广东,华南理工大学,2663,67.61,0.1001623377,6216397,10644,584.0282788425,11.9
6842,华南理工大学,10561,2012,理科,广东,华南理工大学,2731,16.73,0.083081571,5321028,10505,506.5233698239,11.9
6852,华南理工大学,10561,2013,文科,广东,华南理工大学,238,16.98,0.0888077859,5706792,10594,538.6815178403,11.9
6863,华南理工大学,10561,2011,理科,广东,华南理工大学,2880,16.47,0.0748987854,4601306,10440.94,440.6984428605,11.9
6874,华南理工大学,10561,2011,文科,广东,华南理工大学,205,16.47,0.0748987854,4601306,10440.94,440.6984428605,11.9
6887,华南理工大学,10561,2015,理科,广东,华南理工大学,2657,68.38,0.0895475819,6779224,10724,632.1544199925,11.9
6892,华南理工大学,10561,2013,理科,广东,华南理工大学,2662,16.98,0.0888077859,5706792,10594,538.6815178403,11.9
6896,华南理工大学,10561,2010,理科,广东,华南理工大学,2981,16.15,0.0736625514,3948256,10130.1854628636,389.7516007455,11.9
6908,华南理工大学,10561,2014,文科,广东,华南理工大学,193,67.61,0.1001623377,6216397,10644,584.0282788425,11.9
6920,华南理工大学,10561,2010,文科,广东,华南理工大学,203,16.15,0.0736625514,3948256,10130.1854628636,389.7516007455,11.9
6934,华南理工大学,10561,2015,文科,广东,华南理工大学,182,68.38,0.0895475819,6779224,10724,632.1544199925,11.9
6978,南京信息工程大学,10300,2010,理科,江苏,南京信息工程大学,17,1.12,0,3445730,7810.269,441.1794267265,1366
6979,南京信息工程大学,10300,2011,理科,江苏,南京信息工程大学,12,1.15,0,4142548,7869.34,526.4161924634,1366
6984,南京信息工程大学,10300,2013,文科,江苏,南京信息工程大学,7,1.59,0,5405822,7919.98,682.555006452,1366
6987,南京信息工程大学,10300,2013,理科,江苏,南京信息工程大学,11,1.59,0,5405822,7919.98,682.555006452,1366
7002,南京信息工程大学,10300,2015,文科,江苏,南京信息工程大学,4,61.96,0,6508832,7960,817.6924623116,1366
7003,南京信息工程大学,10300,2014,文科,江苏,南京信息工程大学,3,60.72,0,5916175,7939.49,745.1580643089,1366
7007,南京信息工程大学,10300,2010,文科,江苏,南京信息工程大学,8,1.12,0,3445730,7810.269,441.1794267265,1366
7019,南京信息工程大学,10300,2011,文科,江苏,南京信息工程大学,6,1.15,0,4142548,7869.34,526.4161924634,1366
7042,南京信息工程大学,10300,2015,理科,江苏,南京信息工程大学,26,61.96,0,6508832,7960,817.6924623116,1366
7057,南京信息工程大学,10300,2012,理科,江苏,南京信息工程大学,12,1.24,0,4911027,7898.8006682342,621.7433767825,1366
7067,南京信息工程大学,10300,2012,文科,江苏,南京信息工程大学,6,1.24,0,4911027,7898.8006682342,621.7433767825,1366
7080,南京信息工程大学,10300,2014,理科,江苏,南京信息工程大学,15,60.72,0,5916175,7939.49,745.1580643089,1366
7122,南京农业大学,10307,2013,理科,江苏,南京农业大学,83,9.16,0,5405822,7919.98,682.555006452,1388
7123,南京农业大学,10307,2013,文科,江苏,南京农业大学,2,9.16,0,5405822,7919.98,682.555006452,1388
7124,南京农业大学,10307,2012,理科,江苏,南京农业大学,71,9.25,0,4911027,7898.8006682342,621.7433767825,1388
7127,南京农业大学,10307,2014,理科,江苏,南京农业大学,81,63.59,0,5916175,7939.49,745.1580643089,1388
7135,南京农业大学,10307,2010,文科,江苏,南京农业大学,10,8.61,0,3445730,7810.269,441.1794267265,1388
7149,南京农业大学,10307,2015,文科,江苏,南京农业大学,10,65.37,0,6508832,7960,817.6924623116,1388
7154,南京农业大学,10307,2010,理科,江苏,南京农业大学,59,8.61,0,3445730,7810.269,441.1794267265,1388
7163,南京农业大学,10307,2011,理科,江苏,南京农业大学,69,8.49,0.027611336,4142548,7869.34,526.4161924634,1388
7171,南京农业大学,10307,2015,理科,江苏,南京农业大学,77,65.37,0,6508832,7960,817.6924623116,1388
7191,南京农业大学,10307,2014,文科,江苏,南京农业大学,6,63.59,0,5916175,7939.49,745.1580643089,1388
7222,南京大学,10284,2013,文科,江苏,南京大学,19,45.01,0.1778588808,5405822,7919.98,682.555006452,1380
7225,南京大学,10284,2014,理科,江苏,南京大学,65,78.71,0.2029220779,5916175,7939.49,745.1580643089,1380
7235,南京大学,10284,2012,理科,江苏,南京大学,46,42.9,0.16918429,4911027,7898.8006682342,621.7433767825,1380
7238,南京大学,10284,2015,文科,江苏,南京大学,27,78.3,0.1950078003,6508832,7960,817.6924623116,1380
7240,南京大学,10284,2010,文科,江苏,南京大学,17,43.99,0.1555555556,3445730,7810.269,441.1794267265,1380
7252,南京大学,10284,2010,理科,江苏,南京大学,42,43.99,0.1555555556,3445730,7810.269,441.1794267265,1380
7264,南京大学,10284,2011,文科,江苏,南京大学,18,42.47,0.1550607287,4142548,7869.34,526.4161924634,1380
7278,南京大学,10284,2013,理科,江苏,南京大学,58,45.01,0.1778588808,5405822,7919.98,682.555006452,1380
7287,南京大学,10284,2014,文科,江苏,南京大学,24,78.71,0.2029220779,5916175,7939.49,745.1580643089,1380
7299,南京大学,10284,2012,文科,江苏,南京大学,16,42.9,0.16918429,4911027,7898.8006682342,621.7433767825,1380
7319,南京大学,10284,2015,理科,江苏,南京大学,75,78.3,0.1950078003,6508832,7960,817.6924623116,1380
7332,南京大学,10284,2011,理科,江苏,南京大学,47,42.47,0.1550607287,4142548,7869.34,526.4161924634,1380
7366,南京工业大学,10291,2015,理科,江苏,南京工业大学,30,63.14,0,6508832,7960,817.6924623116,1345
7367,南京工业大学,10291,2013,理科,江苏,南京工业大学,30,4.46,0.0230170316,5405822,7919.98,682.555006452,1345
7368,南京工业大学,10291,2014,理科,江苏,南京工业大学,32,61.94,0,5916175,7939.49,745.1580643089,1345
7372,南京工业大学,10291,2011,理科,江苏,南京工业大学,40,4.97,0,4142548,7869.34,526.4161924634,1345
7374,南京工业大学,10291,2014,文科,江苏,南京工业大学,10,61.94,0,5916175,7939.49,745.1580643089,1345
7387,南京工业大学,10291,2012,文科,江苏,南京工业大学,9,4.77,0.0241087613,4911027,7898.8006682342,621.7433767825,1345
7394,南京工业大学,10291,2013,文科,江苏,南京工业大学,10,4.46,0.0230170316,5405822,7919.98,682.555006452,1345
7412,南京工业大学,10291,2015,文科,江苏,南京工业大学,10,63.14,0,6508832,7960,817.6924623116,1345
7427,南京工业大学,10291,2012,理科,江苏,南京工业大学,31,4.77,0.0241087613,4911027,7898.8006682342,621.7433767825,1345
7440,南京工业大学,10291,2010,理科,江苏,南京工业大学,40,5.43,0,3445730,7810.269,441.1794267265,1345
7466,南京师范大学,10319,2014,理科,江苏,南京师范大学,2,63.57,0.0801948052,5916175,7939.49,745.1580643089,1379
7467,南京师范大学,10319,2015,理科,江苏,南京师范大学,5,65.1,0.063650546,6508832,7960,817.6924623116,1379
7470,南京林业大学,10298,2015,文科,江苏,南京林业大学,30,62.41,0,6508832,7960,817.6924623116,1386
7471,南京林业大学,10298,2015,理科,江苏,南京林业大学,80,62.41,0,6508832,7960,817.6924623116,1386
7474,南京理工大学,10288,2011,理科,江苏,南京理工大学,41,10.68,0.0258704453,4142548,7869.34,526.4161924634,1387
7477,南京理工大学,10288,2015,理科,江苏,南京理工大学,55,65.22,0.0321372855,6508832,7960,817.6924623116,1387
7478,南京理工大学,10288,2013,理科,江苏,南京理工大学,47,9.7,0,5405822,7919.98,682.555006452,1387
7481,南京理工大学,10288,2012,理科,江苏,南京理工大学,43,9.85,0,4911027,7898.8006682342,621.7433767825,1387
7482,南京理工大学,10288,2014,理科,江苏,南京理工大学,52,63.89,0,5916175,7939.49,745.1580643089,1387
7495,南京理工大学,10288,2010,理科,江苏,南京理工大学,42,11.48,0,3445730,7810.269,441.1794267265,1387
7510,南京航空航天大学,10287,2013,理科,江苏,南京航空航天大学,64,10.13,0,5405822,7919.98,682.555006452,1383
7514,南京航空航天大学,10287,2015,理科,江苏,南京航空航天大学,67,64.85,0.0360374415,6508832,7960,817.6924623116,1383
7515,南京航空航天大学,10287,2012,理科,江苏,南京航空航天大学,54,9.3,0,4911027,7898.8006682342,621.7433767825,1383
7524,南京航空航天大学,10287,2014,理科,江苏,南京航空航天大学,64,63.96,0,5916175,7939.49,745.1580643089,1383
7529,南京航空航天大学,10287,2011,理科,江苏,南京航空航天大学,42,10.46,0,4142548,7869.34,526.4161924634,1383
7540,南京航空航天大学,10287,2010,理科,江苏,南京航空航天大学,40,11.01,0.0267489712,3445730,7810.269,441.1794267265,1383
7546,南京邮电大学,10293,2011,文科,江苏,南京邮电大学,4,1.45,0,4142548,7869.34,526.4161924634,1384
7547,南京邮电大学,10293,2012,理科,江苏,南京邮电大学,46,1.76,0,4911027,7898.8006682342,621.7433767825,1384
7550,南京邮电大学,10293,2013,文科,江苏,南京邮电大学,23,1.81,0,5405822,7919.98,682.555006452,1384
7559,南京邮电大学,10293,2014,文科,江苏,南京邮电大学,28,60.7,0,5916175,7939.49,745.1580643089,1384
7573,南京邮电大学,10293,2015,理科,江苏,南京邮电大学,109,62.12,0,6508832,7960,817.6924623116,1384
7585,南京邮电大学,10293,2010,理科,江苏,南京邮电大学,47,1.48,0,3445730,7810.269,441.1794267265,1384
7588,南京邮电大学,10293,2011,理科,江苏,南京邮电大学,46,1.45,0,4142548,7869.34,526.4161924634,1384
7592,南京邮电大学,10293,2010,文科,江苏,南京邮电大学,3,1.48,0,3445730,7810.269,441.1794267265,1384
7613,南京邮电大学,10293,2013,理科,江苏,南京邮电大学,107,1.81,0,5405822,7919.98,682.555006452,1384
7615,南京邮电大学,10293,2015,文科,江苏,南京邮电大学,31,62.12,0,6508832,7960,817.6924623116,1384
7628,南京邮电大学,10293,2012,文科,江苏,南京邮电大学,4,1.76,0,4911027,7898.8006682342,621.7433767825,1384
7636,南京邮电大学,10293,2014,理科,江苏,南京邮电大学,104,60.7,0,5916175,7939.49,745.1580643089,1384
7690,南华大学,10555,2014,理科,湖南,南华大学,100,60.55,0,2450167,6690.6,366.2103548262,530
7692,南华大学,10555,2015,理科,湖南,南华大学,180,61.78,0,2704846,6737,401.4911681757,530
7694,南开大学,10055,2013,理科,天津,南开大学,33,27.91,0.1571776156,1289388,1413.15,912.4211867105,2090
7698,南开大学,10055,2011,文科,天津,南开大学,11,29.16,0.1732793522,922446,1299.29,709.9615944093,2090
7705,南开大学,10055,2014,文科,天津,南开大学,19,71.96,0.1785714286,1437016,1472.21,976.0944430482,2090
7718,南开大学,10055,2012,文科,天津,南开大学,12,27.84,0.1522960725,1130728,1354.58,834.7443488018,2090
7727,南开大学,10055,2014,理科,天津,南开大学,38,71.96,0.1785714286,1437016,1472.21,976.0944430482,2090
7728,南开大学,10055,2010,理科,天津,南开大学,28,30.09,0.1600823045,752185,1228.16,612.448703752,2090
7734,南开大学,10055,2013,文科,天津,南开大学,18,27.91,0.1571776156,1289388,1413.15,912.4211867105,2090
7738,南开大学,10055,2011,理科,天津,南开大学,28,29.16,0.1732793522,922446,1299.29,709.9615944093,2090
7750,南开大学,10055,2012,理科,天津,南开大学,31,27.84,0.1522960725,1130728,1354.58,834.7443488018,2090
7754,南开大学,10055,2015,理科,天津,南开大学,53,72.67,0.1716068643,1572247,1517,1036.418589321,2090
