"","Year","University_Name_Location","Province","Topic","Plan_Number","GDP_Per_Person","X1A_Number","Level"
"751",2013,"南京信息工程大学","江苏","文科",7,682.555006452037,12924,"K"
"752",2013,"中国农业大学","北京","文科",6,864.031314937418,12924,"K"
"753",2013,"海南大学","海南","文科",43,322.095764480289,12924,"K"
"754",2013,"中国政法大学","北京","文科",55,864.031314937418,12924,"K"
"755",2013,"四川大学","四川","文科",16,295.594462742379,12924,"I"
"756",2013,"华北电力大学(保定)","河北","文科",6,364.665159979197,12924,"K"
"757",2013,"北京工业大学","北京","文科",6,864.031314937418,12924,"K"
"758",2013,"华中师范大学","湖北","文科",39,385.022495241391,12924,"J"
"759",2013,"贵州大学","贵州","文科",6,196.672282703849,12924,"K"
"760",2013,"哈尔滨工业大学","黑龙江","文科",6,357.105820492222,12924,"K"
"761",2013,"东北财经大学","辽宁","文科",29,566.106858054226,12924,"K"
"762",2013,"北京林业大学","北京","文科",14,864.031314937418,12924,"K"
"763",2013,"郑州大学","河南","文科",20,314.678722544705,12924,"K"
"764",2013,"中国石油大学(北京)","北京","文科",4,864.031314937418,12924,"K"
"765",2013,"中国海洋大学","山东","文科",27,516.405899098284,12924,"J"
"766",2013,"西安外国语大学","陕西","文科",19,385.123367972289,12924,"K"
"767",2013,"北京语言大学","北京","文科",19,864.031314937418,12924,"J"
"768",2013,"暨南大学","广东","文科",596,538.681517840287,12924,"I"
"769",2013,"合肥工业大学","安徽","文科",2,287.442384769539,12924,"K"
"770",2013,"辽宁大学","辽宁","文科",50,566.106858054226,12924,"K"
"771",2013,"东北农业大学","黑龙江","文科",21,357.105820492222,12924,"K"
"772",2013,"华中科技大学","湖北","文科",23,385.022495241391,12924,"I"
"773",2013,"西南大学","重庆","文科",13,387.422750424448,12924,"K"
"774",2013,"重庆大学","重庆","文科",11,387.422750424448,12924,"J"
"775",2013,"北京交通大学","北京","文科",6,864.031314937418,12924,"K"
"776",2013,"中国传媒大学","北京","文科",18,864.031314937418,12924,"I"
"777",2013,"武汉理工大学","湖北","文科",21,385.022495241391,12924,"K"
"778",2013,"兰州大学","甘肃","文科",31,219.208162790247,12924,"K"
"779",2013,"南方医科大学","广东","文科",58,538.681517840287,12924,"K"
"780",2013,"西南财经大学","四川","文科",27,295.594462742379,12924,"J"
"781",2013,"西北农林科技大学","陕西","文科",2,385.123367972289,12924,"K"
"782",2013,"华南农业大学","广东","文科",1080,538.681517840287,12924,"K"
"783",2013,"湘潭大学","湖南","文科",25,333.701816407162,12924,"K"
"784",2013,"华南理工大学","广东","文科",238,538.681517840287,12924,"J"
"785",2013,"延边大学","吉林","文科",4,434.091041303083,12924,"K"
"786",2013,"中南大学","湖南","文科",27,333.701816407162,12924,"J"
"787",2013,"苏州大学","江苏","文科",10,682.555006452037,12924,"J"
"788",2013,"吉林大学","吉林","文科",8,434.091041303083,12924,"J"
"789",2013,"江南大学","江苏","文科",5,682.555006452037,12924,"K"
"790",2013,"东北师范大学","吉林","文科",13,434.091041303083,12924,"K"
"791",2013,"汕头大学","广东","文科",305,538.681517840287,12924,"K"
"792",2013,"中南财经政法大学","湖北","文科",110,385.022495241391,12924,"J"
"793",2013,"大连海事大学","辽宁","文科",16,566.106858054226,12924,"K"
"794",2013,"浙江大学","浙江","文科",17,632.925506664232,12924,"F"
"795",2013,"华南师范大学","广东","文科",1386,538.681517840287,12924,"K"
"796",2013,"福州大学","福建","文科",6,525.661152614728,12924,"K"
"797",2013,"湖南大学","湖南","文科",25,333.701816407162,12924,"J"
"798",2013,"安徽大学","安徽","文科",15,287.442384769539,12924,"K"
"799",2013,"厦门大学","福建","文科",27,525.661152614728,12924,"H"
"800",2013,"西北工业大学","陕西","文科",4,385.123367972289,12924,"K"
"801",2013,"广东外语外语大学","广东","文科",1971,538.681517840287,12924,"K"
"802",2013,"天津财经大学","天津","文科",19,912.42118671054,12924,"K"
"803",2013,"山东大学","山东","文科",28,516.405899098284,12924,"J"
"804",2013,"西南政法大学","重庆","文科",69,387.422750424448,12924,"J"
"805",2013,"华中农业大学","湖北","文科",12,385.022495241391,12924,"K"
"806",2013,"中国地质大学(武汉)","湖北","文科",15,385.022495241391,12924,"K"
"807",2013,"华侨大学","福建","文科",55,525.661152614728,12924,"K"
"808",2013,"南京邮电大学","江苏","文科",23,682.555006452037,12924,"K"
"809",2013,"陕西师范大学","陕西","文科",25,385.123367972289,12924,"K"
"810",2013,"山东大学威海分校","山东","文科",22,516.405899098284,12924,"K"
"811",2013,"西北大学","陕西","文科",2,385.123367972289,12924,"K"
"812",2013,"广州中医药大学","广东","文科",681,538.681517840287,12924,"K"
"813",2013,"西安交通大学","陕西","文科",2,385.123367972289,12924,"J"
"814",2013,"北京科技大学","北京","理科",56,864.031314937418,40420,"J"
"815",2013,"上海交通大学医学","上海","理科",8,847.818251324341,40420,"E"
"816",2013,"北京大学医学部","北京","理科",18,864.031314937418,40420,"D"
"817",2013,"上海理工大学","上海","理科",69,847.818251324341,40420,"K"
"818",2013,"清华大学","北京","理科",63,864.031314937418,40420,"C"
"819",2013,"东华大学","上海","理科",37,847.818251324341,40420,"K"
"820",2013,"北京邮电大学","北京","理科",101,864.031314937418,40420,"I"
"821",2013,"华北电力大学(北京)","北京","理科",86,864.031314937418,40420,"K"
"822",2013,"中国传媒大学","北京","理科",26,864.031314937418,40420,"I"
"823",2013,"同济大学","上海","理科",98,847.818251324341,40420,"G"
"824",2013,"西南交通大学","四川","理科",112,295.594462742379,40420,"K"
"825",2013,"上海交通大学","上海","理科",43,847.818251324341,40420,"D"
"826",2013,"上海财经大学","上海","理科",32,847.818251324341,40420,"H"
"827",2013,"中国政法大学","北京","理科",42,864.031314937418,40420,"H"
"828",2013,"中国地质大学(北京)","北京","理科",34,864.031314937418,40420,"K"
"829",2013,"华东政法大学","上海","理科",34,847.818251324341,40420,"K"
"830",2013,"天津财经大学","天津","理科",26,912.42118671054,40420,"K"
"831",2013,"安徽大学","安徽","理科",20,287.442384769539,40420,"K"
"832",2013,"四川农业大学","四川","理科",20,295.594462742379,40420,"K"
"833",2013,"合肥工业大学","安徽","理科",67,287.442384769539,40420,"K"
"834",2013,"合肥工业大学(宣城校区)","安徽","理科",80,287.442384769539,40420,"K"
"835",2013,"中央民族大学","北京","理科",9,864.031314937418,40420,"K"
"836",2013,"中国石油大学(北京)","北京","理科",19,864.031314937418,40420,"K"
"837",2013,"华南理工大学","广东","理科",2662,538.681517840287,40420,"I"
"838",2013,"山东大学","山东","理科",104,516.405899098284,40420,"J"
"839",2013,"北京化工大学","北京","理科",59,864.031314937418,40420,"K"
"840",2013,"华南农业大学","广东","理科",5622,538.681517840287,40420,"K"
"841",2013,"暨南大学","广东","理科",1418,538.681517840287,40420,"J"
"842",2013,"东北师范大学","吉林","理科",22,434.091041303083,40420,"K"
"843",2013,"北京理工大学","北京","理科",74,864.031314937418,40420,"I"
"844",2013,"广西大学","广西","理科",7,278.408799658266,40420,"K"
"845",2013,"复旦大学","上海","理科",26,847.818251324341,40420,"D"
"846",2013,"汕头大学（汕头大学医学）","广东","理科",242,538.681517840287,40420,"J"
"847",2013,"广东工业大学","广东","理科",4949,538.681517840287,40420,"K"
"848",2013,"南京信息工程大学","江苏","理科",11,682.555006452037,40420,"K"
"849",2013,"中国矿业大学","江苏","理科",94,682.555006452037,40420,"K"
"850",2013,"电子科技大学(沙河校区)","四川","理科",30,295.594462742379,40420,"K"
"851",2013,"华东师范大学","上海","理科",20,847.818251324341,40420,"J"
"852",2013,"上海外国语大学","上海","理科",8,847.818251324341,40420,"H"
"853",2013,"北京交通大学","北京","理科",88,864.031314937418,40420,"J"
"854",2013,"南京工业大学","江苏","理科",30,682.555006452037,40420,"K"
"855",2013,"南京农业大学","江苏","理科",83,682.555006452037,40420,"K"
"856",2013,"南开大学","天津","理科",33,912.42118671054,40420,"G"
"857",2013,"哈尔滨工业大学(威海)","山东","理科",30,516.405899098284,40420,"J"
"858",2013,"北京体育大学","北京","理科",16,864.031314937418,40420,"K"
"859",2013,"北京航空航天大学","北京","理科",55,864.031314937418,40420,"G"
"860",2013,"新疆大学","新疆","理科",4,336.141939644748,40420,"K"
"861",2013,"中国人民大学","北京","理科",38,864.031314937418,40420,"E"
"862",2013,"中国人民大学(苏州校区)","江苏","理科",6,682.555006452037,40420,"H"
"863",2013,"上海大学","上海","理科",40,847.818251324341,40420,"J"
"864",2013,"河海大学","江苏","理科",102,682.555006452037,40420,"K"
"865",2013,"南京航空航天大学","江苏","理科",64,682.555006452037,40420,"J"
"866",2013,"华东理工大学","上海","理科",36,847.818251324341,40420,"J"
"867",2013,"北京大学","北京","理科",18,864.031314937418,40420,"C"
"868",2013,"南京大学","江苏","理科",58,682.555006452037,40420,"F"
"869",2013,"深圳大学","广东","理科",620,538.681517840287,40420,"K"
"870",2013,"北京第二外国语学院","北京","理科",18,864.031314937418,40420,"J"
"871",2013,"北京工业大学","北京","理科",12,864.031314937418,40420,"J"
"872",2013,"北京邮电大学(宏福校区)","北京","理科",24,864.031314937418,40420,"K"
"873",2013,"南京理工大学","江苏","理科",47,682.555006452037,40420,"J"
"874",2013,"中国矿业大学(北京)","北京","理科",10,864.031314937418,40420,"K"
"875",2013,"南昌大学","江西","理科",42,287.501669929704,40420,"K"
"876",2013,"华南师范大学","广东","理科",1838,538.681517840287,40420,"K"
"877",2013,"中国药科大学","江苏","理科",24,682.555006452037,40420,"K"
"878",2013,"东北大学秦皇岛分校","河北","理科",60,364.665159979197,40420,"K"
"879",2013,"广东外语外贸大学","广东","理科",1821,538.681517840287,40420,"J"
"880",2013,"燕山大学","河北","理科",5,364.665159979197,40420,"K"
"881",2013,"河北工业大学","河北","理科",20,364.665159979197,40420,"K"
"882",2013,"郑州大学","河南","理科",60,314.678722544705,40420,"K"
"883",2013,"复旦大学医学","上海","理科",15,847.818251324341,40420,"E"
"884",2013,"浙江大学","浙江","理科",88,632.925506664232,40420,"E"
"885",2013,"温州医科大学","浙江","理科",15,632.925506664232,40420,"K"
"886",2013,"广西医科大学","广西","理科",10,278.408799658266,40420,"K"
"887",2013,"北京中医药大学","北京","理科",10,864.031314937418,40420,"I"
"888",2013,"海南大学","海南","理科",119,322.095764480289,40420,"K"
"889",2013,"华中科技大学","湖北","理科",170,385.022495241391,40420,"I"
"890",2013,"北京林业大学","北京","理科",87,864.031314937418,40420,"K"
"891",2013,"华中师范大学","湖北","理科",54,385.022495241391,40420,"K"
"892",2013,"对外经济贸易大学","北京","理科",38,864.031314937418,40420,"H"
"893",2013,"中国农业大学","北京","理科",49,864.031314937418,40420,"J"
"894",2013,"北京外国语大学","北京","理科",8,864.031314937418,40420,"H"
"895",2013,"武汉理工大学","湖北","理科",237,385.022495241391,40420,"J"
"896",2013,"江苏大学","江苏","理科",40,682.555006452037,40420,"K"
"897",2013,"内蒙古大学","内蒙古","理科",7,637.812719641746,40420,"K"
"898",2013,"东南大学","江苏","理科",65,682.555006452037,40420,"I"
"899",2013,"江南大学","江苏","理科",46,682.555006452037,40420,"K"
"900",2013,"苏州大学","江苏","理科",33,682.555006452037,40420,"K"
"901",2013,"中南财经政法大学","湖北","理科",136,385.022495241391,40420,"J"
"902",2013,"武汉大学","湖北","理科",202,385.022495241391,40420,"I"
"903",2013,"华中农业大学","湖北","理科",38,385.022495241391,40420,"K"
"904",2013,"湖南师范大学","湖南","理科",24,333.701816407162,40420,"K"
"905",2013,"湖南大学","湖南","理科",176,333.701816407162,40420,"J"
"906",2013,"中央财经大学","北京","理科",72,864.031314937418,40420,"H"
"907",2013,"吉林大学","吉林","理科",152,434.091041303083,40420,"J"
"908",2013,"延边大学","吉林","理科",6,434.091041303083,40420,"K"
"909",2013,"湘潭大学","湖南","理科",33,333.701816407162,40420,"K"
"910",2013,"中南大学","湖南","理科",293,333.701816407162,40420,"J"
"911",2013,"湖南中医药大学","湖南","理科",10,333.701816407162,40420,"K"
"912",2013,"西南财经大学","四川","理科",63,295.594462742379,40420,"J"
"913",2013,"兰州大学","甘肃","理科",65,219.208162790247,40420,"K"
"914",2013,"厦门大学","福建","理科",111,525.661152614728,40420,"I"
"915",2013,"华侨大学","福建","理科",165,525.661152614728,40420,"K"
"916",2013,"南京邮电大学","江苏","理科",107,682.555006452037,40420,"K"
"917",2013,"四川大学","四川","理科",94,295.594462742379,40420,"J"
"918",2013,"福州大学","福建","理科",16,525.661152614728,40420,"K"
"919",2013,"华北电力大学(保定)","河北","理科",79,364.665159979197,40420,"K"
"920",2013,"电子科技大学","四川","理科",150,295.594462742379,40420,"J"
"921",2013,"贵州大学","贵州","理科",14,196.672282703849,40420,"K"
"922",2013,"天津大学","天津","理科",45,912.42118671054,40420,"I"
"923",2013,"东北大学","辽宁","理科",119,566.106858054226,40420,"K"
"924",2013,"大连理工大学","辽宁","理科",42,566.106858054226,40420,"J"
"925",2013,"辽宁工程技术大学","辽宁","理科",23,566.106858054226,40420,"K"
"926",2013,"辽宁大学","辽宁","理科",18,566.106858054226,40420,"K"
"927",2013,"安徽医科大学","安徽","理科",8,287.442384769539,40420,"K"
"928",2013,"沈阳药科大学","辽宁","理科",12,566.106858054226,40420,"K"
"929",2013,"东北财经大学","辽宁","理科",31,566.106858054226,40420,"K"
"930",2013,"中国医科大学","辽宁","理科",47,566.106858054226,40420,"K"
"931",2013,"中国科学技术大学","安徽","理科",38,287.442384769539,40420,"F"
"932",2013,"大连海事大学","辽宁","理科",100,566.106858054226,40420,"K"
"933",2013,"大连理工大学盘锦校区","辽宁","理科",13,566.106858054226,40420,"K"
"934",2013,"山东大学威海分校","山东","理科",48,516.405899098284,40420,"K"
"935",2013,"中国海洋大学","山东","理科",111,516.405899098284,40420,"K"
"936",2013,"中国地质大学(武汉)","湖北","理科",84,385.022495241391,40420,"K"
"937",2013,"重庆大学","重庆","理科",109,387.422750424448,40420,"J"
"938",2013,"西南政法大学","重庆","理科",63,387.422750424448,40420,"K"
"939",2013,"西南大学","重庆","理科",45,387.422750424448,40420,"K"
"940",2013,"中国石油大学(华东)","山东","理科",48,516.405899098284,40420,"K"
"941",2013,"太原理工大学","山西","理科",30,335.458329525345,40420,"K"
"942",2013,"西安外国语大学","陕西","理科",6,385.123367972289,40420,"K"
"943",2013,"西安建筑科技大学","陕西","理科",5,385.123367972289,40420,"J"
"944",2013,"长安大学","陕西","理科",50,385.123367972289,40420,"K"
"945",2013,"西北大学","陕西","理科",4,385.123367972289,40420,"K"
"946",2013,"中山大学","广东","理科",2710,538.681517840287,40420,"I"
"947",2013,"广州大学","广东","理科",767,538.681517840287,40420,"K"
"948",2013,"陕西师范大学","陕西","理科",68,385.123367972289,40420,"K"
"949",2013,"汕头大学","广东","理科",664,538.681517840287,40420,"K"
"950",2013,"西安交通大学","陕西","理科",38,385.123367972289,40420,"I"
"951",2013,"陕西科技大学","陕西","理科",6,385.123367972289,40420,"K"
"952",2013,"西北工业大学","陕西","理科",30,385.123367972289,40420,"J"
"953",2013,"西北农林科技大学","陕西","理科",16,385.123367972289,40420,"K"
"954",2013,"西安电子科技大学","陕西","理科",110,385.123367972289,40420,"K"
"955",2013,"西安理工大学","陕西","理科",45,385.123367972289,40420,"K"
"956",2013,"石家庄铁道大学","河北","理科",5,364.665159979197,40420,"K"
"957",2013,"东北石油大学","黑龙江","理科",60,357.105820492222,40420,"K"
"958",2013,"南方医科大学","广东","理科",1262,538.681517840287,40420,"K"
"959",2013,"广州医科大学","广东","理科",441,538.681517840287,40420,"K"
"960",2013,"哈尔滨医科大学","黑龙江","理科",18,357.105820492222,40420,"K"
"961",2013,"广州中医药大学","广东","理科",1322,538.681517840287,40420,"K"
"962",2013,"东北农业大学","黑龙江","理科",79,357.105820492222,40420,"K"
"963",2013,"哈尔滨工程大学","黑龙江","理科",33,357.105820492222,40420,"K"
"964",2013,"东北林业大学","黑龙江","理科",26,357.105820492222,40420,"K"
"965",2013,"石家庄铁道大学","黑龙江","理科",5,357.105820492222,40420,"K"
"966",2013,"哈尔滨工业大学","黑龙江","理科",74,357.105820492222,40420,"I"
"967",2014,"上海财经大学","上海","文科",16,894.442167153179,14000,"H"
"968",2014,"延边大学","吉林","文科",4,471.833473873979,14000,"K"
"969",2014,"广东工业大学","广东","文科",1135,584.02827884254,14000,"K"
"970",2014,"华北电力大学(北京)","北京","文科",10,922.09948931341,14000,"K"
"971",2014,"复旦大学","上海","文科",21,894.442167153179,14000,"D"
"972",2014,"北京交通大学","北京","文科",6,922.09948931341,14000,"J"
"973",2014,"上海海洋大学","上海","文科",26,894.442167153179,14000,"K"
"974",2014,"广州中医药大学","广东","文科",409,584.02827884254,14000,"K"
"975",2014,"上海大学","上海","文科",2,894.442167153179,14000,"I"
"976",2014,"江西财经大学","江西","文科",47,317.072631381091,14000,"K"
"977",2014,"北京工业大学","北京","文科",4,922.09948931341,14000,"J"
"978",2014,"苏州大学","江苏","文科",11,745.158064308917,14000,"J"
"979",2014,"暨南大学","广东","文科",606,584.02827884254,14000,"I"
"980",2014,"安徽大学","安徽","文科",15,315.7462934094,14000,"K"
"981",2014,"北京语言大学","北京","文科",16,922.09948931341,14000,"J"
"982",2014,"南方医科大学","广东","文科",38,584.02827884254,14000,"K"
"983",2014,"北京外国语大学","北京","文科",7,922.09948931341,14000,"F"
"984",2014,"浙江理工大学","浙江","文科",20,683.311931611495,14000,"K"
"985",2014,"内蒙古大学","内蒙古","文科",1,673.939486148758,14000,"K"
"986",2014,"东北师范大学","吉林","文科",13,471.833473873979,14000,"K"
"987",2014,"北京化工大学","北京","文科",13,922.09948931341,14000,"K"
"988",2014,"中国石油大学(北京)","北京","文科",4,922.09948931341,14000,"K"
"989",2014,"南京大学","江苏","文科",24,745.158064308917,14000,"F"
"990",2014,"中央财经大学","北京","文科",26,922.09948931341,14000,"I"
"991",2014,"中国药科大学","江苏","文科",2,745.158064308917,14000,"K"
"992",2014,"清华大学","北京","文科",4,922.09948931341,14000,"A"
"993",2014,"郑州大学","河南","文科",16,341.59847450695,14000,"K"
"994",2014,"中国农业大学","北京","文科",5,922.09948931341,14000,"K"
"995",2014,"上海外国语大学","上海","文科",8,894.442167153179,14000,"H"
"996",2014,"华东政法大学","上海","文科",22,894.442167153179,14000,"J"
"997",2014,"中国政法大学","北京","文科",55,922.09948931341,14000,"I"
"998",2014,"南京信息工程大学","江苏","文科",3,745.158064308917,14000,"K"
"999",2014,"四川大学","四川","文科",17,323.927100037005,14000,"I"
"1000",2014,"中国地质大学(武汉)","湖北","文科",15,425.392136575272,14000,"K"
"1001",2014,"江南大学","江苏","文科",5,745.158064308917,14000,"K"
"1002",2014,"西南政法大学(中外合作办学专业)","四川","文科",4,323.927100037005,14000,"J"
"1003",2014,"北京体育大学","北京","文科",9,922.09948931341,14000,"K"
"1004",2014,"中山大学","广东","文科",856,584.02827884254,14000,"H"
"1005",2014,"武汉理工大学","湖北","文科",20,425.392136575272,14000,"K"
"1006",2014,"中南财经政法大学","湖北","文科",118,425.392136575272,14000,"I"
"1007",2014,"华中师范大学","湖北","文科",31,425.392136575272,14000,"J"
"1008",2014,"吉林大学","吉林","文科",24,471.833473873979,14000,"J"
"1009",2014,"深圳大学","广东","文科",289,584.02827884254,14000,"J"
"1010",2014,"北京大学","北京","文科",20,922.09948931341,14000,"C"
"1011",2014,"华东师范大学","上海","文科",9,894.442167153179,14000,"H"
"1012",2014,"天津财经大学","天津","文科",16,976.094443048206,14000,"K"
"1013",2014,"中南大学","湖南","文科",36,366.210354826174,14000,"J"
"1014",2014,"湘潭大学","湖南","文科",20,366.210354826174,14000,"K"
"1015",2014,"湖南大学","湖南","文科",29,366.210354826174,14000,"J"
"1016",2014,"中国传媒大学","北京","文科",17,922.09948931341,14000,"I"
"1017",2014,"兰州大学","甘肃","文科",27,242.741017279973,14000,"K"
"1018",2014,"中南林业科技大学","湖南","文科",6,366.210354826174,14000,"K"
"1019",2014,"对外经济贸易大学","北京","文科",36,922.09948931341,14000,"H"
"1020",2014,"华侨大学","福建","文科",58,576.567037625861,14000,"K"
"1021",2014,"山东大学威海分校","山东","文科",22,561.822037337454,14000,"K"
"1022",2014,"西南财经大学","四川","文科",32,323.927100037005,14000,"I"
"1023",2014,"北京第二外国语学院","北京","文科",13,922.09948931341,14000,"K"
"1024",2014,"厦门大学(中外合作办学专业)","福建","文科",10,576.567037625861,14000,"J"
"1025",2014,"中国人民大学","北京","文科",38,922.09948931341,14000,"E"
"1026",2014,"中国海洋大学","山东","文科",27,561.822037337454,14000,"J"
"1027",2014,"海南大学","海南","文科",34,351.449825752837,14000,"K"
"1028",2014,"北京林业大学","北京","文科",19,922.09948931341,14000,"K"
"1029",2014,"武汉大学","湖北","文科",46,425.392136575272,14000,"H"
"1030",2014,"辽宁大学","辽宁","文科",50,616.802961275626,14000,"K"
"1031",2014,"华北电力大学(保定)","河北","文科",6,385.966388502866,14000,"K"
"1032",2014,"合肥工业大学","安徽","文科",2,315.7462934094,14000,"K"
"1033",2014,"华南理工大学","广东","文科",193,584.02827884254,14000,"I"
"1034",2014,"华南农业大学","广东","文科",1142,584.02827884254,14000,"K"
"1035",2014,"浙江大学","浙江","文科",32,683.311931611495,14000,"F"
"1036",2014,"大连海事大学","辽宁","文科",16,616.802961275626,14000,"K"
"1037",2014,"华中农业大学","湖北","文科",12,425.392136575272,14000,"K"
"1038",2014,"华中科技大学","湖北","文科",21,425.392136575272,14000,"I"
"1039",2014,"华南师范大学","广东","文科",1280,584.02827884254,14000,"K"
"1040",2014,"广州大学","广东","文科",459,584.02827884254,14000,"K"
"1041",2014,"西南政法大学(中外合作办学专业)","重庆","文科",4,426.151178451178,14000,"J"
"1042",2014,"西南大学","重庆","文科",12,426.151178451178,14000,"K"
"1043",2014,"西南交通大学","四川","文科",14,323.927100037005,14000,"K"
"1044",2014,"重庆大学","重庆","文科",10,426.151178451178,14000,"J"
"1045",2014,"广州医科大学","广东","文科",324,584.02827884254,14000,"K"
"1046",2014,"湖南师范大学","湖南","文科",31,366.210354826174,14000,"K"
"1047",2014,"汕头大学","广东","文科",297,584.02827884254,14000,"K"
"1048",2014,"上海海事大学","上海","文科",33,894.442167153179,14000,"K"
"1049",2014,"西安交通大学","陕西","文科",2,426.280818278427,14000,"I"
"1050",2014,"南开大学","天津","文科",19,976.094443048206,14000,"H"
"1051",2014,"南昌大学","江西","文科",14,317.072631381091,14000,"K"
"1052",2014,"广东外语外贸大学","广东","文科",2086,584.02827884254,14000,"K"
"1053",2014,"广州医科大学","广东","文科",324,584.02827884254,14000,"K"
"1054",2014,"西安外国语大学","陕西","文科",13,426.280818278427,14000,"K"
"1055",2014,"陕西师范大学","陕西","文科",25,426.280818278427,14000,"K"
"1056",2014,"西北大学","陕西","文科",2,426.280818278427,14000,"K"
"1057",2014,"西北工业大学","陕西","文科",4,426.280818278427,14000,"K"
"1058",2014,"西南政法大学","重庆","文科",68,426.151178451178,14000,"J"
"1059",2014,"广西大学","广西","文科",6,304.683195592286,14000,"K"
"1060",2014,"西北农林科技大学","陕西","文科",2,426.280818278427,14000,"K"
"1061",2014,"中央民族大学","北京","文科",9,922.09948931341,14000,"J"
"1062",2014,"上海交通大学","上海","文科",1,894.442167153179,14000,"D"
"1063",2014,"福州大学","福建","文科",7,576.567037625861,14000,"K"
"1064",2014,"中国矿业大学","江苏","文科",8,745.158064308917,14000,"K"
"1065",2014,"山东大学","山东","文科",32,561.822037337454,14000,"J"
"1066",2014,"河海大学","江苏","文科",14,745.158064308917,14000,"K"
"1067",2014,"贵州大学","贵州","文科",6,228.620417906357,14000,"K"
"1068",2014,"哈尔滨工业大学","黑龙江","文科",6,375.041851150711,14000,"J"
"1069",2014,"东北林业大学","黑龙江","文科",4,375.041851150711,14000,"K"
"1070",2014,"东北农业大学","黑龙江","文科",12,375.041851150711,14000,"K"
"1071",2014,"厦门大学","福建","文科",18,576.567037625861,14000,"H"
"1072",2014,"哈尔滨医科大学","黑龙江","文科",12,375.041851150711,14000,"K"
"1073",2014,"中国人民大学(苏州校区)","江苏","文科",10,745.158064308917,14000,"I"
"1074",2014,"南京工业大学","江苏","文科",10,745.158064308917,14000,"K"
"1075",2014,"南京邮电大学","江苏","文科",28,745.158064308917,14000,"K"
"1076",2014,"北京理工大学","北京","文科",6,922.09948931341,14000,"I"
"1077",2014,"东北财经大学","辽宁","文科",29,616.802961275626,14000,"K"
"1078",2014,"南京农业大学","江苏","文科",6,745.158064308917,14000,"K"
"1079",2014,"上海交通大学","上海","理科",25,894.442167153179,43106,"D"
"1080",2014,"上海理工大学","上海","理科",59,894.442167153179,43106,"K"
"1081",2014,"上海财经大学","上海","理科",37,894.442167153179,43106,"G"
"1082",2014,"上海外国语大学","上海","理科",16,894.442167153179,43106,"K"
"1083",2014,"北京邮电大学","北京","理科",97,922.09948931341,43106,"K"
"1084",2014,"华东师范大学","上海","理科",18,894.442167153179,43106,"I"
"1085",2014,"复旦大学","上海","理科",28,894.442167153179,43106,"D"
"1086",2014,"上海海事大学","上海","理科",134,894.442167153179,43106,"K"
"1087",2014,"华南理工大学","广东","理科",2663,584.02827884254,43106,"I"
"1088",2014,"复旦大学医学","上海","理科",11,894.442167153179,43106,"F"
"1089",2014,"上海交通大学医学","上海","理科",7,894.442167153179,43106,"H"
"1090",2014,"西安交通大学","陕西","理科",40,426.280818278427,43106,"J"
"1091",2014,"上海海洋大学","上海","理科",81,894.442167153179,43106,"K"
"1092",2014,"广州中医药大学","广东","理科",1214,584.02827884254,43106,"K"
"1093",2014,"上海大学","上海","理科",23,894.442167153179,43106,"J"
"1094",2014,"北京外国语大学","北京","理科",8,922.09948931341,43106,"H"
"1095",2014,"同济大学","上海","理科",94,894.442167153179,43106,"G"
"1096",2014,"华东政法大学","上海","理科",30,894.442167153179,43106,"K"
"1097",2014,"长安大学","陕西","理科",70,426.280818278427,43106,"K"
"1098",2014,"广西大学","广西","理科",9,304.683195592286,43106,"K"
"1099",2014,"华东理工大学","上海","理科",36,894.442167153179,43106,"J"
"1100",2014,"新疆大学","新疆","理科",2,369.219626374597,43106,"K"
"1101",2014,"东华大学","上海","理科",32,894.442167153179,43106,"K"
"1102",2014,"西安外国语大学","陕西","理科",12,426.280818278427,43106,"K"
"1103",2014,"内蒙古大学","内蒙古","理科",6,673.939486148758,43106,"K"
"1104",2014,"哈尔滨工程大学","黑龙江","理科",33,375.041851150711,43106,"K"
"1105",2014,"中央民族大学","北京","理科",8,922.09948931341,43106,"K"
"1106",2014,"北京化工大学","北京","理科",59,922.09948931341,43106,"K"
"1107",2014,"中国传媒大学","北京","理科",25,922.09948931341,43106,"K"
"1108",2014,"北京大学","北京","理科",20,922.09948931341,43106,"C"
"1109",2014,"中国政法大学","北京","理科",42,922.09948931341,43106,"K"
"1110",2014,"北京第二外国语学院","北京","理科",18,922.09948931341,43106,"K"
"1111",2014,"中国农业大学","北京","理科",50,922.09948931341,43106,"J"
"1112",2014,"东北林业大学","黑龙江","理科",16,375.041851150711,43106,"K"
"1113",2014,"北京工业大学","北京","理科",11,922.09948931341,43106,"K"
"1114",2014,"东南大学","江苏","理科",62,745.158064308917,43106,"I"
"1115",2014,"中国矿业大学(北京)","北京","理科",17,922.09948931341,43106,"K"
"1116",2014,"汕头大学(汕头大学医)","广东","理科",242,584.02827884254,43106,"J"
"1117",2014,"吉林大学","吉林","理科",174,471.833473873979,43106,"J"
"1118",2014,"北京邮电大学(宏福校区)","北京","理科",26,922.09948931341,43106,"K"
"1119",2014,"南京航空航天大学","江苏","理科",64,745.158064308917,43106,"J"
"1120",2014,"北京交通大学","北京","理科",87,922.09948931341,43106,"J"
"1121",2014,"武汉大学","湖北","理科",208,425.392136575272,43106,"H"
"1122",2014,"南京信息工程大学","江苏","理科",15,745.158064308917,43106,"K"
