"","University_Name","UniversityNo","Year","Topic","X","Province","University_Name_Location","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person","X1A_Number","Ranking_Percentage","University_Name_Pinyin","Distance"
"8740","哈尔滨工业大学",19213,2013,"理科",817,"山东","哈尔滨工业大学(威海)",30,17062,25.8,0.0472019464720195,5001324,9684.87,72.7,516.405899098284,40420,0.422117763483424,"haerbingongyedaxue",3297
"8741","哈尔滨工业大学",19213,2013,"理科",817,"山东","哈尔滨工业大学(威海)",30,17062,25.8,0.0472019464720195,5001324,9684.87,72.7,516.405899098284,40420,0.422117763483424,"haerbingongyedaxue",3297
"8742","哈尔滨工业大学",19213,2013,"理科",817,"山东","哈尔滨工业大学(威海)",30,17062,25.8,0.0472019464720195,5001324,9684.87,72.7,516.405899098284,40420,0.422117763483424,"haerbingongyedaxue",3297
"8743","哈尔滨工业大学",19213,2012,"理科",573,"山东","哈尔滨工业大学(威海)",25,18600,27.27,0.0424773413897281,4536185,9637.27,69.2,470.691907563034,29207,0.636833635772246,"haerbingongyedaxue",3297
"8744","哈尔滨工业大学",19213,2012,"理科",573,"山东","哈尔滨工业大学(威海)",25,18600,27.27,0.0424773413897281,4536185,9637.27,69.2,470.691907563034,29207,0.636833635772246,"haerbingongyedaxue",3297
"8745","哈尔滨工业大学",19213,2012,"理科",573,"山东","哈尔滨工业大学(威海)",25,18600,27.27,0.0424773413897281,4536185,9637.27,69.2,470.691907563034,29207,0.636833635772246,"haerbingongyedaxue",3297
"8746","哈尔滨工业大学",19213,2013,"理科",817,"山东","哈尔滨工业大学(威海)",30,17062,25.8,0.0472019464720195,5001324,9684.87,72.7,516.405899098284,40420,0.422117763483424,"haerbingongyedaxue",3297
"8747","哈尔滨工业大学",19213,2012,"理科",573,"山东","哈尔滨工业大学(威海)",25,18600,27.27,0.0424773413897281,4536185,9637.27,69.2,470.691907563034,29207,0.636833635772246,"haerbingongyedaxue",3297
"8748","哈尔滨工业大学",19213,2014,"理科",1071,"山东","哈尔滨工业大学(威海)",35,21134,70.68,0.0909090909090909,5468433,9733.39,75.6,561.822037337454,43106,0.490279775437294,"haerbingongyedaxue",3297
"8749","哈尔滨工业大学",19213,2012,"理科",573,"山东","哈尔滨工业大学(威海)",25,18600,27.27,0.0424773413897281,4536185,9637.27,69.2,470.691907563034,29207,0.636833635772246,"haerbingongyedaxue",3297
"8750","哈尔滨工业大学",19213,2014,"理科",1071,"山东","哈尔滨工业大学(威海)",35,21134,70.68,0.0909090909090909,5468433,9733.39,75.6,561.822037337454,43106,0.490279775437294,"haerbingongyedaxue",3297
"8751","哈尔滨工业大学",19213,2014,"理科",1071,"山东","哈尔滨工业大学(威海)",35,21134,70.68,0.0909090909090909,5468433,9733.39,75.6,561.822037337454,43106,0.490279775437294,"haerbingongyedaxue",3297
"8752","哈尔滨工程大学",10217,2010,"理科",231,"黑龙江","哈尔滨工程大学",20,26000,10.44,NA,858700,3826.01,61.5,224.437468799088,29550,0.879864636209814,"haerbingongchengdaxue",3301
"8753","哈尔滨工程大学",10217,2014,"理科",1234,"黑龙江","哈尔滨工程大学",33,35645,63.22,NA,1438293,3835.02,75.6,375.041851150711,43106,0.82691504662924,"haerbingongchengdaxue",3301
"8754","哈尔滨工程大学",10217,2014,"理科",1234,"黑龙江","哈尔滨工程大学",33,35645,63.22,NA,1438293,3835.02,75.6,375.041851150711,43106,0.82691504662924,"haerbingongchengdaxue",3301
"8755","哈尔滨工程大学",10217,2010,"理科",231,"黑龙江","哈尔滨工程大学",20,26000,10.44,NA,858700,3826.01,61.5,224.437468799088,29550,0.879864636209814,"haerbingongchengdaxue",3301
"8756","哈尔滨工程大学",10217,2010,"理科",231,"黑龙江","哈尔滨工程大学",20,26000,10.44,NA,858700,3826.01,61.5,224.437468799088,29550,0.879864636209814,"haerbingongchengdaxue",3301
"8757","哈尔滨工程大学",10217,2010,"理科",231,"黑龙江","哈尔滨工程大学",20,26000,10.44,NA,858700,3826.01,61.5,224.437468799088,29550,0.879864636209814,"haerbingongchengdaxue",3301
"8758","哈尔滨工程大学",10217,2010,"理科",231,"黑龙江","哈尔滨工程大学",20,26000,10.44,NA,858700,3826.01,61.5,224.437468799088,29550,0.879864636209814,"haerbingongchengdaxue",3301
"8759","哈尔滨工程大学",10217,2010,"理科",231,"黑龙江","哈尔滨工程大学",20,26000,10.44,NA,858700,3826.01,61.5,224.437468799088,29550,0.879864636209814,"haerbingongchengdaxue",3301
"8760","哈尔滨工程大学",10217,2011,"理科",469,"黑龙江","哈尔滨工程大学",20,21667,9.83,NA,1036860,3833.35,65.5,270.484041373733,30392,0.712917873124506,"haerbingongchengdaxue",3301
"8761","哈尔滨工程大学",10217,2015,"理科",1553,"黑龙江","哈尔滨工程大学",40,28261,64.9,NA,1503938,3833,75.4,392.365770936603,51000,0.554137254901961,"haerbingongchengdaxue",3301
"8762","哈尔滨工程大学",10217,2015,"理科",1553,"黑龙江","哈尔滨工程大学",40,28261,64.9,NA,1503938,3833,75.4,392.365770936603,51000,0.554137254901961,"haerbingongchengdaxue",3301
"8763","哈尔滨工程大学",10217,2015,"理科",1553,"黑龙江","哈尔滨工程大学",40,28261,64.9,NA,1503938,3833,75.4,392.365770936603,51000,0.554137254901961,"haerbingongchengdaxue",3301
"8764","哈尔滨工程大学",10217,2011,"理科",469,"黑龙江","哈尔滨工程大学",20,21667,9.83,NA,1036860,3833.35,65.5,270.484041373733,30392,0.712917873124506,"haerbingongchengdaxue",3301
"8765","哈尔滨工程大学",10217,2011,"理科",469,"黑龙江","哈尔滨工程大学",20,21667,9.83,NA,1036860,3833.35,65.5,270.484041373733,30392,0.712917873124506,"haerbingongchengdaxue",3301
"8766","哈尔滨工程大学",10217,2011,"理科",469,"黑龙江","哈尔滨工程大学",20,21667,9.83,NA,1036860,3833.35,65.5,270.484041373733,30392,0.712917873124506,"haerbingongchengdaxue",3301
"8767","哈尔滨工程大学",10217,2011,"理科",469,"黑龙江","哈尔滨工程大学",20,21667,9.83,NA,1036860,3833.35,65.5,270.484041373733,30392,0.712917873124506,"haerbingongchengdaxue",3301
"8768","哈尔滨工程大学",10217,2011,"理科",469,"黑龙江","哈尔滨工程大学",20,21667,9.83,NA,1036860,3833.35,65.5,270.484041373733,30392,0.712917873124506,"haerbingongchengdaxue",3301
"8769","哈尔滨工程大学",10217,2012,"理科",715,"黑龙江","哈尔滨工程大学",25,29207,8.48,NA,1258200,3834.01,69.2,328.168158142519,29207,1,"haerbingongchengdaxue",3301
"8770","哈尔滨工程大学",10217,2012,"理科",715,"黑龙江","哈尔滨工程大学",25,29207,8.48,NA,1258200,3834.01,69.2,328.168158142519,29207,1,"haerbingongchengdaxue",3301
"8771","哈尔滨工程大学",10217,2012,"理科",715,"黑龙江","哈尔滨工程大学",25,29207,8.48,NA,1258200,3834.01,69.2,328.168158142519,29207,1,"haerbingongchengdaxue",3301
"8772","哈尔滨工程大学",10217,2012,"理科",715,"黑龙江","哈尔滨工程大学",25,29207,8.48,NA,1258200,3834.01,69.2,328.168158142519,29207,1,"haerbingongchengdaxue",3301
"8773","哈尔滨工程大学",10217,2014,"理科",1234,"黑龙江","哈尔滨工程大学",33,35645,63.22,NA,1438293,3835.02,75.6,375.041851150711,43106,0.82691504662924,"haerbingongchengdaxue",3301
"8774","哈尔滨工程大学",10217,2014,"理科",1234,"黑龙江","哈尔滨工程大学",33,35645,63.22,NA,1438293,3835.02,75.6,375.041851150711,43106,0.82691504662924,"haerbingongchengdaxue",3301
"8775","哈尔滨工程大学",10217,2014,"理科",1234,"黑龙江","哈尔滨工程大学",33,35645,63.22,NA,1438293,3835.02,75.6,375.041851150711,43106,0.82691504662924,"haerbingongchengdaxue",3301
"8776","哈尔滨工程大学",10217,2014,"理科",1234,"黑龙江","哈尔滨工程大学",33,35645,63.22,NA,1438293,3835.02,75.6,375.041851150711,43106,0.82691504662924,"haerbingongchengdaxue",3301
"8777","哈尔滨工程大学",10217,2015,"理科",1553,"黑龙江","哈尔滨工程大学",40,28261,64.9,NA,1503938,3833,75.4,392.365770936603,51000,0.554137254901961,"haerbingongchengdaxue",3301
"8778","哈尔滨工程大学",10217,2013,"理科",963,"黑龙江","哈尔滨工程大学",33,27213,7.42,NA,1369158,3834.04,72.7,357.105820492222,40420,0.673255813953488,"haerbingongchengdaxue",3301
"8779","哈尔滨工程大学",10217,2013,"理科",963,"黑龙江","哈尔滨工程大学",33,27213,7.42,NA,1369158,3834.04,72.7,357.105820492222,40420,0.673255813953488,"haerbingongchengdaxue",3301
"8780","哈尔滨工程大学",10217,2013,"理科",963,"黑龙江","哈尔滨工程大学",33,27213,7.42,NA,1369158,3834.04,72.7,357.105820492222,40420,0.673255813953488,"haerbingongchengdaxue",3301
"8781","哈尔滨工程大学",10217,2013,"理科",963,"黑龙江","哈尔滨工程大学",33,27213,7.42,NA,1369158,3834.04,72.7,357.105820492222,40420,0.673255813953488,"haerbingongchengdaxue",3301
"8782","哈尔滨工程大学",10217,2013,"理科",963,"黑龙江","哈尔滨工程大学",33,27213,7.42,NA,1369158,3834.04,72.7,357.105820492222,40420,0.673255813953488,"haerbingongchengdaxue",3301
"8783","哈尔滨工程大学",10217,2013,"理科",963,"黑龙江","哈尔滨工程大学",33,27213,7.42,NA,1369158,3834.04,72.7,357.105820492222,40420,0.673255813953488,"haerbingongchengdaxue",3301
"8784","哈尔滨工程大学",10217,2015,"理科",1553,"黑龙江","哈尔滨工程大学",40,28261,64.9,NA,1503938,3833,75.4,392.365770936603,51000,0.554137254901961,"haerbingongchengdaxue",3301
"8785","哈尔滨工程大学",10217,2015,"理科",1553,"黑龙江","哈尔滨工程大学",40,28261,64.9,NA,1503938,3833,75.4,392.365770936603,51000,0.554137254901961,"haerbingongchengdaxue",3301
"8786","哈尔滨工程大学",10217,2012,"理科",715,"黑龙江","哈尔滨工程大学",25,29207,8.48,NA,1258200,3834.01,69.2,328.168158142519,29207,1,"haerbingongchengdaxue",3301
"8787","哈尔滨工程大学",10217,2012,"理科",715,"黑龙江","哈尔滨工程大学",25,29207,8.48,NA,1258200,3834.01,69.2,328.168158142519,29207,1,"haerbingongchengdaxue",3301
"8788","哈尔滨理工大学",10214,2015,"理科",1555,"黑龙江","哈尔滨理工大学",121,51000,62.33,NA,1503938,3833,75.4,392.365770936603,51000,1,"haerbinligongdaxue",3291
"8789","四川农业大学",10626,2015,"理科",1342,"四川","四川农业大学",10,51000,62.96,NA,2853666,8140,75.4,350.573218673219,51000,1,"sichuannongyedaxue",1574
"8790","四川农业大学",10626,2015,"理科",1342,"四川","四川农业大学",10,51000,62.96,NA,2853666,8140,75.4,350.573218673219,51000,1,"sichuannongyedaxue",1574
"8791","四川农业大学",10626,2014,"理科",1052,"四川","四川农业大学",10,43106,61.42,NA,2626077,8107,75.6,323.927100037005,43106,1,"sichuannongyedaxue",1574
"8792","四川农业大学",10626,2013,"理科",792,"四川","四川农业大学",20,40420,3.61,NA,2387280,8076.2,72.7,295.594462742379,40420,1,"sichuannongyedaxue",1574
"8793","四川农业大学",10626,2014,"理科",1052,"四川","四川农业大学",10,43106,61.42,NA,2626077,8107,75.6,323.927100037005,43106,1,"sichuannongyedaxue",1574
"8794","四川农业大学",10626,2015,"理科",1342,"四川","四川农业大学",10,51000,62.96,NA,2853666,8140,75.4,350.573218673219,51000,1,"sichuannongyedaxue",1574
"8795","四川农业大学",10626,2015,"理科",1342,"四川","四川农业大学",10,51000,62.96,NA,2853666,8140,75.4,350.573218673219,51000,1,"sichuannongyedaxue",1574
"8796","四川农业大学",10626,2014,"理科",1052,"四川","四川农业大学",10,43106,61.42,NA,2626077,8107,75.6,323.927100037005,43106,1,"sichuannongyedaxue",1574
"8797","四川农业大学",10626,2010,"理科",71,"四川","四川农业大学",20,29550,4.51,NA,1415128,8185,61.5,172.892852779475,29550,1,"sichuannongyedaxue",1574
"8798","四川农业大学",10626,2010,"理科",71,"四川","四川农业大学",20,29550,4.51,NA,1415128,8185,61.5,172.892852779475,29550,1,"sichuannongyedaxue",1574
"8799","四川农业大学",10626,2014,"理科",1052,"四川","四川农业大学",10,43106,61.42,NA,2626077,8107,75.6,323.927100037005,43106,1,"sichuannongyedaxue",1574
"8800","四川农业大学",10626,2010,"理科",71,"四川","四川农业大学",20,29550,4.51,NA,1415128,8185,61.5,172.892852779475,29550,1,"sichuannongyedaxue",1574
"8801","四川农业大学",10626,2013,"理科",792,"四川","四川农业大学",20,40420,3.61,NA,2387280,8076.2,72.7,295.594462742379,40420,1,"sichuannongyedaxue",1574
"8802","四川农业大学",10626,2010,"理科",71,"四川","四川农业大学",20,29550,4.51,NA,1415128,8185,61.5,172.892852779475,29550,1,"sichuannongyedaxue",1574
"8803","四川农业大学",10626,2013,"理科",792,"四川","四川农业大学",20,40420,3.61,NA,2387280,8076.2,72.7,295.594462742379,40420,1,"sichuannongyedaxue",1574
"8804","四川农业大学",10626,2013,"理科",792,"四川","四川农业大学",20,40420,3.61,NA,2387280,8076.2,72.7,295.594462742379,40420,1,"sichuannongyedaxue",1574
"8805","四川大学",10610,2015,"文科",1336,"四川","四川大学",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,16964,0.15644895071917,"sichuandaxue",1581
"8806","四川大学",10610,2015,"文科",1336,"四川","四川大学",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,16964,0.15644895071917,"sichuandaxue",1581
"8807","四川大学",10610,2015,"文科",1336,"四川","四川大学",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,16964,0.15644895071917,"sichuandaxue",1581
"8808","四川大学",10610,2015,"文科",1336,"四川","四川大学",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,16964,0.15644895071917,"sichuandaxue",1581
"8809","四川大学",10610,2015,"文科",1336,"四川","四川大学",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,16964,0.15644895071917,"sichuandaxue",1581
"8810","四川大学",10610,2012,"文科",552,"四川","四川大学",16,2635,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,10000,0.2635,"sichuandaxue",1581
"8811","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8812","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8813","四川大学",10610,2012,"文科",552,"四川","四川大学",16,2635,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,10000,0.2635,"sichuandaxue",1581
"8814","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8815","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8816","四川大学",10610,2015,"文科",1336,"四川","四川大学",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,16964,0.15644895071917,"sichuandaxue",1581
"8817","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8818","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8819","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8820","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8821","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8822","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8823","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8824","四川大学",10610,2012,"文科",552,"四川","四川大学",16,2635,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,10000,0.2635,"sichuandaxue",1581
"8825","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8826","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8827","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8828","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8829","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8830","四川大学",10610,2011,"理科",309,"四川","四川大学",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,30392,0.514609107659911,"sichuandaxue",1581
"8831","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8832","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8833","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8834","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8835","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8836","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8837","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8838","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8839","四川大学",10610,2014,"文科",1047,"四川","四川大学",17,2477,72.31,0.145292207792208,2626077,8107,75.6,323.927100037005,14000,0.176928571428571,"sichuandaxue",1581
"8840","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8841","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8842","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8843","四川大学",10610,2012,"理科",549,"四川","四川大学",86,12524,32.23,0.136253776435045,2102668,8050,69.2,261.20099378882,29207,0.428801314753313,"sichuandaxue",1581
"8844","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8845","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8846","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8847","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8848","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8849","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8850","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8851","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8852","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8853","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8854","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8855","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8856","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8857","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8858","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8859","四川大学",10610,2010,"理科",75,"四川","四川大学",93,14285,34.18,0.121399176954733,1415128,8185,61.5,172.892852779475,29550,0.4834179357022,"sichuandaxue",1581
"8860","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8861","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8862","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8863","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8864","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8865","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8866","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8867","四川大学",10610,2015,"理科",1340,"四川","四川大学",107,10464,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,51000,0.205176470588235,"sichuandaxue",1581
"8868","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8869","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8870","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8871","四川大学",10610,2013,"文科",795,"四川","四川大学",16,3118,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,12924,0.241256576911173,"sichuandaxue",1581
"8872","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8873","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8874","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8875","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8876","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8877","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8878","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8879","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8880","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8881","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8882","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8883","四川大学",10610,2013,"理科",796,"四川","四川大学",94,15834,30,0.135279805352798,2387280,8076.2,72.7,295.594462742379,40420,0.391736763978229,"sichuandaxue",1581
"8884","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8885","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8886","四川大学",10610,2011,"文科",315,"四川","四川大学",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315,10919,0.296455719388222,"sichuandaxue",1581
"8887","四川大学",10610,2015,"文科",1336,"四川","四川大学",13,2654,74.05,0.126989079563183,2853666,8140,75.4,350.573218673219,16964,0.15644895071917,"sichuandaxue",1581
