,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Last_Lowest_Ranking,Label,Lowest,Highest,ave,Plan,NO
205,10425,中国石油大学(华东),1858,山东,4536185,9637.27,470.691907563,2012,11.26,0.053776435,理科,40,27597,22,570,622,580,40,第一批
206,11414,中国石油大学(北京),1858,北京,1625193,2018.6,805.1089864262,2012,11.26,0.053776435,理科,16,17685,25,566,618,591,17,第一批
207,11414,中国石油大学(北京),1858,北京,1950056,2114.8,922.0994893134,2014,63.77,0,理科,17,27089,24,585,628,597,19,第一批
208,11414,中国石油大学(北京),1858,北京,1950056,2114.8,922.0994893134,2014,63.77,0,文科,4,9575,20,577,614,599,4,第一批
209,11414,中国石油大学(北京),1858,北京,2133083,2152,991.2095724907,2015,65.1,0.0394695788,理科,19,22341,34,,,576,,第一批
210,11414,中国石油大学(北京),1858,北京,1787940,2069.3,864.0313149374,2013,9.95,0.0540145985,理科,19,29207,23,583,637,606,16,第一批
211,11414,中国石油大学(北京),1858,北京,1411358,1961.9,719.3832509302,2011,11.06,0.0599190283,理科,17,19602,19,632,,,,第一批
212,11413,中国矿业大学(北京),2136,北京,2133083,2152,991.2095724907,2015,66.79,0.0354134165,理科,20,30387,32,566,,579,,第一批
213,11413,中国矿业大学(北京),2136,北京,1787940,2069.3,864.0313149374,2013,10.71,0.0233576642,理科,10,27484,26,587,597,592,7,第一批
214,11413,中国矿业大学(北京),2136,北京,1411358,1961.9,719.3832509302,2011,11.94,0,理科,6,26934,23,622,,,,第一批
215,11413,中国矿业大学(北京),2136,北京,1625193,2018.6,805.1089864262,2012,12.25,0.0241087613,理科,7,27661,24,570,576,572,6,第一批
216,11413,中国矿业大学(北京),2136,北京,1950056,2114.8,922.0994893134,2014,64.55,0.0386363636,理科,17,33507,27,577,590,583,11,第一批
217,10358,中国科学技术大学,1214,安徽,1721205,5988,287.4423847695,2013,0,0,理科,38,677,5,643,682,663,33,第一批
218,10358,中国科学技术大学,1214,安徽,1235933,5956.7,207.4861920191,2011,0,0,理科,35,718,5,680,691,678,35,第一批
219,10358,中国科学技术大学,1214,安徽,2084875,6083,342.7379582443,2015,72.98,0.1110764431,理科,30,701,7,,,660,,第一批
220,10358,中国科学技术大学,1214,安徽,1903887,6029.8,315.7462934094,2014,0,0,理科,30,727,5,642,673,664,38,第一批
221,10358,中国科学技术大学,1214,安徽,1530065,5968,256.3781836461,2012,0,0,理科,33,700,3,624,662,645,35,第一批
222,10316,中国药科大学,1390,江苏,4142548,7869.34,526.4161924634,2011,3.46,0,理科,23,28197,22,622,653,633,18,第一批
223,10316,中国药科大学,1390,江苏,6508832,7960,817.6924623116,2015,62.81,0,理科,24,26848,25,,,593,,第一批
224,10316,中国药科大学,1390,江苏,5405822,7919.98,682.555006452,2013,3.42,0,文科,2,8225,17,594,614,604,2,第一批
225,10316,中国药科大学,1390,江苏,4911027,7898.8006682342,621.7433767825,2012,3.4,0,理科,21,25964,22,573,614,583,25,第一批
226,10316,中国药科大学,1390,江苏,5916175,7939.49,745.1580643089,2014,61.37,0,文科,2,8032,20,600,605,602,2,第一批
227,10316,中国药科大学,1390,江苏,5405822,7919.98,682.555006452,2013,3.42,0,理科,24,23353,23,592,623,606,23,第一批
228,10316,中国药科大学,1390,江苏,5916175,7939.49,745.1580643089,2014,61.37,0,理科,24,26507,26,568,625,601,24,第一批
229,10316,中国药科大学,1390,江苏,6508832,7960,817.6924623116,2015,62.81,0,文科,2,11288,21,,,596,,第一批
230,10316,中国药科大学,1390,江苏,4911027,7898.8006682342,621.7433767825,2012,3.4,0,文科,2,10919,19,580,585,582,2,第一批
231,10052,中央民族大学,2122,北京,2133083,2152,991.2095724907,2015,63.87,0.044773791,文科,10,4000,17,606,,611,,第一批
232,10052,中央民族大学,2122,北京,1625193,2018.6,805.1089864262,2012,5.92,0.0374622356,理科,8,19109,19,582,606,589,8,第一批
233,10052,中央民族大学,2122,北京,1411358,1961.9,719.3832509302,2011,5.97,0.0502024291,理科,8,27551,18,623,635,631,9,第一批
234,10052,中央民族大学,2122,北京,1950056,2114.8,922.0994893134,2014,62.1,0.0488636364,文科,9,6581,13,605,627,612,11,第一批
235,10052,中央民族大学,2122,北京,2133083,2152,991.2095724907,2015,63.87,0.044773791,理科,8,22693,25,584,,593,,第一批
236,10052,中央民族大学,2122,北京,1787940,2069.3,864.0313149374,2013,5.22,0.0369829684,文科,11,4645,16,605,625,615,7,第一批
237,10052,中央民族大学,2122,北京,1625193,2018.6,805.1089864262,2012,5.92,0.0374622356,文科,7,6846,16,590,610,600,8,第一批
238,10052,中央民族大学,2122,北京,1411358,1961.9,719.3832509302,2011,5.97,0.0502024291,文科,8,7567,19,608,628,616,8,第一批
239,10052,中央民族大学,2122,北京,1950056,2114.8,922.0994893134,2014,62.1,0.0488636364,理科,8,24486,24,588,616,599,9,第一批
240,10052,中央民族大学,2122,北京,1787940,2069.3,864.0313149374,2013,5.22,0.0369829684,理科,9,16794,22,603,617,609,8,第一批
241,10034,中央财经大学,2152,北京,1950056,2114.8,922.0994893134,2014,61.83,0.1899350649,理科,76,2714,14,628,665,650,73,第一批
242,10034,中央财经大学,2152,北京,1787940,2069.3,864.0313149374,2013,4.46,0.2457420925,理科,72,1474,8,633,672,656,61,第一批
243,10034,中央财经大学,2152,北京,1950056,2114.8,922.0994893134,2014,61.83,0.1899350649,文科,26,8302,11,600,654,636,29,第一批
244,10034,中央财经大学,2152,北京,1787940,2069.3,864.0313149374,2013,4.46,0.2457420925,文科,28,591,17,618,649,640,24,第一批
245,10034,中央财经大学,2152,北京,2133083,2152,991.2095724907,2015,63.4,0.1840873635,文科,29,2891,13,612,,625,,第一批
246,10034,中央财经大学,2152,北京,1625193,2018.6,805.1089864262,2012,4.9,0.2429003021,文科,23,504,6,619,645,636,25,第一批
247,10034,中央财经大学,2152,北京,1411358,1961.9,719.3832509302,2011,4.6,0.2408906883,文科,23,567,7,639,654,646,18,第一批
248,10034,中央财经大学,2152,北京,1625193,2018.6,805.1089864262,2012,4.9,0.2429003021,理科,60,2114,6,612,648,635,62,第一批
249,10034,中央财经大学,2152,北京,1411358,1961.9,719.3832509302,2011,4.6,0.2408906883,理科,58,2046,9,651,686,674,53,第一批
250,10034,中央财经大学,2152,北京,2133083,2152,991.2095724907,2015,63.4,0.1840873635,理科,75,4809,13,625,658,642,,第一批
251,10558,中山大学,119,广东,5321028,10505,506.5233698239,2012,33.77,0.2504531722,理科,2677,6151,11,590,661,623,2752,第一批
252,10558,中山大学,119,广东,6216397,10644,584.0282788425,2014,75,0.2987012987,理科,2641,6309,15,607,676,640,2755,第一批
253,10558,中山大学,119,广东,5706792,10594,538.6815178403,2013,37.85,0.2530413625,文科,837,1764,8,601,661,630,931,第一批
254,10558,中山大学,119,广东,6216397,10644,584.0282788425,2014,75,0.2987012987,文科,856,1506,9,610,661,637,849,第一批
255,10558,中山大学,119,广东,5706792,10594,538.6815178403,2013,37.85,0.2530413625,理科,2710,6082,11,610,679,642,2725,第一批
256,10558,中山大学,119,广东,5321028,10505,506.5233698239,2012,33.77,0.2504531722,文科,914,1687,11,596,649,623,938,第一批
257,10558,中山大学,119,广东,6779224,10724,632.1544199925,2015,75.33,0.2730109204,文科,862,1548,13,622,,631,,第一批
258,10558,中山大学,119,广东,6779224,10724,632.1544199925,2015,75.33,0.2730109204,理科,2656,7724,15,615,,635,,第一批
259,10730,兰州大学,2258,甘肃,502037,2564.19,195.7877536376,2012,13.82,0.052265861,理科,60,24664,21,574,599,580,55,第一批
260,10730,兰州大学,2258,甘肃,626801,2582.18,242.74101728,2014,66.35,0.0561688312,理科,71,26321,25,586,614,595,66,第一批
261,10730,兰州大学,2258,甘肃,412075,2559.98,160.9680544379,2011,14.61,0.0449392713,理科,54,23374,22,627,647,632,38,第一批
262,10730,兰州大学,2258,甘肃,412075,2559.98,160.9680544379,2011,14.61,0.0449392713,文科,26,7274,22,603,627,610,11,第一批
263,10730,兰州大学,2258,甘肃,683527,2591,263.808182169,2015,66.62,0.0550702028,文科,28,8872,21,590,,596,,第一批
264,10730,兰州大学,2258,甘肃,626801,2582.18,242.74101728,2014,66.35,0.0561688312,文科,27,10350,18,595,613,605,31,第一批
265,10730,兰州大学,2258,甘肃,683527,2591,263.808182169,2015,66.62,0.0550702028,理科,80,24589,26,582,,590,,第一批
266,10730,兰州大学,2258,甘肃,502037,2564.19,195.7877536376,2012,13.82,0.052265861,文科,26,9437,19,583,604,590,26,第一批
267,10730,兰州大学,2258,甘肃,565020,2577.55,219.2081627902,2013,15.6,0.0498783455,文科,31,7462,19,596,609,600,26,第一批
268,10730,兰州大学,2258,甘肃,565020,2577.55,219.2081627902,2013,15.6,0.0498783455,理科,65,21526,23,582,616,600,60,第一批
269,10126,内蒙古大学,2304,内蒙古,1167200,2472.18,472.1339061072,2011,5.47,0,文科,5,10869,23,578,587,580,7,第一批
270,10126,内蒙古大学,2304,内蒙古,1167200,2472.18,472.1339061072,2011,5.47,0,理科,7,29550,24,567,580,572,7,第一批
271,10126,内蒙古大学,2304,内蒙古,1435988,2481.71,578.6284457088,2012,5.82,0,理科,6,30392,25,570,570,570,1,第一批
272,10126,内蒙古大学,2304,内蒙古,1683238,2497.61,673.9394861488,2014,62.18,0,理科,6,40420,31,574,574,574,1,第一批
273,10026,北京中医药大学,2138,北京,1625193,2018.6,805.1089864262,2012,4.57,0.0302114804,理科,6,10651,14,597,629,612,6,第一批
274,10026,北京中医药大学,2138,北京,1411358,1961.9,719.3832509302,2011,4.04,0.0288259109,理科,6,8611,15,649,652,650,2,第一批
275,10026,北京中医药大学,2138,北京,1950056,2114.8,922.0994893134,2014,61.58,0,理科,13,7497,31,621,657,636,11,第一批
276,10026,北京中医药大学,2138,北京,2133083,2152,991.2095724907,2015,63.31,0.0340093604,理科,17,43106,26,584,,607,,第一批
277,10026,北京中医药大学,2138,北京,1787940,2069.3,864.0313149374,2013,4.08,0.0289537713,理科,10,9130,12,619,637,630,6,第一批
278,10004,北京交通大学,2124,北京,1411358,1961.9,719.3832509302,2011,10.87,0.04048583,理科,76,20541,16,631,668,648,71,第一批
279,10004,北京交通大学,2124,北京,1411358,1961.9,719.3832509302,2011,10.87,0.04048583,文科,5,2080,14,624,628,625,4,第一批
280,10004,北京交通大学,2124,北京,1625193,2018.6,805.1089864262,2012,10.66,0.053776435,理科,77,13584,16,583,616,598,77,第一批
281,10004,北京交通大学,2124,北京,1787940,2069.3,864.0313149374,2013,9.31,0.0532846715,文科,6,1840,19,606,628,617,5,第一批
282,10004,北京交通大学,2124,北京,1625193,2018.6,805.1089864262,2012,10.66,0.053776435,文科,5,2882,11,607,619,613,5,第一批
283,10004,北京交通大学,2124,北京,1950056,2114.8,922.0994893134,2014,63.8,0.0641233766,理科,87,17279,19,589,623,609,88,第一批
284,10004,北京交通大学,2124,北京,2133083,2152,991.2095724907,2015,65.44,0.0658346334,文科,7,5542,15,600,608,604,,第一批
285,10004,北京交通大学,2124,北京,1787940,2069.3,864.0313149374,2013,9.31,0.0532846715,理科,88,12460,19,595,632,616,77,第一批
286,10004,北京交通大学,2124,北京,1950056,2114.8,922.0994893134,2014,63.8,0.0641233766,文科,6,12924,15,617,629,624,6,第一批
287,10004,北京交通大学,2124,北京,2133083,2152,991.2095724907,2015,65.44,0.0658346334,理科,105,14796,21,598,629,604,,第一批
288,10043,北京体育大学,2131,北京,2133083,2152,991.2095724907,2015,0,0.0335413417,文科,9,11119,23,,,592,,第一批
289,10043,北京体育大学,2131,北京,1950056,2114.8,922.0994893134,2014,0,0.0448051948,理科,6,40420,28,564,601,586,8,第一批
290,10043,北京体育大学,2131,北京,1625193,2018.6,805.1089864262,2012,0,0,文科,6,7611,19,586,605,593,5,第一批
291,10043,北京体育大学,2131,北京,2133083,2152,991.2095724907,2015,0,0.0335413417,理科,12,34947,33,,,578,,第一批
292,10043,北京体育大学,2131,北京,1411358,1961.9,719.3832509302,2011,0,0,理科,14,29550,24,626,626,626,1,第一批
293,10043,北京体育大学,2131,北京,1787940,2069.3,864.0313149374,2013,0,0,理科,16,29207,26,586,595,589,5,第一批
294,10043,北京体育大学,2131,北京,1787940,2069.3,864.0313149374,2013,0,0,文科,10,7945,19,594,609,601,6,第一批
295,10043,北京体育大学,2131,北京,1411358,1961.9,719.3832509302,2011,0,0,文科,6,9670,20,597,615,604,4,第一批
296,10043,北京体育大学,2131,北京,1950056,2114.8,922.0994893134,2014,0,0.0448051948,文科,9,12924,20,599,613,606,4,第一批
297,10043,北京体育大学,2131,北京,1625193,2018.6,805.1089864262,2012,0,0,理科,11,30392,25,564,582,573,5,第一批
298,10010,北京化工大学,2133,北京,1950056,2114.8,922.0994893134,2014,63.62,0,理科,59,23362,26,590,615,597,59,第一批
299,10010,北京化工大学,2133,北京,1411358,1961.9,719.3832509302,2011,7.76,0,文科,12,8587,23,600,613,605,8,第一批
300,10010,北京化工大学,2133,北京,1625193,2018.6,805.1089864262,2012,8.53,0,文科,10,10832,20,570,592,585,12,第一批
301,10010,北京化工大学,2133,北京,1411358,1961.9,719.3832509302,2011,7.76,0,理科,47,18667,24,633,649,639,49,第一批
302,10010,北京化工大学,2133,北京,1787940,2069.3,864.0313149374,2013,8.77,0,文科,12,8243,19,593,604,596,11,第一批
303,10010,北京化工大学,2133,北京,1625193,2018.6,805.1089864262,2012,8.53,0,理科,49,29317,22,570,615,586,47,第一批
304,10010,北京化工大学,2133,北京,2133083,2152,991.2095724907,2015,64.57,0,文科,13,14000,22,,,587,,第一批
305,10010,北京化工大学,2133,北京,1787940,2069.3,864.0313149374,2013,8.77,0,理科,59,21850,22,575,624,602,51,第一批
306,10010,北京化工大学,2133,北京,1950056,2114.8,922.0994893134,2014,63.62,0,文科,13,9723,21,596,602,599,12,第一批
307,10010,北京化工大学,2133,北京,2133083,2152,991.2095724907,2015,64.57,0,理科,72,27906,26,,,587,,第一批
308,10023,北京协和医学院,2125,北京,1411358,1961.9,719.3832509302,2011,0,0,理科,5,28667,24,,628,624,5,第一批
309,10030,北京外国语大学,2122,北京,2133083,2152,991.2095724907,2015,62.77,0.0458658346,理科,8,4206,12,628,643,633,8,第一批
310,10030,北京外国语大学,2122,北京,2133083,2152,991.2095724907,2015,62.77,0.0458658346,理科,8,4206,12,,,643,,提前批
311,10030,北京外国语大学,2122,北京,1625193,2018.6,805.1089864262,2012,3.61,0.0371601208,理科,8,2824,8,623,639,629,8,第一批
312,10030,北京外国语大学,2122,北京,1950056,2114.8,922.0994893134,2014,61.35,0.0422077922,理科,8,3805,13,635,661,644,8,第一批
313,10030,北京外国语大学,2122,北京,1625193,2018.6,805.1089864262,2012,3.61,0.0371601208,文科,8,238,18,638,644,641,9,第一批
314,10030,北京外国语大学,2122,北京,1787940,2069.3,864.0313149374,2013,3.22,0.0360097324,文科,7,6568,6,597,653,622,8,第一批
315,10030,北京外国语大学,2122,北京,2133083,2152,991.2095724907,2015,62.77,0.0458658346,文科,8,422,7,637,648,641,7,第一批
316,10030,北京外国语大学,2122,北京,2133083,2152,991.2095724907,2015,62.77,0.0458658346,文科,8,422,7,,,641,,提前批
317,10030,北京外国语大学,2122,北京,1787940,2069.3,864.0313149374,2013,3.22,0.0360097324,理科,8,2018,9,647,655,650,8,第一批
318,10030,北京外国语大学,2122,北京,1411358,1961.9,719.3832509302,2011,3.65,0.0320242915,文科,9,222,5,633,656,650,8,第一批
319,10030,北京外国语大学,2122,北京,1411358,1961.9,719.3832509302,2011,3.65,0.0320242915,文科,9,222,5,,654,640,12,不详
320,10030,北京外国语大学,2122,北京,1411358,1961.9,719.3832509302,2011,3.65,0.0320242915,理科,8,5656,10,656,678,663,8,第一批
321,10030,北京外国语大学,2122,北京,1411358,1961.9,719.3832509302,2011,3.65,0.0320242915,理科,8,5656,10,,682,670,9,不详
322,10030,北京外国语大学,2122,北京,1950056,2114.8,922.0994893134,2014,61.35,0.0422077922,文科,7,453,7,623,651,641,7,第一批
323,10001,北京大学,2156,北京,1787940,2069.3,864.0313149374,2013,100,1,文科,18,28,1,644,675,662,14,第一批
324,10001,北京大学,2156,北京,2133083,2152,991.2095724907,2015,100,1,文科,20,34,2,660,,667,,第一批
325,10001,北京大学,2156,北京,2133083,2152,991.2095724907,2015,100,1,文科,20,34,2,,,661,,提前批
326,10001,北京大学,2156,北京,1787940,2069.3,864.0313149374,2013,100,1,理科,18,100,0,663,694,677,15,第一批
327,10001,北京大学,2156,北京,1411358,1961.9,719.3832509302,2011,100,1,理科,12,118,0,694,696,,20,第一批
328,10001,北京大学,2156,北京,1625193,2018.6,805.1089864262,2012,100,1,理科,12,101,0,646,674,660,12,第一批
329,10001,北京大学,2156,北京,1411358,1961.9,719.3832509302,2011,100,1,文科,12,23,0,666,678,,17,第一批
330,10001,北京大学,2156,北京,1950056,2114.8,922.0994893134,2014,100,1,文科,20,30,1,648,681,660,19,第一批
331,10001,北京大学,2156,北京,1625193,2018.6,805.1089864262,2012,100,1,文科,12,25,1,639,670,656,15,第一批
332,10001,北京大学,2156,北京,2133083,2152,991.2095724907,2015,100,1,理科,20,87,0,677,,679,,第一批
333,10001,北京大学,2156,北京,2133083,2152,991.2095724907,2015,100,1,理科,20,87,0,,,673,,提前批
334,10001,北京大学,2156,北京,1950056,2114.8,922.0994893134,2014,100,1,理科,20,114,0,661,688,674,20,第一批
335,19001,北京大学医学部,2156,北京,1625193,2018.6,805.1089864262,2012,100,1,理科,16,358,2,644,666,658,15,第一批
336,19001,北京大学医学部,2156,北京,1787940,2069.3,864.0313149374,2013,100,1,理科,18,402,1,652,682,669,16,第一批
337,19001,北京大学医学部,2156,北京,1950056,2114.8,922.0994893134,2014,100,1,理科,20,229,3,659,688,676,18,第一批
338,19001,北京大学医学部,2156,北京,1411358,1961.9,719.3832509302,2011,100,1,理科,15,264,2,668,693,689,15,第一批
339,10005,北京工业大学,2116,北京,1625193,2018.6,805.1089864262,2012,7.47,0.0380664653,文科,4,10919,19,580,592,584,5,第一批
340,10005,北京工业大学,2116,北京,1950056,2114.8,922.0994893134,2014,62.73,0.076461039,文科,4,12924,16,595,614,604,6,第一批
341,10005,北京工业大学,2116,北京,1411358,1961.9,719.3832509302,2011,7.54,0.0325910931,理科,14,16402,22,636,647,639,17,第一批
342,10005,北京工业大学,2116,北京,1950056,2114.8,922.0994893134,2014,62.73,0.076461039,理科,11,20054,31,595,605,600,12,第一批
343,10005,北京工业大学,2116,北京,2133083,2152,991.2095724907,2015,63.97,0.0400936037,文科,4,6848,20,,,597,,第一批
344,10005,北京工业大学,2116,北京,1625193,2018.6,805.1089864262,2012,7.47,0.0380664653,理科,18,25010,21,574,590,583,14,第一批
345,10005,北京工业大学,2116,北京,1787940,2069.3,864.0313149374,2013,6.71,0.0394160584,文科,6,8203,19,594,598,596,4,第一批
346,10005,北京工业大学,2116,北京,1411358,1961.9,719.3832509302,2011,7.54,0.0325910931,文科,6,8369,23,603,616,609,2,第一批
347,10005,北京工业大学,2116,北京,1787940,2069.3,864.0313149374,2013,6.71,0.0394160584,理科,12,20926,20,596,608,602,18,第一批
348,10005,北京工业大学,2116,北京,2133083,2152,991.2095724907,2015,63.97,0.0400936037,理科,13,43106,29,,,581,,第一批
349,10022,北京林业大学,2135,北京,1950056,2114.8,922.0994893134,2014,62.84,0,理科,81,28470,27,568,635,594,89,第一批
350,10022,北京林业大学,2135,北京,1950056,2114.8,922.0994893134,2014,62.84,0,文科,19,7367,17,602,616,606,14,第一批
351,10022,北京林业大学,2135,北京,1625193,2018.6,805.1089864262,2012,8.11,0.0240483384,文科,12,7987,19,580,603,591,17,第一批
352,10022,北京林业大学,2135,北京,1625193,2018.6,805.1089864262,2012,8.11,0.0240483384,理科,74,25920,23,554,606,583,69,第一批
353,10022,北京林业大学,2135,北京,1787940,2069.3,864.0313149374,2013,6.85,0.0228467153,文科,14,7392,17,596,608,600,12,第一批
354,10022,北京林业大学,2135,北京,2133083,2152,991.2095724907,2015,64.48,0,文科,18,7753,20,,,599,,第一批
355,10022,北京林业大学,2135,北京,1411358,1961.9,719.3832509302,2011,7.66,0,理科,69,24073,22,627,670,634,56,第一批
356,10022,北京林业大学,2135,北京,1411358,1961.9,719.3832509302,2011,7.66,0,文科,17,10704,21,596,617,608,14,第一批
357,10022,北京林业大学,2135,北京,2133083,2152,991.2095724907,2015,64.48,0,理科,86,31472,28,,,585,,第一批
358,10022,北京林业大学,2135,北京,1787940,2069.3,864.0313149374,2013,6.85,0.0228467153,理科,87,25317,24,582,627,599,74,第一批
359,10007,北京理工大学,2123,北京,1950056,2114.8,922.0994893134,2014,65.77,0.0946428571,理科,72,9832,16,599,644,622,74,第一批
360,10007,北京理工大学,2123,北京,1787940,2069.3,864.0313149374,2013,14.04,0.0778588808,文科,8,2427,19,616,624,619,5,第一批
361,10007,北京理工大学,2123,北京,1625193,2018.6,805.1089864262,2012,15.14,0.0767371601,文科,5,3045,12,606,614,610,5,第一批
362,10007,北京理工大学,2123,北京,1411358,1961.9,719.3832509302,2011,16.6,0.0765182186,文科,5,2524,14,621,625,622,4,第一批
363,10007,北京理工大学,2123,北京,1411358,1961.9,719.3832509302,2011,16.6,0.0765182186,理科,65,7447,14,652,677,660,61,第一批
364,10007,北京理工大学,2123,北京,1625193,2018.6,805.1089864262,2012,15.14,0.0767371601,理科,70,9536,15,585,632,611,67,第一批
365,10007,北京理工大学,2123,北京,2133083,2152,991.2095724907,2015,67.33,0.0801872075,文科,8,3175,16,610,,614,,第一批
366,10007,北京理工大学,2123,北京,1787940,2069.3,864.0313149374,2013,14.04,0.0778588808,理科,74,10268,14,607,660,628,70,第一批
367,10007,北京理工大学,2123,北京,1950056,2114.8,922.0994893134,2014,65.77,0.0946428571,文科,6,12924,12,595,626,614,8,第一批
368,10007,北京理工大学,2123,北京,2133083,2152,991.2095724907,2015,67.33,0.0801872075,理科,76,9466,18,610,,617,,第一批
369,10008,北京科技大学,2129,北京,1411358,1961.9,719.3832509302,2011,13.8,0.0599190283,理科,42,11773,24,643,670,650,32,第一批
370,10008,北京科技大学,2129,北京,1950056,2114.8,922.0994893134,2014,65.2,0.0530844156,理科,57,14460,20,594,626,609,57,第一批
371,10008,北京科技大学,2129,北京,2133083,2152,991.2095724907,2015,66.45,0.0497659906,理科,58,14879,21,598,618,603,57,第一批
372,10008,北京科技大学,2129,北京,1625193,2018.6,805.1089864262,2012,13.97,0.0613293051,理科,49,29750,17,568,615,590,42,第一批
373,10008,北京科技大学,2129,北京,1787940,2069.3,864.0313149374,2013,13,0.0576642336,理科,56,13395,17,591,625,613,49,第一批
374,10031,北京第二外国语学院,2146,北京,2133083,2152,991.2095724907,2015,0,0,理科,18,25962,25,,,594,,第一批
375,10031,北京第二外国语学院,2146,北京,1787940,2069.3,864.0313149374,2013,0,0,理科,18,12942,19,610,629,619,13,第一批
376,10031,北京第二外国语学院,2146,北京,1950056,2114.8,922.0994893134,2014,60.17,0,理科,18,18670,25,597,629,610,18,第一批
377,10031,北京第二外国语学院,2146,北京,1625193,2018.6,805.1089864262,2012,0,0,理科,13,15042,17,589,614,596,12,第一批
378,10031,北京第二外国语学院,2146,北京,1787940,2069.3,864.0313149374,2013,0,0,文科,13,2908,11,613,619,615,11,第一批
379,10031,北京第二外国语学院,2146,北京,1950056,2114.8,922.0994893134,2014,60.17,0,文科,13,2537,21,621,635,624,13,第一批
380,10031,北京第二外国语学院,2146,北京,1625193,2018.6,805.1089864262,2012,0,0,文科,11,3614,13,586,618,608,9,第一批
381,10031,北京第二外国语学院,2146,北京,2133083,2152,991.2095724907,2015,0,0,文科,13,13347,18,,,606,,第一批
382,10031,北京第二外国语学院,2146,北京,1411358,1961.9,719.3832509302,2011,0,0,文科,9,2453,15,622,628,624,13,第一批
383,10031,北京第二外国语学院,2146,北京,1411358,1961.9,719.3832509302,2011,0,0,文科,9,2453,15,,622,613,2,不详
384,10031,北京第二外国语学院,2146,北京,1411358,1961.9,719.3832509302,2011,0,0,理科,13,14050,17,624,654,643,13,第一批
385,10006,北京航空航天大学,2129,北京,1625193,2018.6,805.1089864262,2012,21.85,0.0628398792,理科,55,1860,8,610,651,637,51,第一批
386,10006,北京航空航天大学,2129,北京,1787940,2069.3,864.0313149374,2013,19.81,0.0600973236,文科,3,1178,9,626,629,627,3,第一批
387,10006,北京航空航天大学,2129,北京,1411358,1961.9,719.3832509302,2011,21.96,0.0748987854,文科,3,2976,11,619,629,622,6,第一批
388,10006,北京航空航天大学,2129,北京,1411358,1961.9,719.3832509302,2011,21.96,0.0748987854,文科,3,2976,11,,623,582,5,不详
389,10006,北京航空航天大学,2129,北京,1787940,2069.3,864.0313149374,2013,19.81,0.0600973236,理科,55,2071,7,633,671,653,58,第一批
390,10006,北京航空航天大学,2129,北京,2133083,2152,991.2095724907,2015,70.65,0.0897035881,理科,83,1527,11,,,650,,第一批
391,10006,北京航空航天大学,2129,北京,2133083,2152,991.2095724907,2015,70.65,0.0897035881,理科,83,1527,11,,,557,,提前批
392,10006,北京航空航天大学,2129,北京,1411358,1961.9,719.3832509302,2011,21.96,0.0748987854,理科,52,1647,8,672,686,675,61,第一批
393,10006,北京航空航天大学,2129,北京,1411358,1961.9,719.3832509302,2011,21.96,0.0748987854,理科,52,1647,8,,647,607,55,不详
394,10006,北京航空航天大学,2129,北京,1625193,2018.6,805.1089864262,2012,21.85,0.0628398792,文科,3,1333,9,617,621,619,3,第一批
395,10006,北京航空航天大学,2129,北京,1950056,2114.8,922.0994893134,2014,68.36,0.0803571429,理科,60,1854,8,637,664,652,61,第一批
396,10032,北京语言大学,2129,北京,1950056,2114.8,922.0994893134,2014,60.49,0,文科,16,3459,13,602,631,621,19,第一批
397,10032,北京语言大学,2129,北京,1625193,2018.6,805.1089864262,2012,1.48,0,文科,15,2230,14,600,624,614,15,第一批
398,10032,北京语言大学,2129,北京,1411358,1961.9,719.3832509302,2011,1.58,0,文科,15,1698,13,608,639,630,16,第一批
399,10032,北京语言大学,2129,北京,1787940,2069.3,864.0313149374,2013,1.11,0,文科,19,3196,12,611,624,616,15,第一批
400,10032,北京语言大学,2129,北京,2133083,2152,991.2095724907,2015,61.98,0,文科,14,4135,16,606,,614,,第一批
401,10013,北京邮电大学,2127,北京,1787940,2069.3,864.0313149374,2013,7.69,0.0788321168,理科,101,8001,11,622,665,637,92,第一批
402,10013,北京邮电大学,2127,北京,1950056,2114.8,922.0994893134,2014,63.22,0.0589285714,理科,97,6720,31,604,660,637,102,第一批
403,10013,北京邮电大学,2127,北京,1625193,2018.6,805.1089864262,2012,8.49,0.0773413897,理科,90,10833,13,582,643,618,90,第一批
404,10013,北京邮电大学,2127,北京,2133083,2152,991.2095724907,2015,64.26,0.0566302652,理科,96,43106,20,560,652,618,97,第一批
405,10013,北京邮电大学,2127,北京,1411358,1961.9,719.3832509302,2011,8.33,0.071659919,理科,89,11069,15,644,683,665,89,第一批
406,10269,华东师范大学,1457,上海,2160212,2415.15,894.4421671532,2014,67.73,0.1168831169,理科,18,12665,16,608,628,615,21,第一批
407,10269,华东师范大学,1457,上海,2356094,2426,971.1846661171,2015,69.9,0.1274570983,文科,11,1685,12,620,,622,,第一批
408,10269,华东师范大学,1457,上海,2018172,2380.43,847.8182513243,2013,18.73,0.0912408759,理科,20,24729,16,574,623,605,12,第一批
409,10269,华东师范大学,1457,上海,2018172,2380.43,847.8182513243,2013,18.73,0.0912408759,文科,8,2597,9,603,634,619,8,第一批
410,10269,华东师范大学,1457,上海,2160212,2415.15,894.4421671532,2014,67.73,0.1168831169,文科,9,1796,10,626,639,628,8,第一批
411,10269,华东师范大学,1457,上海,2356094,2426,971.1846661171,2015,69.9,0.1274570983,理科,25,9012,16,611,,618,,第一批
